frame_index,host_time_s,status,sd_present,usb_connected,dac_a_volts,dac_b_volts,adc_ch01_volts,adc_ch02_volts,adc_ch03_volts,adc_ch04_volts,adc_ch05_volts,adc_ch06_volts,adc_ch07_volts,adc_ch08_volts,adc_ch09_volts,adc_ch10_volts,adc_ch11_volts,adc_ch12_volts,adc_ch13_volts,adc_ch14_volts,adc_ch15_volts,adc_ch16_volts,emg_ch01_volts,emg_ch02_volts,emg_ch03_volts,emg_ch04_volts,emg_ch05_volts,emg_ch06_volts,emg_ch07_volts,emg_ch08_volts,emg_ch09_volts,emg_ch10_volts,emg_ch11_volts,emg_ch12_volts,emg_ch13_volts,emg_ch14_volts,emg_ch15_volts,emg_ch16_volts,imu0_roll_deg,imu0_pitch_deg,imu0_yaw_deg,imu0_ax_g,imu0_ay_g,imu0_az_g,imu1_roll_deg,imu1_pitch_deg,imu1_yaw_deg,imu1_ax_g,imu1_ay_g,imu1_az_g,imu2_roll_deg,imu2_pitch_deg,imu2_yaw_deg,imu2_ax_g,imu2_ay_g,imu2_az_g,imu3_roll_deg,imu3_pitch_deg,imu3_yaw_deg,imu3_ax_g,imu3_ay_g,imu3_az_g
419,4.312000,3,1,1,0,0,3.51806641,3.51501465,3.51165771,3.515625,3.51043701,3.52050781,3.51531982,3.50860596,3.49304199,3.49578857,3.49822998,3.48419189,3.47991943,3.47564697,3.48754883,3.49639893,0.0098616574,0.00908677839,0.00994038116,0.0101774167,0.00968504325,0.00919207465,0.00946634635,0.0102015771,0.0107597392,0.00961091463,0.0108886054,0.00916888379,0.0104798507,0.00873869937,0.0102012781,0.00955187157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,4.312000,3,1,1,0,0,3.50341797,3.50158691,3.4967041,3.50097656,3.4967041,3.50646973,3.50128174,3.49365234,3.48144531,3.48083496,3.48388672,3.46710205,3.4677124,3.46282959,3.4765625,3.48083496,-0.00103984936,-0.00117899582,-0.00140981493,-0.000746124831,-0.00039252016,-0.00111127621,-0.000202675292,-0.000909583818,0.00107573462,-0.0016145641,0.00225729449,-0.00242631813,0.000435157534,0.000746384612,0.000467474631,-0.000848736381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,4.312000,3,1,1,0,0,3.51928711,3.51623535,3.51287842,3.51623535,3.51013184,3.52233887,3.5168457,3.51074219,3.4942627,3.4954834,3.49884033,3.48602295,3.48419189,3.47808838,3.48846436,3.49853516,0.00624945341,0.00536870258,0.00638290169,0.00576123502,0.00553436251,0.00558453752,0.00581716839,0.00608696043,0.0061638155,0.00587123912,0.00733278599,0.00663574226,0.00742330356,0.00652855542,0.00658300053,0.00699149678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,4.312000,3,1,1,0,0,3.51196289,3.50738525,3.50585938,3.51043701,3.50463867,3.51501465,3.50921631,3.50311279,3.49243164,3.49121094,3.49365234,3.48144531,3.47869873,3.47320557,3.48693848,3.49029541,0.00448979391,0.00452249171,0.00414692611,0.0047752019,0.00502213649,0.00427736202,0.0039840322,0.00399898924,0.00555762649,0.00555068441,0.00496013043,0.00652013114,0.00444915891,0.00375865726,0.00490638521,0.0049197101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,4.484000,3,1,1,0,0,3.51928711,3.51593018,3.51348877,3.51623535,3.51074219,3.52020264,3.51623535,3.51043701,3.4979248,3.49517822,3.49884033,3.48480225,3.48327637,3.47900391,3.49212646,3.49853516,0.00378631521,0.00434092758,0.00418794854,0.00416064449,0.00405681226,0.00423865626,0.00417388044,0.00383848534,0.00460209884,0.00380541757,0.00453402288,0.00424194848,0.00409387378,0.00412699021,0.00513594551,0.00450205384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,4.484000,3,1,1,0,0,3.50799561,3.50402832,3.50128174,3.50524902,3.50006104,3.51043701,3.50524902,3.49914551,3.48693848,3.48571777,3.48907471,3.47625732,3.47412109,3.46923828,3.48144531,3.48907471,-0.00176453823,-0.00172518287,-0.000874219695,-0.00044677977,-0.0002851811,-0.000811614562,-0.000730448752,-0.00104863371,0.00108233199,0.000339953462,4.8328191e-05,0.000621077488,0.000704519451,0.000737647177,0.00194679748,-0.000515031512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,4.484000,3,1,1,0,0,3.50799561,3.50494385,3.50067139,3.50463867,3.49945068,3.51013184,3.50524902,3.49884033,3.48297119,3.48327637,3.48419189,3.47442627,3.47076416,3.46588135,3.4777832,3.48602295,0.00101433299,0.000686559419,6.37694029e-05,0.00107822183,0.000817224791,0.000973201066,0.00218268461,0.000259840977,0.000239473302,-0.000640466576,-3.47612659e-05,-0.000670734735,0.000451524276,0.000351478986,-0.000390707923,-0.00182882079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,4.484000,3,1,1,0,0,3.50585938,3.50311279,3.49945068,3.50189209,3.49761963,3.50891113,3.50219727,3.49731445,3.48327637,3.48510742,3.48571777,3.47290039,3.47045898,3.46832275,3.47686768,3.48602295,0.00587305799,0.00535567477,0.00547535904,0.00553458137,0.00524680503,0.00450407993,0.00593715953,0.00570377009,0.00622397382,0.00553864753,0.00672364747,0.00440816907,0.00589005789,0.00716527132,0.00646102335,0.00712767197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,4.484000,3,1,1,0,0,3.51531982,3.51226807,3.50891113,3.51165771,3.50708008,3.51776123,3.51196289,3.50524902,3.49151611,3.49243164,3.49395752,3.48205566,3.48022461,3.47442627,3.487854,3.49487305,-0.00011057884,-0.000393680355,-0.000163635181,-0.000671454181,7.91021157e-05,-0.000187010504,-0.000969845161,-0.000992676476,0.000794584281,0.000482500298,0.000392731105,0.0015436674,-0.000375208678,0.000764820841,-0.000122023572,0.00136054307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,4.484000,3,1,1,0,0,3.52386475,3.52050781,3.51501465,3.51898193,3.515625,3.52600098,3.52111816,3.51318359,3.50036621,3.49731445,3.50219727,3.48632812,3.48846436,3.48358154,3.49456787,3.49914551,0.00231333403,0.00211228849,0.00201426703,0.00184959674,0.00220200466,0.00220015505,0.00246247416,0.00241858931,0.00143261498,0.00135978521,0.00103060238,0.00153633149,0.0018632937,0.000968821347,0.00208517932,0.0011625929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,4.484000,3,1,1,0,0,3.50158691,3.49945068,3.49609375,3.50006104,3.49304199,3.5055542,3.50036621,3.4942627,3.48144531,3.47991943,3.48449707,3.47167969,3.46984863,3.46374512,3.4765625,3.48144531,-9.26700886e-05,0.000596940401,0.000361072423,0.000895652978,0.000225948286,0.00169399916,0.00147699029,0.00100535876,0.00189707708,0.00309230434,0.00344609423,0.00317530939,0.00406244397,0.00143800257,0.00427746493,0.00133732473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,4.484000,3,1,1,0,0,3.51013184,3.50708008,3.5043335,3.50646973,3.50067139,3.51043701,3.50738525,3.50128174,3.49029541,3.48693848,3.49090576,3.47991943,3.47839355,3.47229004,3.48358154,3.48907471,0.000432516797,-0.000331515737,0.000501245726,0.000205309363,-0.000171555905,-0.000220463262,-0.000637983263,0.000214345171,0.00104772602,-7.45237339e-05,0.000822999747,0.000837025465,0.00132591778,0.00127385196,-0.00109441299,0.00202311878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,4.484000,3,1,1,0,0,3.50952148,3.5055542,3.50280762,3.50769043,3.50158691,3.51318359,3.50738525,3.50128174,3.48327637,3.48480225,3.48571777,3.47564697,3.47045898,3.46832275,3.47839355,3.48724365,0.00259123463,0.00250961911,0.00138830324,0.00232001813,0.00322761969,0.00259996578,0.00312525267,0.00232872833,0.00184035057,0.00224665529,0.00132093253,0.000465883757,0.0017552292,0.00250689802,0.00121832732,0.00120237924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,4.484000,3,1,1,0,0,3.51715088,3.51379395,3.51074219,3.51501465,3.50952148,3.51898193,3.51470947,3.50860596,3.49273682,3.49487305,3.49487305,3.48480225,3.47930908,3.4753418,3.48724365,3.4967041,0.002714545,0.00308675994,0.00285445061,0.00298469327,0.00311549148,0.00318986923,0.00350673217,0.0029428876,0.000633464544,0.00316022011,0.00122022186,0.0021500478,0.000447458762,0.000762883632,0.00108635926,0.00215118239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,4.484000,3,1,1,0,0,3.51074219,3.50616455,3.50402832,3.50799561,3.50189209,3.51318359,3.50738525,3.50128174,3.487854,3.4854126,3.48937988,3.47473145,3.47564697,3.47015381,3.47961426,3.48907471,0.00600015558,0.00592103461,0.00514255697,0.00547989272,0.00635740813,0.00573806651,0.0061653452,0.00464562699,0.00470285257,0.00598194124,0.00530757941,0.00595141156,0.00502237631,0.00502620311,0.00559260836,0.00446334668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,4.484000,3,1,1,0,0,3.50708008,3.50311279,3.50036621,3.50280762,3.49822998,3.50891113,3.50219727,3.49761963,3.48236084,3.48052979,3.48327637,3.47137451,3.47015381,3.46282959,3.47747803,3.48480225,0.00203958177,0.00213890662,0.00173287769,0.00231124787,0.00155820383,0.00183442049,0.00206569163,0.0021154792,0.00205040374,0.00126756937,0.00221261196,0.00169009657,0.000950217363,0.00160919351,0.000689990527,0.00226477999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,4.484000,3,1,1,0,0,3.52142334,3.51928711,3.515625,3.51898193,3.51531982,3.52478027,3.52020264,3.51257324,3.50158691,3.50036621,3.50250244,3.49060059,3.48846436,3.48297119,3.4954834,3.50097656,0.00368262129,0.00393821113,0.00332571194,0.00397759629,0.00369992875,0.00330842263,0.0046632844,0.00307087693,0.00365664251,0.00350049231,0.00455547962,0.00347769144,0.00485216919,0.00461813621,0.00451739272,0.00353555521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,4.484000,3,1,1,0,0,3.51409912,3.51135254,3.50830078,3.51135254,3.5067749,3.5168457,3.51196289,3.50494385,3.49151611,3.49243164,3.49395752,3.48114014,3.48052979,3.47320557,3.48754883,3.49456787,0.0103643266,0.0102643045,0.010679164,0.0106053511,0.0100804362,0.0101950178,0.0111374417,0.0104733352,0.00953339413,0.0100281974,0.0108949561,0.0101302816,0.0100757796,0.00864068698,0.0103499815,0.0108690318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,4.484000,3,1,1,0,0,3.5055542,3.50280762,3.49853516,3.50128174,3.49700928,3.50738525,3.50067139,3.49609375,3.48175049,3.48083496,3.48297119,3.47106934,3.46954346,3.46496582,3.47595215,3.48388672,0.00284523703,0.00312359538,0.00156074506,0.00162075122,0.00314718229,0.00298752915,0.00238942122,0.00180772564,0.00161324348,0.00166857557,0.000928672438,0.00140629965,0.00212433119,0.00247786776,0.00227903039,0.000525717682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,4.484000,3,1,1,0,0,3.51104736,3.5067749,3.5043335,3.50799561,3.50189209,3.51226807,3.50830078,3.50158691,3.487854,3.48602295,3.48571777,3.4765625,3.4753418,3.46984863,3.47930908,3.48876953,-0.000293219869,9.63399507e-05,-0.000266999123,0.000417020638,2.54560146e-05,0.000357252953,0.000749471539,0.000466195575,-0.000234703053,-0.000345363311,-0.000278860942,0.000152430526,-0.000191294443,-0.000207772391,0.000191831234,-0.00163726811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,4.484000,3,1,1,0,0,3.50891113,3.50646973,3.50250244,3.50708008,3.50006104,3.51013184,3.50646973,3.50067139,3.48815918,3.48571777,3.49060059,3.47625732,3.47503662,3.47015381,3.48175049,3.48999023,-0.00128088635,-0.00115948648,-0.000990608474,-0.000907961279,-0.00151920132,-0.00186352432,-0.00140220462,-0.000972103095,6.07084075e-05,-0.000701535377,0.000775420223,-7.33081833e-07,0.000686390966,-0.000431924243,-0.000769340782,0.000928524882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,4.656000,3,1,1,0,0,3.50952148,3.50585938,3.50280762,3.50585938,3.50006104,3.51074219,3.50708008,3.49975586,3.48632812,3.48510742,3.48571777,3.47564697,3.47320557,3.46893311,3.47808838,3.48693848,0.00844036695,0.00805312954,0.00813641027,0.00821565837,0.00835403707,0.00791410543,0.00880712084,0.00777163589,0.00882082526,0.00702856341,0.00710129086,0.00779840862,0.0067832754,0.00837524142,0.00739686098,0.00771990418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,4.656000,3,1,1,0,0,3.50769043,3.50463867,3.50189209,3.50616455,3.50006104,3.51074219,3.50616455,3.49945068,3.48266602,3.48266602,3.48358154,3.47412109,3.46893311,3.46466064,3.4765625,3.48602295,0.00530925626,0.00465065101,0.00522392523,0.00541602075,0.00515332958,0.00431124633,0.00531940861,0.00519154128,0.00359609234,0.00523192063,0.00457646092,0.00494707748,0.00339281815,0.00406241883,0.00408522878,0.0041161296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,4.656000,3,1,1,0,0,3.52081299,3.51623535,3.51379395,3.51867676,3.51165771,3.52233887,3.51745605,3.51196289,3.49822998,3.4954834,3.50219727,3.48602295,3.48632812,3.48175049,3.49334717,3.49945068,0.00293527776,0.00252049882,0.00239929976,0.00281019439,0.00249505136,0.00204141298,0.00290227914,0.00296595227,0.00272293645,0.00147116906,0.00240596035,0.000896481157,0.00287444168,0.00358877936,0.00312194577,0.00265751639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,4.656000,3,1,1,0,0,3.51715088,3.51470947,3.51074219,3.51531982,3.50952148,3.51867676,3.51348877,3.50860596,3.49273682,3.4942627,3.4942627,3.48510742,3.48083496,3.47625732,3.48693848,3.4967041,0.00687226932,0.00731161796,0.00712937955,0.00745788962,0.00719805434,0.0063231159,0.00697664637,0.00669873925,0.00687857904,0.00653897971,0.00613919832,0.00736127654,0.0066641327,0.00612322707,0.00659541227,0.00749513134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,4.656000,3,1,1,0,0,3.50585938,3.50311279,3.49975586,3.50097656,3.49731445,3.50860596,3.50158691,3.49609375,3.48205566,3.48419189,3.48419189,3.47320557,3.47076416,3.46496582,3.47747803,3.48571777,0.00335407606,0.00343182357,0.00323998136,0.00316309766,0.00327720959,0.00347339408,0.00317151658,0.00310743973,0.00426355796,0.00380310975,0.00420606555,0.00387558318,0.00404091133,0.00270541268,0.00449451152,0.00384803838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,4.656000,3,1,1,0,0,3.51715088,3.51379395,3.51074219,3.51287842,3.50891113,3.52020264,3.51287842,3.50769043,3.49151611,3.49304199,3.4942627,3.48266602,3.48022461,3.47412109,3.48754883,3.4954834,0.0111766048,0.0110478988,0.0113153141,0.0110227223,0.0109192394,0.0114262039,0.0110543538,0.0107304994,0.00990874507,0.00987933949,0.00952978712,0.0109322565,0.00844815094,0.00906084292,0.00955062173,0.00943033025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,4.656000,3,1,1,0,0,3.50769043,3.5043335,3.50128174,3.50524902,3.49945068,3.50891113,3.50250244,3.49884033,3.48693848,3.48602295,3.48907471,3.47625732,3.47442627,3.46893311,3.47961426,3.48937988,0.00527787628,0.00511449529,0.00464190682,0.00535734696,0.00486355694,0.00444873376,0.00527542084,0.00486396439,0.00618375372,0.00518345647,0.00630343333,0.00513006002,0.00487681851,0.00545370579,0.00625166204,0.00534235733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,4.656000,3,1,1,0,0,3.51348877,3.51043701,3.50585938,3.51043701,3.50494385,3.515625,3.51043701,3.50372314,3.49029541,3.48937988,3.49060059,3.4765625,3.47503662,3.47198486,3.48266602,3.49029541,0.012492463,0.0119931223,0.012024235,0.0114557762,0.0119136935,0.0115749799,0.0120136337,0.0111053819,0.0112423934,0.0121211717,0.0105477693,0.0112624215,0.0117667653,0.0105515793,0.0104676187,0.0113501996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,4.656000,3,1,1,0,0,3.50891113,3.5067749,3.50402832,3.50708008,3.50128174,3.51043701,3.5067749,3.50067139,3.48815918,3.4866333,3.49029541,3.47564697,3.47564697,3.47167969,3.48266602,3.49029541,-0.000280628359,-0.000392927206,3.12678458e-05,-0.000278834428,-0.000153130342,-0.000176909409,0.000166447411,-0.000115319024,0.000580671418,0.000175357301,0.000587975373,-0.00028285195,0.00134145981,0.000128594402,0.0010680455,0.0011929468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,4.656000,3,1,1,0,0,3.51928711,3.51531982,3.51318359,3.51654053,3.51043701,3.51959229,3.51623535,3.51013184,3.4979248,3.49456787,3.49884033,3.48510742,3.48510742,3.48083496,3.49212646,3.49914551,0.00375438668,0.00212062476,0.00400689291,0.0040646852,0.00250614178,0.00254363427,0.00400177203,0.00287767453,0.00495873811,0.00259032729,0.0054338309,0.00360711385,0.00565585075,0.0052640615,0.00471642427,0.00396892149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,4.656000,3,1,1,0,0,3.51623535,3.51409912,3.51043701,3.51379395,3.50830078,3.51959229,3.51318359,3.50769043,3.49243164,3.49243164,3.49273682,3.48236084,3.47961426,3.47442627,3.4866333,3.49578857,0.00281962822,0.00370030128,0.00336406101,0.00290093198,0.00313931843,0.00325592794,0.00222691172,0.00306375232,0.00153231679,0.0024912511,0.00278875837,0.00383104617,0.00227727648,0.00156124867,0.00158091215,0.00371330208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,4.656000,3,1,1,0,0,3.51409912,3.51165771,3.5067749,3.51013184,3.50616455,3.51745605,3.51196289,3.50402832,3.49273682,3.49151611,3.49456787,3.48175049,3.47991943,3.47381592,3.48754883,3.49487305,0.00291595142,0.00292812521,0.00166782876,0.00150956854,0.00252511492,0.00287635298,0.00322535937,0.00113374321,0.00322295213,0.00272580818,0.00382788572,0.0027003549,0.00355211832,0.00246275379,0.00428869762,0.00260197278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,4.656000,3,1,1,0,0,3.50585938,3.50311279,3.50006104,3.50219727,3.49761963,3.50860596,3.50158691,3.49761963,3.48571777,3.48480225,3.48480225,3.47503662,3.47076416,3.46801758,3.47747803,3.48724365,-3.14612407e-06,-0.000162854325,-0.000643382373,-0.000919409445,-0.000655274838,0.000115630799,-0.000431325199,0.000154207461,-0.000788514968,-0.000945550739,-0.000724560698,-0.00140415889,-0.00103912246,-0.00131494284,-0.000805944321,-0.00057936681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,4.656000,3,1,1,0,0,3.51165771,3.5067749,3.5043335,3.50830078,3.50128174,3.51226807,3.50799561,3.50250244,3.487854,3.48480225,3.48815918,3.4753418,3.47503662,3.46984863,3.48144531,3.48846436,0.00539083779,0.0049268431,0.00541548803,0.00596091198,0.00464040413,0.00549432356,0.0048740264,0.00539850909,0.00361209037,0.00467226375,0.00485209888,0.00516470289,0.00306193857,0.00314565748,0.00373892486,0.00393227208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,4.656000,3,1,1,0,0,3.5168457,3.51409912,3.51135254,3.51379395,3.50921631,3.51989746,3.51196289,3.50799561,3.49243164,3.49273682,3.4979248,3.48419189,3.48052979,3.47442627,3.4866333,3.49578857,0.00613154378,0.00558549957,0.00581102166,0.00600504735,0.00530400034,0.00554151554,0.00536291534,0.00614910619,0.00587605592,0.00460736919,0.00647269841,0.00500511238,0.0055594584,0.00673816167,0.00584835745,0.00669855066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,4.656000,3,1,1,0,0,3.51806641,3.51409912,3.51135254,3.51531982,3.51013184,3.51867676,3.51531982,3.50921631,3.49365234,3.49517822,3.49853516,3.48510742,3.48022461,3.47625732,3.48754883,3.49578857,0.0101718772,0.0101353116,0.0102370176,0.0112574417,0.0101344902,0.00967943761,0.01146199,0.0103997588,0.00817351695,0.00850103982,0.00810827501,0.00971451402,0.00807985291,0.00851382874,0.00794073101,0.00871230103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,4.656000,3,1,1,0,0,3.51898193,3.515625,3.51318359,3.51593018,3.51165771,3.51989746,3.51654053,3.51043701,3.49761963,3.49487305,3.50036621,3.48449707,3.48327637,3.47930908,3.49273682,3.49945068,-0.00151744008,-0.00192527869,-0.00108161091,-0.0019223257,-0.00177570782,-0.00233168202,-0.00173094834,-0.00112490449,-0.00038969639,-0.00193626364,-0.000402541686,-0.00224021077,-0.00184383383,-0.000124496699,-0.000924022461,-0.0016444464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,4.828000,3,1,1,0,0,3.50921631,3.50616455,3.50311279,3.50646973,3.50067139,3.51074219,3.50646973,3.50128174,3.48846436,3.48602295,3.49243164,3.47625732,3.47686768,3.47076416,3.48358154,3.48907471,0.00756614376,0.00763902534,0.00753267575,0.0066429358,0.0070218849,0.00695523899,0.00660332432,0.00717481552,0.00651532225,0.00787918828,0.00592176057,0.00650126534,0.00572889717,0.00610850472,0.00657422608,0.00685534906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,4.828000,3,1,1,0,0,3.51043701,3.50738525,3.50524902,3.50891113,3.50280762,3.51470947,3.50952148,3.50280762,3.487854,3.4866333,3.48999023,3.4765625,3.4753418,3.47015381,3.47961426,3.48968506,0.00319132791,0.00331254653,0.00373465358,0.00373396184,0.00403236505,0.00364773069,0.00509797735,0.00312428409,0.00503409887,0.00514468644,0.00545538822,0.0045843632,0.00552537153,0.00391882705,0.00493801851,0.00574614014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,4.828000,3,1,1,0,0,3.50891113,3.50585938,3.50311279,3.50616455,3.50128174,3.51043701,3.50616455,3.50036621,3.48266602,3.48449707,3.48449707,3.47412109,3.47045898,3.46801758,3.47839355,3.48571777,0.00144069269,0.00138783362,0.00151660503,0.00143868453,0.00196200749,0.00186031871,0.00167420832,0.00102605345,-0.000402316859,0.000330452691,-0.000999196898,0.000108683482,8.11065547e-05,0.000350774499,0.000423664111,0.000219018897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,4.828000,3,1,1,0,0,3.50860596,3.50372314,3.50250244,3.50585938,3.50036621,3.51043701,3.50402832,3.49975586,3.48724365,3.4854126,3.48999023,3.4753418,3.47473145,3.46984863,3.48114014,3.48937988,0.000877307903,0.000609778333,0.00128957687,0.000876754988,0.000941931736,0.00108824333,0.000232310849,0.000592953642,0.00122219021,0.000759665971,0.00288093649,0.00233647553,0.00205303472,0.00115385721,0.00214049523,0.00156158907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,4.828000,3,1,1,0,0,3.50891113,3.50585938,3.50158691,3.50616455,3.50067139,3.50982666,3.50494385,3.49945068,3.48266602,3.48449707,3.48480225,3.47412109,3.47045898,3.46832275,3.47839355,3.48602295,0.000594261102,0.000830446254,0.00156358362,0.00149291882,0.000606843969,-0.000199813279,0.00112020946,0.00131725299,0.00173843955,0.00228119921,0.00318464101,0.00194503146,0.00214399328,0.00344258989,0.00209979294,0.00313139404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,4.828000,3,1,1,0,0,3.51043701,3.50708008,3.5055542,3.51013184,3.50402832,3.51501465,3.50921631,3.50219727,3.49151611,3.49060059,3.49334717,3.47808838,3.47961426,3.47259521,3.4866333,3.49060059,0.00571853202,0.00526490947,0.00612376351,0.00639333576,0.00644911686,0.00521249231,0.00615694048,0.0058691008,0.0049081007,0.00723290164,0.00638759322,0.00603123801,0.00503266323,0.00463380618,0.00501142209,0.00656152423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,4.828000,3,1,1,0,0,3.51867676,3.51531982,3.51226807,3.51593018,3.51074219,3.51898193,3.51593018,3.50921631,3.49731445,3.49456787,3.49975586,3.48632812,3.48480225,3.48022461,3.49243164,3.50006104,0.00324206823,0.00316925347,0.00333700539,0.00258897664,0.00364450365,0.00283956388,0.00366782909,0.00312759238,0.00255103665,0.00327721145,0.00270825205,0.00331405271,0.00293311593,0.00403827103,0.00212288601,0.00357963308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,4.828000,3,1,1,0,0,3.51013184,3.50616455,3.5043335,3.50921631,3.50158691,3.51409912,3.50891113,3.50219727,3.49060059,3.49029541,3.49273682,3.48052979,3.4777832,3.47259521,3.48388672,3.48937988,0.00230001053,0.00180425053,0.00231634965,0.00268700183,0.00119438185,0.00234878506,0.00261043245,0.00260523427,0.0023686206,0.00230601081,0.00117221999,0.00236961478,0.00240089605,0.00221309648,0.000447504339,0.00169537053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,4.828000,3,1,1,0,0,3.50982666,3.50646973,3.50372314,3.50830078,3.50128174,3.51348877,3.50738525,3.50158691,3.4866333,3.48571777,3.48846436,3.47503662,3.47503662,3.46923828,3.47961426,3.48754883,0.0080313785,0.00780393835,0.00827401504,0.00826207828,0.00860682223,0.00826761499,0.0078890007,0.00818625558,0.00691803778,0.00807897653,0.0073258467,0.00768742803,0.00645665824,0.00651867595,0.00697851041,0.00839352887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,4.828000,3,1,1,0,0,3.51013184,3.5067749,3.50311279,3.50738525,3.50006104,3.51074219,3.50708008,3.50067139,3.4866333,3.48571777,3.48419189,3.47473145,3.47320557,3.46923828,3.47808838,3.4866333,0.000930959242,0.00022802793,0.000354904099,9.73710557e-05,0.000479538343,0.00057942979,0.000481462223,-5.61575871e-06,-0.000247427612,-0.0015869888,-0.00191454508,-0.00142458628,-0.00106380123,0.000706220744,-0.0016919194,-0.000816876709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
