record_index,sequence,time_s,tick_ms,tick_elapsed_ms,ch1_raw_uV,ch2_raw_uV,ch1_filtered_uV,ch2_filtered_uV,sequence_gap_before,byte_offset_adjustment,imputed_fields
2047,2047,1.0235000,90929,1024,19296.8301,26418.1074,2.8707789277,-2.58763168888,0,0,
2048,2048,1.0240000,90929,1024,19295.5059,26419.9082,1.95336707241,-2.07996057578,0,0,
2049,2049,1.0245000,90930,1025,19297.1895,26411.1328,3.04454664027,-11.1490484081,0,0,
2050,2050,1.0250000,90930,1025,19297.791,26403.9219,2.34155467907,-19.9757514388,0,0,
2051,2051,1.0255000,90931,1026,19294.1855,26400.3145,-2.20538239459,-21.7586189278,0,0,
2052,2052,1.0260000,90931,1026,19293.7031,26391.7812,-2.85634727397,-25.8871480301,0,0,
2053,2053,1.0265000,90932,1027,19294.7852,26379.2812,-1.29616489013,-33.9831846368,0,0,
2054,2054,1.0270000,90932,1027,19295.2656,26379.8809,-0.471071309264,-29.1602837179,0,0,
2055,2055,1.0275000,90933,1028,19293.1035,26385.0488,-3.89950163472,-21.2241537333,0,0,
2056,2056,1.0280000,90933,1028,19293.584,26393.2246,-3.67331030346,-11.5874435835,0,0,
2057,2057,1.0285000,90934,1029,19292.2617,26399.5938,-5.68121136702,-3.03790556747,0,0,
2058,2058,1.0290000,90934,1029,19289.1348,26405.002,-8.0820438122,4.97763824067,0,0,
2059,2059,1.0295000,90935,1030,19289.4961,26405.002,-6.53129878763,7.85606171354,0,0,
2060,2060,1.0300000,90935,1030,19292.1406,26403.9219,-3.3868179173,7.61117447856,0,0,
2061,2061,1.0305000,90936,1031,19294.1855,26405.4844,-0.814506048953,8.26859804968,0,0,
2062,2062,1.0310000,90936,1031,19296.5879,26407.166,-0.0142705704505,9.23221773067,0,0,
2063,2063,1.0315000,90937,1032,19292.3809,26412.6973,-3.39822682465,13.0253518051,0,0,
2064,2064,1.0320000,90937,1032,19296.4688,26415.5801,1.3359449813,13.9200840762,0,0,
2065,2065,1.0325000,90938,1033,19299.3535,26410.8926,2.94605723256,8.81720418751,0,0,
2066,2066,1.0330000,90938,1033,19299.2324,26409.8125,0.510886407388,8.00719085615,0,0,
2067,2067,1.0335000,90939,1034,19300.7949,26413.2969,1.6483617137,11.9989003193,0,0,
2068,2068,1.0340000,90939,1034,19302.1172,26420.9902,2.64867483197,14.993829157,0,0,
2069,2069,1.0345000,90940,1035,19298.873,26426.2793,-0.734123303151,14.2966829138,0,0,
2070,2070,1.0350000,90940,1035,19299.7129,26432.4082,-0.104871894248,15.9447953743,0,0,
2071,2071,1.0355000,90941,1036,19298.1504,26428.4434,-2.3823106601,9.65523342807,0,0,
2072,2072,1.0360000,90941,1036,19300.0742,26422.9141,-0.643012198034,4.37094689763,0,0,
2073,2073,1.0365000,90942,1037,19302.8379,26418.2266,0.176594519544,0.410952920752,0,0,
2074,2074,1.0370000,90942,1037,19303.5605,26414.9824,0.607676822283,1.49592515558,0,0,
2075,2075,1.0375000,90943,1038,19308.127,26410.5332,3.45469333277,-0.665628122327,0,0,
2076,2076,1.0380000,90943,1038,19309.0898,26419.4277,3.74194884755,9.82109516641,0,0,
2077,2077,1.0385000,90944,1039,19308.9688,26437.8203,1.20270951141,24.6642010405,0,0,
2078,2078,1.0390000,90944,1039,19305.3633,26451.8828,-3.36065721759,34.0768580324,0,0,
2079,2079,1.0395000,90945,1040,19308.6074,26454.5254,-1.3679468913,28.7918758414,0,0,
2080,2080,1.0400000,90945,1040,19303.5605,26448.5176,-4.85763968744,15.5271212306,0,0,
2081,2081,1.0405000,90946,1041,19302.4785,26434.8145,-6.22858192597,-3.1606886539,0,0,
2082,2082,1.0410000,90946,1041,19300.3145,26418.4668,-8.29231792679,-19.7197219449,0,0,
2083,2083,1.0415000,90947,1042,19305.4824,26410.6543,-4.88306962478,-24.3750105506,0,0,
2084,2084,1.0420000,90947,1042,19306.9258,26411.4941,-3.0495480847,-20.0278132737,0,0,
2085,2085,1.0425000,90948,1043,19307.5273,26415.7012,-2.97486181499,-12.5200004828,0,0,
2086,2086,1.0430000,90948,1043,19310.291,26409.2109,-1.52521073161,-14.0010923484,0,0,
2087,2087,1.0435000,90949,1044,19315.3398,26410.6543,2.23173286893,-6.63416365247,0,0,
2088,2088,1.0440000,90949,1044,19318.4648,26415.4609,4.61613570351,0.53676037264,0,0,
2089,2089,1.0445000,90950,1045,19314.1387,26423.7559,-0.47744767398,10.2543984979,0,0,
2090,2090,1.0450000,90950,1045,19306.4453,26428.8047,-7.58396260359,12.7712363039,0,0,
2091,2091,1.0455000,90951,1046,19306.8066,26429.6465,-6.35813644867,12.3017138806,0,0,
2092,2092,1.0460000,90951,1046,19313.6582,26420.1484,-0.126661498862,4.92982349058,0,0,
2093,2093,1.0465000,90952,1047,19314.7402,26406.3262,0.642776550543,-5.5277694877,0,0,
2094,2094,1.0470000,90952,1047,19313.8965,26403.9219,-0.128195585493,-6.66252206591,0,0,
2095,2095,1.0475000,90953,1048,19312.4551,26415.7012,-2.30692888265,3.0806178785,0,0,
2096,2096,1.0480000,90953,1048,19314.2578,26433.252,-1.15911476111,15.3098407775,0,0,
2097,2097,1.0485000,90954,1049,19313.8965,26443.8281,-2.24662916495,21.0645200699,0,0,
2098,2098,1.0490000,90954,1049,19314.7402,26443.2285,-1.31104227936,17.8038607027,0,0,
2099,2099,1.0495000,90955,1050,19316.1816,26432.7715,-0.165814628182,8.36273581503,0,0,
2100,2100,1.0500000,90955,1050,19317.0234,26420.6309,-0.10680042887,-1.92004477352,0,0,
2101,2101,1.0505000,90956,1051,19320.2676,26416.0625,2.39167533313,-5.49943636954,0,0,
2102,2102,1.0510000,90956,1051,19320.748,26420.3906,0.867331265586,-0.834803806027,0,0,
2103,2103,1.0515000,90957,1052,19317.1426,26412.2168,-1.49625403239,-7.79411558066,0,0,
2104,2104,1.0520000,90957,1052,19315.0996,26404.4043,-2.85413664369,-12.4028401052,0,0,
2105,2105,1.0525000,90958,1053,19308.9688,26408.9707,-7.86933513956,-4.2695712801,0,0,
2106,2106,1.0530000,90958,1053,19308.6074,26410.1719,-7.51013199443,-0.557083482092,0,0,
2107,2107,1.0535000,90959,1054,19312.0957,26403.6816,-2.75295426227,-3.66136429936,0,0,
2108,2108,1.0540000,90959,1054,19315.3398,26399.1152,1.32959235373,-7.93941617229,0,0,
2109,2109,1.0545000,90960,1055,19320.748,26389.498,6.82920030628,-15.5905338121,0,0,
2110,2110,1.0550000,90960,1055,19320.2676,26382.5254,5.84361199397,-17.959843036,0,0,
2111,2111,1.0555000,90961,1056,19315.0996,26382.5254,0.982256398127,-11.4968922169,0,0,
2112,2112,1.0560000,90961,1056,19313.5371,26382.8848,0.0604590076786,-4.45767062789,0,0,
2113,2113,1.0565000,90962,1057,19308.8496,26385.1699,-4.23131305334,2.55892847822,0,0,
2114,2114,1.0570000,90962,1057,19302.3574,26389.9785,-7.45690898203,12.5088657763,0,0,
2115,2115,1.0575000,90963,1058,19304.6426,26396.8301,-3.78245663687,20.5473145195,0,0,
2116,2116,1.0580000,90963,1058,19306.4453,26400.6777,0.383333378261,23.1838910722,0,0,
2117,2117,1.0585000,90964,1059,19307.2871,26400.916,1.84782283916,19.5583312555,0,0,
2118,2118,1.0590000,90964,1059,19305.002,26395.8672,1.46059086674,13.8897294039,0,0,
2119,2119,1.0595000,90965,1060,19302.3574,26394.3047,-0.0598873871569,11.4146754842,0,0,
2120,2120,1.0600000,90965,1060,19302.4785,26381.4453,3.72597362025,0.406476917731,0,0,
2121,2121,1.0605000,90966,1061,19302.2383,26378.6797,4.44668597254,-0.196653279641,0,0,
2122,2122,1.0610000,90966,1061,19300.6758,26374.1113,4.04196413728,-1.21587224535,0,0,
2123,2123,1.0615000,90967,1062,19300.916,26371.9473,3.2385270849,-0.345114852297,0,0,
2124,2124,1.0620000,90967,1062,19301.6367,26375.9141,5.26412729214,4.37580513655,0,0,
2125,2125,1.0625000,90968,1063,19297.3105,26372.9082,2.38418288799,2.59578643125,0,0,
2126,2126,1.0630000,90968,1063,19298.2715,26376.3965,3.73967238572,8.71473958199,0,0,
2127,2127,1.0635000,90969,1064,19301.998,26385.1699,7.32038093453,17.8154646051,0,0,
2128,2128,1.0640000,90969,1064,19300.916,26393.584,7.39687244556,22.5245089691,0,0,
2129,2129,1.0645000,90970,1065,19301.2754,26398.1504,9.10059312688,22.9259275012,0,0,
2130,2130,1.0650000,90970,1065,19301.998,26400.4355,11.0083715849,19.3068907609,0,0,
2131,2131,1.0655000,90971,1066,19302.5996,26402.2402,11.2356369178,16.9988093329,0,0,
2132,2132,1.0660000,90971,1066,19301.998,26391.1797,9.14839723779,7.14512038673,0,0,
2133,2133,1.0665000,90972,1067,19298.2715,26386.252,6.10778982752,3.69940893791,0,0,
2134,2134,1.0670000,90972,1067,19296.4688,26383.6074,5.60610823386,-1.10229223807,0,0,
2135,2135,1.0675000,90973,1068,19295.748,26382.6465,5.25238896997,-6.9504674914,0,0,
2136,2136,1.0680000,90973,1068,19296.2285,26378.1973,5.52886708366,-15.7313552111,0,0,
2137,2137,1.0685000,90974,1069,19299.2324,26381.5645,7.82570733497,-13.8438012407,0,0,
2138,2138,1.0690000,90974,1069,19294.7852,26373.3906,3.9634723528,-18.5289561607,0,0,
2139,2139,1.0695000,90975,1070,19298.5117,26367.6191,7.17573553253,-17.4081459852,0,0,
2140,2140,1.0700000,90975,1070,19303.9199,26364.7363,10.7518546676,-14.6805035062,0,0,
2141,2141,1.0705000,90976,1071,19301.3965,26369.1816,7.00903555327,-8.88220729277,0,0,
2142,2142,1.0710000,90976,1071,19295.2656,26373.1504,0.368265509678,-5.87283015441,0,0,
2143,2143,1.0715000,90977,1072,19298.6309,26379.8809,5.02303210919,0.217039274315,0,0,
2144,2144,1.0720000,90977,1072,19300.7949,26385.1699,6.7859972062,4.09051600512,0,0,
2145,2145,1.0725000,90978,1073,19298.9922,26387.8145,4.91517326887,3.99039571486,0,0,
2146,2146,1.0730000,90978,1073,19301.7559,26392.502,5.60642497185,5.59021520598,0,0,
2147,2147,1.0735000,90979,1074,19300.6758,26395.627,3.16172247582,6.54672805633,0,0,
2148,2148,1.0740000,90979,1074,19298.1504,26393.9453,0.185098215589,-0.0364728743369,0,0,
2149,2149,1.0745000,90980,1075,19300.4355,26396.2285,1.5578328435,-1.89486186053,0,0,
2150,2150,1.0750000,90980,1075,19296.2285,26395.9902,-2.19861201465,-5.12815467213,0,0,
2151,2151,1.0755000,90981,1076,19294.4238,26393.4629,-2.75938698761,-9.11362990384,0,0,
2152,2152,1.0760000,90981,1076,19296.4688,26392.3828,-0.721420694816,-10.3899190451,0,0,
2153,2153,1.0765000,90982,1077,19297.4297,26391.1797,-0.41560963848,-12.2640110108,0,0,
2154,2154,1.0770000,90982,1077,19292.6211,26389.7363,-3.42402112837,-12.6858616384,0,0,
2155,2155,1.0775000,90983,1078,19292.7422,26393.2246,-4.19798788914,-10.5970955466,0,0,
2156,2156,1.0780000,90983,1078,19293.4629,26391.1797,-3.16260848777,-13.812826729,0,0,
2157,2157,1.0785000,90984,1079,19295.8672,26393.3438,-1.83801251362,-14.3456785218,0,0,
2158,2158,1.0790000,90984,1079,19292.9824,26392.1426,-3.90562853527,-15.1043789848,0,0,
2159,2159,1.0795000,90985,1080,19295.9863,26393.1035,-1.61487988016,-14.8571993049,0,0,
2160,2160,1.0800000,90985,1080,19293.3418,26396.5879,-2.75766218797,-10.4611768714,0,0,
2161,2161,1.0805000,90986,1081,19295.1465,26395.0254,-1.76477606675,-12.5670930546,0,0,
2162,2162,1.0810000,90986,1081,19296.709,26389.377,-1.00582207735,-16.487368344,0,0,
2163,2163,1.0815000,90987,1082,19296.2285,26381.5645,-4.02490814251,-21.8515481202,0,0,
2164,2164,1.0820000,90987,1082,19297.9102,26375.1934,-3.07742272555,-26.463823913,0,0,
2165,2165,1.0825000,90988,1083,19298.3926,26374.4707,-2.89811710672,-23.9566264266,0,0,
2166,2166,1.0830000,90988,1083,19296.2285,26374.7129,-6.36684485272,-19.9355995014,0,0,
2167,2167,1.0835000,90989,1084,19294.666,26382.5254,-8.96443651788,-11.0260941429,0,0,
2168,2168,1.0840000,90989,1084,19296.2285,26383.8496,-6.82141640957,-10.3539537295,0,0,
2169,2169,1.0845000,90990,1085,19294.9043,26380.4824,-7.23642826678,-12.5540357699,0,0,
2170,2170,1.0850000,90990,1085,19293.7031,26381.084,-7.24619902768,-11.6892024206,0,0,
2171,2171,1.0855000,90991,1086,19300.5547,26378.3184,-1.57823867465,-12.1261609282,0,0,
2172,2172,1.0860000,90991,1086,19292.9824,26380.9629,-9.44083115541,-3.39412819281,0,0,
2173,2173,1.0865000,90992,1087,19295.748,26380.002,-5.83134724697,-0.229879322089,0,0,
2174,2174,1.0870000,90992,1087,19294.4238,26383.6074,-6.16388707496,2.85967808248,0,0,
2175,2175,1.0875000,90993,1088,19296.709,26382.8848,-4.28644476036,-0.882578684121,0,0,
2176,2176,1.0880000,90993,1088,19297.1895,26381.8047,-4.71651345978,-4.426885796,0,0,
2177,2177,1.0885000,90994,1089,19296.2285,26382.2871,-6.54537604209,-5.06450904314,0,0,
2178,2178,1.0890000,90994,1089,19290.6973,26387.334,-10.0899729716,2.63436768729,0,0,
2179,2179,1.0895000,90995,1090,19292.3809,26388.416,-8.50887223477,7.52589667249,0,0,
2180,2180,1.0900000,90995,1090,19294.7852,26390.2188,-7.00498730338,11.0120860116,0,0,
2181,2181,1.0905000,90996,1091,19293.1035,26388.0547,-7.7004773171,7.39611148095,0,0,
2182,2182,1.0910000,90996,1091,19296.2285,26386.0137,-4.13848535061,3.63038787244,0,0,
2183,2183,1.0915000,90997,1092,19300.0742,26380.7246,-0.324293993787,-1.20801624266,0,0,
2184,2184,1.0920000,90997,1092,19297.0684,26382.2871,-3.31087696997,1.09068857804,0,0,
2185,2185,1.0925000,90998,1093,19295.5059,26385.4121,-3.79593611689,4.12981381513,0,0,
2186,2186,1.0930000,90998,1093,19293.8242,26386.6113,-6.04017453947,5.03006073291,0,0,
2187,2187,1.0935000,90999,1094,19298.2715,26383.8496,-1.95577158183,3.90255908382,0,0,
2188,2188,1.0940000,90999,1094,19299.9551,26379.8809,-0.404463783415,0.446209280387,0,0,
2189,2189,1.0945000,91000,1095,19298.3926,26383.8496,-2.58650650402,3.98333567411,0,0,
2190,2190,1.0950000,91000,1095,19292.7422,26383.3672,-6.13247858899,4.18358847561,0,0,
2191,2191,1.0955000,91001,1096,19295.1465,26395.0254,-2.31246042142,15.1029085159,0,0,
2192,2192,1.0960000,91001,1096,19295.2656,26409.0918,-2.11734289978,26.1291783527,0,0,
2193,2193,1.0965000,91002,1097,19296.9492,26414.3809,-0.766962130192,27.0135773276,0,0,
2194,2194,1.0970000,91002,1097,19295.8672,26414.3809,0.253869090373,24.1020028999,0,0,
2195,2195,1.0975000,91003,1098,19292.1406,26411.375,-3.67446082475,16.902636757,0,0,
2196,2196,1.0980000,91003,1098,19296.2285,26404.4043,0.411688119194,8.24261855499,0,0,
2197,2197,1.0985000,91004,1099,19297.3105,26402.1191,0.366265840978,3.16823479915,0,0,
2198,2198,1.0990000,91004,1099,19298.3926,26400.0762,2.17652761465,1.68710102545,0,0,
2199,2199,1.0995000,91005,1100,19299.1133,26395.5078,1.75678996254,-2.62887563379,0,0,
2200,2200,1.1000000,91005,1100,19302.7188,26389.6172,5.97519230439,-5.79696222973,0,0,
2201,2201,1.1005000,91006,1101,19305.9629,26386.4922,6.96602013101,-6.34104002326,0,0,
2202,2202,1.1010000,91006,1101,19304.5215,26385.0488,4.09810047009,-3.72622129662,0,0,
2203,2203,1.1015000,91007,1102,19302.7188,26385.0488,0.274976345872,-0.42237100725,0,0,
2204,2204,1.1020000,91007,1102,19301.998,26385.5312,-0.934079659047,1.10921256603,0,0,
2205,2205,1.1025000,91008,1103,19301.3965,26388.6562,-1.21338001198,4.62145434676,0,0,
2206,2206,1.1030000,91008,1103,19297.0684,26396.9512,-5.07248903188,12.1221462733,0,0,
2207,2207,1.1035000,91009,1104,19298.6309,26401.0371,-3.62463017475,12.7589815624,0,0,
2208,2208,1.1040000,91009,1104,19298.6309,26402.5996,-2.79635247475,10.9766431283,0,0,
2209,2209,1.1045000,91010,1105,19297.6699,26397.6719,-2.18738162449,5.61503885222,0,0,
2210,2210,1.1050000,91010,1105,19300.1934,26395.5078,1.34314374245,2.18309444905,0,0,
2211,2211,1.1055000,91011,1106,19297.1895,26386.8535,-2.23143794274,-4.16985770174,0,0,
2212,2212,1.1060000,91011,1106,19300.1934,26384.0879,1.64002202771,-1.72759023982,0,0,
2213,2213,1.1065000,91012,1107,19298.1504,26386.8535,0.233518300746,4.54832258305,0,0,
2214,2214,1.1070000,91012,1107,19295.627,26392.3828,-0.509979568805,8.51436870008,0,0,
2215,2215,1.1075000,91013,1108,19293.7031,26393.7051,-1.75742716294,6.74091339572,0,0,
2216,2216,1.1080000,91013,1108,19292.6211,26395.5078,-2.04422691197,5.41923348926,0,0,
2217,2217,1.1085000,91014,1109,19295.5059,26396.9512,1.03117327928,4.3774022189,0,0,
2218,2218,1.1090000,91014,1109,19295.627,26394.666,3.34419226299,3.20076023315,0,0,
2219,2219,1.1095000,91015,1110,19296.709,26396.4688,3.61710892406,7.65148185078,0,0,
2220,2220,1.1100000,91015,1110,19296.3477,26404.1621,2.21525728343,14.961560569,0,0,
2221,2221,1.1105000,91016,1111,19293.2227,26405.7246,0.621972642779,13.8040178446,0,0,
2222,2222,1.1110000,91016,1111,19297.6699,26396.2285,4.84910280594,2.95089786214,0,0,
2223,2223,1.1115000,91017,1112,19300.0742,26393.2246,6.74639659091,0.542979847725,0,0,
2224,2224,1.1120000,91017,1112,19296.1074,26392.7422,3.8283630217,-0.0783540236806,0,0,
2225,2225,1.1125000,91018,1113,19298.9922,26393.3438,7.35369372237,-0.0955662126465,0,0,
2226,2226,1.1130000,91018,1113,19300.3145,26398.3926,7.45135826587,3.758605337,0,0,
2227,2227,1.1135000,91019,1114,19297.9102,26399.5938,4.13117426796,5.36593972677,0,0,
2228,2228,1.1140000,91019,1114,19297.9102,26400.916,4.22496039692,5.5241833784,0,0,
2229,2229,1.1145000,91020,1115,19296.2285,26404.7637,2.83121575615,6.06871397857,0,0,
2230,2230,1.1150000,91020,1115,19297.5488,26406.8066,5.98039807017,6.31420126423,0,0,
2231,2231,1.1155000,91021,1116,19298.9922,26404.2812,7.28597192227,1.38539867656,0,0,
2232,2232,1.1160000,91021,1116,19299.3535,26398.3926,6.89153900221,-5.38265347223,0,0,
2233,2233,1.1165000,91022,1117,19302.7188,26385.5312,8.55845385179,-15.3205688368,0,0,
2234,2234,1.1170000,91022,1117,19297.791,26379.8809,5.24780972801,-15.4669341103,0,0,
2235,2235,1.1175000,91023,1118,19296.2285,26388.6562,3.57355261626,-4.76014701252,0,0,
2236,2236,1.1180000,91023,1118,19297.0684,26398.3926,3.52300774575,5.86350087072,0,0,
2237,2237,1.1185000,91024,1119,19297.791,26400.0762,3.10825134291,5.62261525132,0,0,
2238,2238,1.1190000,91024,1119,19297.791,26397.1895,3.61508952648,3.5073733826,0,0,
2239,2239,1.1195000,91025,1120,19296.709,26388.1738,1.91766160485,-3.68445815035,0,0,
2240,2240,1.1200000,91025,1120,19300.5547,26390.0996,5.81570150782,0.616404474091,0,0,
2241,2241,1.1205000,91026,1121,19298.9922,26392.2637,2.95435395029,3.44696687602,0,0,
2242,2242,1.1210000,91026,1121,19302.2383,26389.498,5.43575058118,2.55717897689,0,0,
2243,2243,1.1215000,91027,1122,19301.998,26386.7324,3.65707388235,1.41110825538,0,0,
2244,2244,1.1220000,91027,1122,19298.1504,26389.1387,-0.147537500456,3.21213066637,0,0,
2245,2245,1.1225000,91028,1123,19300.0742,26389.0156,1.86716290876,2.12953506188,0,0,
2246,2246,1.1230000,91028,1123,19300.1934,26386.1328,2.0591427974,-1.50975773833,0,0,
2247,2247,1.1235000,91029,1124,19300.3145,26387.6953,0.931553188746,-1.66107545335,0,0,
2248,2248,1.1240000,91029,1124,19302.5996,26393.3438,2.63347518738,1.83216723238,0,0,
2249,2249,1.1245000,91030,1125,19302.8379,26403.8027,2.92412920511,10.6304138072,0,0,
2250,2250,1.1250000,91030,1125,19302.2383,26406.6875,1.93262259073,9.81175025611,0,0,
2251,2251,1.1255000,91031,1126,19300.1934,26416.4219,-0.774922549535,16.7046439039,0,0,
2252,2252,1.1260000,91031,1126,19300.3145,26421.4707,-0.780780679234,19.1266045109,0,0,
2253,2253,1.1265000,91032,1127,19299.4727,26419.6699,-1.13665988239,13.8755077536,0,0,
2254,2254,1.1270000,91032,1127,19298.1504,26415.7012,-1.17815668777,4.34815144124,0,0,
2255,2255,1.1275000,91033,1128,19293.9434,26419.6699,-4.61330458623,2.29185920245,0,0,
2256,2256,1.1280000,91033,1128,19293.9434,26419.3066,-4.12683224527,-3.37504196314,0,0,
2257,2257,1.1285000,91034,1129,19294.3047,26426.5215,-4.05602212001,-1.65408050953,0,0,
2258,2258,1.1290000,91034,1129,19293.1035,26424.2363,-3.15726977962,-5.37561286066,0,0,
2259,2259,1.1295000,91035,1130,19294.1855,26419.9082,-2.60973267307,-9.14077668937,0,0,
2260,2260,1.1300000,91035,1130,19297.5488,26418.9473,-0.443587385915,-11.2006227731,0,0,
2261,2261,1.1305000,91036,1131,19298.5117,26420.0293,1.16583580028,-11.6615675215,0,0,
2262,2262,1.1310000,91036,1131,19295.3867,26425.0781,-2.66294385609,-7.60968133333,0,0,
2263,2263,1.1315000,91037,1132,19291.4199,26419.7891,-5.93395591931,-12.9096973122,0,0,
2264,2264,1.1320000,91037,1132,19296.5879,26410.7734,0.525674911798,-21.1073560778,0,0,
2265,2265,1.1325000,91038,1133,19299.3535,26410.0527,2.8991525301,-21.2804358411,0,0,
2266,2266,1.1330000,91038,1133,19295.8672,26409.8125,-1.17783223014,-21.280285283,0,0,
2267,2267,1.1335000,91039,1134,19295.5059,26412.0957,-1.58567904422,-16.9903261406,0,0,
2268,2268,1.1340000,91039,1134,19296.4688,26416.6641,-0.570656387058,-12.390842266,0,0,
2269,2269,1.1345000,91040,1135,19295.2656,26414.5,-1.31815049483,-15.5735050423,0,0,
2270,2270,1.1350000,91040,1135,19295.627,26414.9824,0.310078531833,-14.357933136,0,0,
2271,2271,1.1355000,91041,1136,19293.4629,26420.9902,-1.47934422918,-8.98489643391,0,0,
2272,2272,1.1360000,91041,1136,19291.541,26423.6348,-2.92656368439,-6.726576856,0,0,
2273,2273,1.1365000,91042,1137,19292.8613,26425.5566,-2.21339575572,-3.43999898585,0,0,
2274,2274,1.1370000,91042,1137,19295.5059,26426.6406,2.52887407274,-1.26079655473,0,0,
2275,2275,1.1375000,91043,1138,19290.8184,26419.6699,-1.51030581732,-9.27660215563,0,0,
2276,2276,1.1380000,91043,1138,19292.2617,26412.0957,-0.690204082622,-15.3061608842,0,0,
