time_s,emg_record_index,emg_sequence,emg_tick_ms,ch1_raw_uV,ch2_raw_uV,ch1_filtered_uV,ch2_filtered_uV,imu0_source_offset_ms,imu0_accel_x_g,imu0_accel_y_g,imu0_accel_z_g,imu0_gyro_x_dps,imu0_gyro_y_dps,imu0_gyro_z_dps,imu0_mag_x_raw,imu0_mag_y_raw,imu0_mag_z_raw,imu0_angle_x_deg,imu0_angle_y_deg,imu0_angle_z_deg,imu0_battery_voltage,imu1_source_offset_ms,imu1_accel_x_g,imu1_accel_y_g,imu1_accel_z_g,imu1_gyro_x_dps,imu1_gyro_y_dps,imu1_gyro_z_dps,imu1_mag_x_raw,imu1_mag_y_raw,imu1_mag_z_raw,imu1_angle_x_deg,imu1_angle_y_deg,imu1_angle_z_deg,imu1_battery_voltage,imu2_source_offset_ms,imu2_accel_x_g,imu2_accel_y_g,imu2_accel_z_g,imu2_gyro_x_dps,imu2_gyro_y_dps,imu2_gyro_z_dps,imu2_mag_x_raw,imu2_mag_y_raw,imu2_mag_z_raw,imu2_angle_x_deg,imu2_angle_y_deg,imu2_angle_z_deg,imu2_battery_voltage
1.6455,3247,3247,290054,18938.14453125,25955.806640625,26.90307435439328,-52.11357271398062,2.4999999999999467,-0.04994419642857137,0.8916015625,-0.1532156808035716,-55.41556222098214,12.869698660714295,-16.069684709821416,-4272.785714285715,2000.2857142857142,-688.5,88.15468924386164,6.514892578125,-172.1169172014509,3.48,3.5000000000000586,-0.05712890625,0.90283203125,-0.176025390625,-10.3759765625,71.47216796875,-6.805419921875,-253.5,2326.0,5171.5,101.75537109375,-2.47467041015625,138.8067626953125,3.54,2.4999999999999467,-0.22572544642857142,0.9292689732142857,0.32435825892857145,-8.932931082589281,15.825544084821432,17.290387834821427,1164.4285714285713,2682.0,-3516.714285714286,67.26104736328125,6.085248674665166,6.108790806361611,3.58
1.6460000000000001,3248,3248,290054,18939.107421875,25956.529296875,26.523217629017815,-44.399869622571565,1.9999999999997797,-0.04806082589285643,0.8930664062500006,-0.15841238839285912,-55.18450055803562,13.139997209821532,-15.712193080357007,-4272.428571428572,1996.42857142857,-690.0000000000006,88.09858049665178,6.5313720703125,-172.10161481584822,3.48,2.9999999999998916,-0.05761718750000015,0.9034598214285716,-0.17857142857142938,-10.157993861607073,70.82693917410694,-6.870814732142878,-253.28571428571422,2323.857142857142,5171.428571428572,101.75144740513394,-2.4766322544642776,138.82952008928572,3.54,3.0000000000001137,-0.2256556919642857,0.9294782366071429,0.3242885044642857,-9.059361049107183,15.694754464285673,17.34270368303573,1165.7142857142862,2682.0,-3516.857142857143,67.25830078125,6.081717354910722,6.115461077008945,3.58
1.6465,3249,3249,290055,18939.947265625,25955.568359375,26.005409651004175,-41.643765986432186,1.4999999999998348,-0.04617745535714232,0.8945312500000004,-0.16360909598214435,-54.95343889508922,13.41029575892865,-15.354701450892755,-4272.071428571428,1992.5714285714275,-691.5000000000005,88.04247174944192,6.5478515625,-172.08631243024553,3.48,2.4999999999999467,-0.05810546875000009,0.904087611607143,-0.18111746651785762,-9.940011160714244,70.18171037946416,-6.936209542410727,-253.07142857142853,2321.7142857142853,5171.357142857143,101.74752371651789,-2.4785940987723336,138.85227748325894,3.54,3.4999999999998366,-0.22558593749999997,0.9296875,0.32421875,-9.185791015625028,15.563964843749972,17.39501953125001,1167.0000000000002,2682.0,-3517.0,67.25555419921875,6.07818603515625,6.12213134765625,3.58
1.647,3250,3250,290055,18939.466796875,25958.451171875,23.428379603683734,-37.15610695629415,0.9999999999998899,-0.044294084821428215,0.8959960937500002,-0.16880580357142955,-54.72237723214281,13.680594308035765,-14.997209821428504,-4271.714285714285,1988.7142857142849,-693.0000000000002,87.98636300223211,6.5643310546875,-172.07101004464286,3.48,2.0000000000000018,-0.05859375000000003,0.9047154017857143,-0.18366350446428586,-9.722028459821415,69.53648158482139,-7.001604352678576,-252.85714285714283,2319.5714285714284,5171.285714285715,101.74360002790178,-2.480555943080361,138.8750348772321,3.54,2.9999999999998916,-0.22551618303571427,0.9298967633928572,0.3241489955357143,-9.312220982142874,15.433175223214269,17.447335379464292,1168.2857142857144,2682.0,-3517.1428571428573,67.2528076171875,6.074654715401778,6.128801618303584,3.58
1.6475,3251,3251,290056,18937.783203125,25955.927734375,19.581856132256323,-39.41953970559732,0.49999999999994493,-0.04241071428571411,0.8974609375000001,-0.1740025111607148,-54.49131556919641,13.950892857142883,-14.639718191964253,-4271.357142857143,1984.8571428571424,-694.5000000000001,87.9302542550223,6.580810546875,-172.05570765904017,3.48,1.5000000000000568,-0.05908203124999997,0.9053431919642857,-0.18620954241071414,-9.504045758928585,68.89125279017861,-7.066999162946424,-252.64285714285717,2317.4285714285716,5171.214285714285,101.73967633928572,-2.482517787388389,138.8977922712054,3.54,2.4999999999999467,-0.22544642857142858,0.9301060267857143,0.32407924107142855,-9.438650948660719,15.302385602678568,17.499651227678573,1169.5714285714287,2682.0,-3517.285714285714,67.25006103515625,6.071123395647334,6.135471888950889,3.58
1.648,3252,3252,290056,18938.384765625,25953.8828125,17.87585416244255,-40.50195097531829,0.0,-0.04052734375,0.89892578125,-0.17919921875,-54.26025390625,14.22119140625,-14.2822265625,-4271.0,1981.0,-696.0,87.8741455078125,6.5972900390625,-172.0404052734375,3.48,1.000000000000112,-0.05957031249999991,0.905970982142857,-0.18875558035714238,-9.286063058035756,68.24602399553584,-7.132393973214273,-252.42857142857147,2315.2857142857147,5171.142857142857,101.73575265066961,-2.4844796316964164,138.92054966517856,3.54,2.0000000000000018,-0.22537667410714285,0.9303152901785714,0.32400948660714285,-9.565080915178564,15.171595982142865,17.551967075892854,1170.8571428571427,2682.0,-3517.4285714285716,67.247314453125,6.067592075892861,6.142142159598222,3.58
1.6485,3253,3253,290057,18939.947265625,25954.125,17.718884693072045,-38.913657953429436,0.500000000000167,-0.041224888392857366,0.8977748325892854,-0.18136160714285782,-54.1338239397321,14.125279017857112,-14.16451590401782,-4271.642857142858,1979.928571428571,-696.9285714285717,87.85688127790178,6.601998465401778,-172.03569684709822,3.48,0.49999999999994493,-0.06005859375000006,0.9065987723214286,-0.19130161830357176,-9.06808035714283,67.60079520089278,-7.197788783482151,-252.2142857142857,2313.142857142857,5171.071428571428,101.73182896205356,-2.4864414760044724,138.94330705915178,3.54,1.4999999999998348,-0.22530691964285712,0.9305245535714286,0.3239397321428571,-9.691510881696464,15.040806361607105,17.604282924107157,1172.1428571428576,2682.0,-3517.5714285714284,67.24456787109375,6.064060756138389,6.148812430245528,3.58
1.649,3254,3254,290057,18939.70703125,25953.642578125,13.3080013572947,-38.61778805386898,1.000000000000112,-0.04192243303571442,0.8966238839285712,-0.1835239955357147,-54.00739397321426,14.029366629464267,-14.046805245535692,-4272.285714285715,1978.8571428571427,-697.857142857143,87.83961704799106,6.606706891741084,-172.03098842075892,3.48,0.0,-0.060546875,0.9072265625,-0.19384765625,-8.85009765625,66.95556640625,-7.26318359375,-252.0,2311.0,5171.0,101.7279052734375,-2.4884033203125,138.966064453125,3.54,0.9999999999998899,-0.22523716517857142,0.9307338169642858,0.3238699776785714,-9.81794084821431,14.910016741071404,17.656598772321438,1173.4285714285718,2682.0,-3517.714285714286,67.2418212890625,6.060529436383916,6.155482700892861,3.58
1.6495,3255,3255,290058,18937.54296875,25954.845703125,8.253278036281184,-36.78181565262915,1.5000000000000568,-0.04261997767857147,0.8954729352678571,-0.18568638392857156,-53.88096400669642,13.933454241071422,-13.929094587053564,-4272.928571428572,1977.7857142857142,-698.7857142857143,87.82235281808039,6.611415318080361,-172.02627999441964,3.48,0.49999999999994493,-0.05883789062500016,0.9113071986607139,-0.1966378348214283,-8.82393973214286,65.72178431919654,-7.202148437500006,-258.14285714285654,2310.785714285714,5171.571428571428,101.71966552734375,-2.49114990234375,139.00255475725447,3.54,0.49999999999994493,-0.2251674107142857,0.9309430803571429,0.3238002232142857,-9.944370814732155,14.779227120535701,17.70891462053572,1174.7142857142858,2682.0,-3517.8571428571427,67.23907470703125,6.056998116629472,6.162152971540166,3.58
1.65,3256,3256,290058,18938.986328125,25962.296875,6.985255625723377,-33.63568458336505,2.0000000000000018,-0.04331752232142853,0.8943219866071429,-0.18784877232142844,-53.75453404017858,13.837541852678578,-13.811383928571436,-4273.571428571428,1976.7142857142858,-699.7142857142857,87.80508858816961,6.616123744419639,-172.02157156808036,3.48,0.9999999999998899,-0.057128906250000326,0.9153878348214278,-0.19942801339285662,-8.797781808035719,64.48800223214309,-7.1411132812500115,-264.28571428571314,2310.5714285714284,5172.142857142857,101.71142578125,-2.493896484375,139.03904506138394,3.54,0.0,-0.22509765625,0.93115234375,0.32373046875,-10.07080078125,14.6484375,17.76123046875,1176.0,2682.0,-3518.0,67.236328125,6.053466796875,6.1688232421875,3.58
