record_index,sequence,time_s,tick_ms,tick_elapsed_ms,ch1_raw_uV,ch2_raw_uV,ch1_filtered_uV,ch2_filtered_uV,sequence_gap_before,byte_offset_adjustment,imputed_fields
2030,2030,1.0150000,159834,1015,19703.1133,26340.5762,57.2181787293,1.95314345283,0,0,
2031,2031,1.0155000,159834,1015,19705.6387,26349.3496,57.061813568,8.65769877676,0,0,
2032,2032,1.0160000,159835,1016,19713.8105,26358.125,63.351565256,12.7403895225,0,0,
2033,2033,1.0165000,159835,1016,19724.9902,26360.5293,71.7648374897,9.8163122495,0,0,
2034,2034,1.0170000,159836,1017,19731.9629,26358.4844,74.3414139434,4.31656376206,0,0,
2035,2035,1.0175000,159836,1017,19737.3711,26356.0801,74.2497635402,1.9235225842,0,0,
2036,2036,1.0180000,159837,1018,19738.4531,26355,69.9539239226,-0.0922699372461,0,0,
2037,2037,1.0185000,159837,1018,19744.7031,26367.8613,71.3655144235,8.84976042026,0,0,
2038,2038,1.0190000,159838,1019,19748.6699,26371.9473,71.6795826689,7.62827674812,0,0,
2039,2039,1.0195000,159838,1019,19759.3691,26370.2656,76.0628360811,3.99828745014,0,0,
2040,2040,1.0200000,159839,1020,19767.6621,26352.8359,75.4135160489,-9.85198036025,0,0,
2041,2041,1.0205000,159839,1020,19772.3496,26344.3027,72.2486318003,-12.5809776967,0,0,
2042,2042,1.0210000,159840,1021,19780.4043,26342.0176,71.326444732,-11.1527346865,0,0,
2043,2043,1.0215000,159840,1021,19788.3379,26347.1875,71.0702778807,-2.09020473418,0,0,
2044,2044,1.0220000,159841,1022,19793.0254,26352.9551,66.4119446682,8.1517016247,0,0,
2045,2045,1.0225000,159841,1022,19795.4277,26369.5449,62.0539210773,25.4286765434,0,0,
2046,2046,1.0230000,159842,1023,19799.877,26389.0156,58.0736442278,37.9378268197,0,0,
2047,2047,1.0235000,159842,1023,19806.7285,26391.2988,55.3712244717,33.0481212673,0,0,
2048,2048,1.0240000,159843,1024,19814.1816,26386.373,53.5265951682,23.0122704452,0,0,
2049,2049,1.0245000,159843,1024,19820.9121,26375.3125,49.1698343299,10.9194357169,0,0,
2050,2050,1.0250000,159844,1025,19827.7637,26371.3457,43.9146563962,5.78941158304,0,0,
2051,2051,1.0255000,159844,1025,19829.9277,26375.6738,34.2599669655,7.70917311066,0,0,
2052,2052,1.0260000,159845,1026,19838.2207,26384.9297,30.9176893108,14.1156240751,0,0,
2053,2053,1.0265000,159845,1026,19844.9512,26378.1973,24.9589410367,7.20426433425,0,0,
2054,2054,1.0270000,159846,1027,19848.7988,26369.6641,19.0071000527,2.61793416813,0,0,
2055,2055,1.0275000,159846,1027,19855.7715,26366.0566,15.3887363827,1.90133545098,0,0,
2056,2056,1.0280000,159847,1028,19863.9434,26374.5938,13.3402684562,12.377601069,0,0,
2057,2057,1.0285000,159847,1028,19867.5508,26382.5254,7.96423973175,18.0759056043,0,0,
2058,2058,1.0290000,159848,1029,19875.4824,26390.3379,4.49003117574,22.1867608705,0,0,
2059,2059,1.0295000,159848,1029,19880.7715,26396.4688,-0.49361201819,23.211647261,0,0,
2060,2060,1.0300000,159849,1030,19887.9844,26403.4395,-7.48495121118,25.7001211791,0,0,
2061,2061,1.0305000,159849,1030,19893.3926,26415.9434,-15.7518745463,32.6677071409,0,0,
2062,2062,1.0310000,159850,1031,19894.7168,26429.1641,-23.6016556296,39.4803981757,0,0,
2063,2063,1.0315000,159850,1031,19899.043,26428.3223,-26.6755389111,32.4767181587,0,0,
2064,2064,1.0320000,159851,1032,19900.7266,26411.375,-31.0260067407,13.602319526,0,0,
2065,2065,1.0325000,159851,1032,19903.0098,26407.5293,-33.3348196935,9.84321072569,0,0,
2066,2066,1.0330000,159852,1033,19910.2227,26401.2793,-29.6564802261,4.07250780501,0,0,
2067,2067,1.0335000,159852,1033,19911.5449,26398.0312,-32.4835099678,2.53131389777,0,0,
2068,2068,1.0340000,159853,1034,19918.877,26397.0703,-29.2589599557,2.79086601071,0,0,
2069,2069,1.0345000,159853,1034,19919.959,26399.2344,-32.5481319416,4.90358673864,0,0,
2070,2070,1.0350000,159854,1035,19925.6074,26403.8027,-31.4755989887,9.23991084547,0,0,
2071,2071,1.0355000,159854,1035,19929.2129,26401.1562,-32.4296579036,5.04882540163,0,0,
2072,2072,1.0360000,159855,1036,19933.7812,26398.3926,-32.0654478884,0.530237428242,0,0,
2073,2073,1.0365000,159855,1036,19938.709,26397.6719,-31.3132183519,-1.12037845526,0,0,
2074,2074,1.0370000,159856,1037,19938.3496,26400.5566,-34.8272360091,1.66180621276,0,0,
2075,2075,1.0375000,159856,1037,19942.916,26401.7578,-33.9005226526,4.41727049605,0,0,
2076,2076,1.0380000,159857,1038,19944.8398,26401.0371,-34.8796721578,3.80252737341,0,0,
2077,2077,1.0385000,159857,1038,19945.8027,26396.7109,-36.4445571035,-2.59510933637,0,0,
2078,2078,1.0390000,159858,1039,19951.2109,26398.752,-32.5355998601,-2.14510510226,0,0,
2079,2079,1.0395000,159858,1039,19952.0527,26395.0254,-34.81169928,-3.8303635153,0,0,
2080,2080,1.0400000,159859,1040,19954.2168,26397.5527,-36.3748931204,3.85539143905,0,0,
2081,2081,1.0405000,159859,1040,19954.5762,26397.6719,-37.5960651764,7.22789192384,0,0,
2082,2082,1.0410000,159860,1041,19958.3027,26399.7129,-36.5394343751,8.78842883115,0,0,
2083,2083,1.0415000,159860,1041,19959.7461,26398.873,-36.2451185911,7.41665490414,0,0,
2084,2084,1.0420000,159861,1042,19961.7891,26401.7578,-35.5731653307,10.7234762474,0,0,
2085,2085,1.0425000,159861,1042,19964.9141,26400.1953,-31.9262000666,7.89712457313,0,0,
2086,2086,1.0430000,159862,1043,19965.7559,26399.5938,-32.0347254044,2.93105669013,0,0,
2087,2087,1.0435000,159862,1043,19969.4824,26405.6035,-30.4869199431,6.47653580034,0,0,
2088,2088,1.0440000,159863,1044,19971.6465,26398.3926,-29.8606534299,-0.248322068073,0,0,
2089,2089,1.0445000,159863,1044,19975.4922,26398.5137,-28.7978739257,2.08475187498,0,0,
2090,2090,1.0450000,159864,1045,19980.6621,26398.5137,-27.4637904658,1.64664402834,0,0,
2091,2091,1.0455000,159864,1045,19982.1035,26392.3828,-29.0623743872,-5.75962142808,0,0,
2092,2092,1.0460000,159865,1046,19983.666,26394.5469,-30.8328062225,-5.20259265698,0,0,
2093,2093,1.0465000,159865,1046,19988.1133,26397.1895,-30.3777532468,-1.07249139989,0,0,
2094,2094,1.0470000,159866,1047,19994.3633,26399.3535,-26.2886122545,3.89477524749,0,0,
2095,2095,1.0475000,159866,1047,19997.6094,26400.7969,-26.2402675489,5.31418947314,0,0,
2096,2096,1.0480000,159867,1048,19999.1719,26401.1562,-27.0570284292,4.14074030088,0,0,
2097,2097,1.0485000,159867,1048,19998.3301,26395.9902,-28.1025929221,-3.20809522043,0,0,
2098,2098,1.0490000,159868,1049,20004.3418,26398.1504,-25.3852621015,-3.52684862378,0,0,
2099,2099,1.0495000,159868,1049,20006.7441,26397.5527,-24.9180494152,-6.41357710669,0,0,
2100,2100,1.0500000,159869,1050,20009.3887,26397.9121,-27.4911018622,-7.17511116349,0,0,
2101,2101,1.0505000,159869,1050,20010.9512,26400.1953,-30.2988045099,-6.52456476626,0,0,
2102,2102,1.0510000,159870,1051,20014.918,26399.9551,-27.5204478339,-7.30122157068,0,0,
2103,2103,1.0515000,159870,1051,20020.4473,26403.5625,-23.2335574711,-2.92890315772,0,0,
2104,2104,1.0520000,159871,1052,20021.6504,26404.7637,-22.0944691561,1.40198430536,0,0,
2105,2105,1.0525000,159871,1052,20022.1309,26405.125,-20.8075163373,2.66832680711,0,0,
2106,2106,1.0530000,159872,1053,20025.6172,26403.9219,-16.4539491172,2.00639116858,0,0,
2107,2107,1.0535000,159872,1053,20029.2227,26406.2051,-12.2473949368,4.06600673061,0,0,
2108,2108,1.0540000,159873,1054,20028.8613,26404.2812,-12.1553154432,1.337130468,0,0,
2109,2109,1.0545000,159873,1054,20028.7422,26404.4043,-11.0820426625,-0.511536069337,0,0,
2110,2110,1.0550000,159874,1055,20030.0645,26400.3145,-9.37150908486,-5.46371905495,0,0,
2111,2111,1.0555000,159874,1055,20033.5488,26401.2793,-5.63913111324,-5.73856970305,0,0,
2112,2112,1.0560000,159875,1056,20034.6309,26399.4746,-4.09981001216,-9.13694055521,0,0,
2113,2113,1.0565000,159875,1056,20036.6758,26403.2012,-1.66646367225,-7.61643999841,0,0,
2114,2114,1.0570000,159876,1057,20037.6367,26408.6094,0.721775567016,-4.86950316519,0,0,
2115,2115,1.0575000,159876,1057,20039.5605,26414.5,2.66794764945,-0.717663686022,0,0,
2116,2116,1.0580000,159877,1058,20042.084,26415.3418,5.68743152845,-2.41087152507,0,0,
2117,2117,1.0585000,159877,1058,20042.3242,26422.3125,6.57435331684,-0.877077379414,0,0,
2118,2118,1.0590000,159878,1059,20039.5605,26425.1973,5.5028784883,-4.00538569233,0,0,
2119,2119,1.0595000,159878,1059,20043.0449,26429.8848,9.22926850044,-2.3905644225,0,0,
2120,2120,1.0600000,159879,1060,20043.2871,26431.0879,8.83887048659,-2.15050783104,0,0,
2121,2121,1.0605000,159879,1060,20042.8066,26430.7266,9.47926016218,-3.8086899133,0,0,
2122,2122,1.0610000,159880,1061,20047.0137,26433.252,12.6927955898,-5.48931545798,0,0,
2123,2123,1.0615000,159880,1061,20048.9355,26435.0547,14.7853125323,-7.33751448162,0,0,
2124,2124,1.0620000,159881,1062,20048.8145,26433.0098,14.5845262978,-11.5331277956,0,0,
2125,2125,1.0625000,159881,1062,20052.6621,26437.9395,19.1155930935,-10.0409605504,0,0,
2126,2126,1.0630000,159882,1063,20054.9473,26440.8223,20.7604899594,-13.4379616454,0,0,
2127,2127,1.0635000,159882,1063,20054.7051,26435.4141,18.8080154501,-22.1963225584,0,0,
2128,2128,1.0640000,159883,1064,20056.2676,26435.4141,19.281994252,-21.6187544856,0,0,
2129,2129,1.0645000,159883,1064,20054.4648,26435.4141,15.8462972701,-20.757702851,0,0,
2130,2130,1.0650000,159884,1065,20056.8691,26438.6621,15.6568782047,-19.0058706784,0,0,
2131,2131,1.0655000,159884,1065,20056.3887,26443.709,13.9342939892,-16.6580710613,0,0,
2132,2132,1.0660000,159885,1066,20058.3105,26445.873,13.8641622809,-18.5745349831,0,0,
2133,2133,1.0665000,159885,1066,20063.9609,26451.7637,15.7938503527,-14.488150472,0,0,
2134,2134,1.0670000,159886,1067,20064.6816,26455.0078,14.6400355995,-11.5534273341,0,0,
2135,2135,1.0675000,159886,1067,20064.3223,26459.8145,12.503413279,-9.27730547718,0,0,
2136,2136,1.0680000,159887,1068,20063,26469.0723,10.5268167597,-4.70970001169,0,0,
2137,2137,1.0685000,159887,1068,20063,26476.4043,11.4747421407,-3.21389461761,0,0,
2138,2138,1.0690000,159888,1069,20061.1973,26484.2168,7.88285588826,-3.19896118765,0,0,
2139,2139,1.0695000,159888,1069,20060.2344,26499.123,7.09348916221,2.52517574837,0,0,
2140,2140,1.0700000,159889,1070,20060.9551,26512.4629,5.15940394632,6.03673515517,0,0,
2141,2141,1.0705000,159889,1070,20063.7207,26511.7441,5.39589022466,-3.39803421399,0,0,
2142,2142,1.0710000,159890,1071,20064.2012,26507.2969,5.60240053492,-13.1750400915,0,0,
2143,2143,1.0715000,159890,1071,20068.5293,26503.8105,9.04272622093,-19.3666097261,0,0,
2144,2144,1.0720000,159891,1072,20075.3809,26504.291,15.2585722753,-18.3191238459,0,0,
2145,2145,1.0725000,159891,1072,20075.2598,26502.7285,15.1445635268,-19.8796634015,0,0,
2146,2146,1.0730000,159892,1073,20077.1836,26499.9629,16.5322593503,-21.7580326612,0,0,
2147,2147,1.0735000,159892,1073,20075.2598,26503.6895,14.6353631288,-18.2919977239,0,0,
2148,2148,1.0740000,159893,1074,20074.5391,26510.541,14.3505372503,-12.5934797509,0,0,
2149,2149,1.0745000,159893,1074,20074.7793,26515.4688,15.1655925562,-10.5647214151,0,0,
2150,2150,1.0750000,159894,1075,20074.4199,26521.8418,14.4893299797,-6.80927523287,0,0,
2151,2151,1.0755000,159894,1075,20079.1074,26528.6934,17.7898072591,-4.3363152702,0,0,
2152,2152,1.0760000,159895,1076,20081.5098,26530.1348,18.978154396,-6.85156457087,0,0,
2153,2153,1.0765000,159895,1076,20080.9102,26523.4043,17.260566462,-16.355040811,0,0,
2154,2154,1.0770000,159896,1077,20084.9961,26507.2969,20.4771281241,-31.2603017584,0,0,
2155,2155,1.0775000,159896,1077,20086.3184,26499.4824,19.6276771594,-34.5701513492,0,0,
2156,2156,1.0780000,159897,1078,20085.5977,26503.9297,17.5333504497,-26.2532063295,0,0,
2157,2157,1.0785000,159897,1078,20090.5254,26516.4316,20.6286740255,-14.8073927421,0,0,
2158,2158,1.0790000,159898,1079,20088.4824,26530.2559,18.0371950273,-3.97953377511,0,0,
2159,2159,1.0795000,159898,1079,20087.4004,26535.4238,14.8834355229,0.0915670121834,0,0,
2160,2160,1.0800000,159899,1080,20089.4434,26538.5488,14.4130912645,4.15489482588,0,0,
2161,2161,1.0805000,159899,1080,20091.4863,26543.3574,14.9833197451,8.97852487343,0,0,
2162,2162,1.0810000,159900,1081,20095.5742,26541.6738,15.0377190206,5.33350135327,0,0,
2163,2163,1.0815000,159900,1081,20097.9785,26538.9082,14.7749601088,2.0900135014,0,0,
2164,2164,1.0820000,159901,1082,20098.9395,26535.6641,13.1613181484,0.46820930788,0,0,
2165,2165,1.0825000,159901,1082,20098.6992,26533.6191,11.0546868411,-1.19954069522,0,0,
2166,2166,1.0830000,159902,1083,20099.0605,26536.5059,9.23278053362,-0.0828598612333,0,0,
2167,2167,1.0835000,159902,1083,20099.541,26544.6797,7.06228226082,7.38456864567,0,0,
2168,2168,1.0840000,159903,1084,20100.0215,26549.4863,5.25970632524,12.5198433451,0,0,
2169,2169,1.0845000,159903,1084,20100.9824,26558.2637,3.67280249735,20.1888573617,0,0,
2170,2170,1.0850000,159904,1085,20101.8262,26568.4785,0.730489989543,25.6023799645,0,0,
2171,2171,1.0855000,159904,1085,20101.3438,26568.1191,-1.81272062595,20.4934052107,0,0,
2172,2172,1.0860000,159905,1086,20101.8262,26579.6582,-4.13394991552,25.1345074753,0,0,
2173,2173,1.0865000,159905,1086,20105.1895,26582.3027,-5.22403105756,22.8995355944,0,0,
2174,2174,1.0870000,159906,1087,20103.5078,26586.2676,-8.41281314758,23.823298529,0,0,
2175,2175,1.0875000,159906,1087,20098.8203,26587.1094,-13.5044027731,20.5378709681,0,0,
2176,2176,1.0880000,159907,1088,20106.0332,26588.3125,-7.38495504482,16.6800501584,0,0,
2177,2177,1.0885000,159907,1088,20110.4785,26585.1875,-3.83649863768,9.95628633986,0,0,
2178,2178,1.0890000,159908,1089,20110.9609,26580.9785,-6.34635816708,2.5548990453,0,0,
2179,2179,1.0895000,159908,1089,20109.998,26582.541,-8.70449832107,0.459331179562,0,0,
2180,2180,1.0900000,159909,1090,20106.1523,26578.8184,-15.4465955617,-4.55352890956,0,0,
2181,2181,1.0905000,159909,1090,20102.1855,26573.5293,-21.2070677306,-7.55378242491,0,0,
2182,2182,1.0910000,159910,1091,20107.7148,26579.7793,-16.2254764883,1.2397760542,0,0,
2183,2183,1.0915000,159910,1091,20108.4355,26581.5801,-16.5594235931,5.60083472185,0,0,
2184,2184,1.0920000,159911,1092,20110.3594,26586.3887,-15.0418567607,13.2475802444,0,0,
2185,2185,1.0925000,159911,1092,20113.6035,26590.5957,-11.0184245153,18.5999534369,0,0,
2186,2186,1.0930000,159912,1093,20113.123,26592.0391,-11.1264614746,20.9379205841,0,0,
2187,2187,1.0935000,159912,1093,20113.7246,26588.0723,-9.47289007789,16.8650494703,0,0,
2188,2188,1.0940000,159913,1094,20114.6855,26592.2793,-7.71739799028,19.7517040981,0,0,
2189,2189,1.0945000,159913,1094,20113.123,26593.7207,-8.18882546106,19.1440172129,0,0,
2190,2190,1.0950000,159914,1095,20112.8848,26596.6074,-7.94758880574,20.1415436757,0,0,
2191,2191,1.0955000,159914,1095,20108.7969,26594.6816,-11.7251414106,16.0566898336,0,0,
2192,2192,1.0960000,159915,1096,20109.6387,26596.125,-9.82884195294,16.1662515875,0,0,
2193,2193,1.0965000,159915,1096,20114.8066,26596.4863,-4.23583942665,15.8452190481,0,0,
2194,2194,1.0970000,159916,1097,20114.4473,26596.8457,-4.13263221058,16.9986864286,0,0,
2195,2195,1.0975000,159916,1097,20113.8457,26596.3672,-4.50888290486,16.7921268032,0,0,
2196,2196,1.0980000,159917,1098,20112.7637,26601.0547,-4.41537184359,18.84856583,0,0,
2197,2197,1.0985000,159917,1098,20116.1289,26599.4922,-1.25739019764,12.0045744229,0,0,
2198,2198,1.0990000,159918,1099,20117.5723,26598.8906,1.55803468687,7.02398320938,0,0,
2199,2199,1.0995000,159918,1099,20119.9746,26593.3613,3.13743407952,2.10676902811,0,0,
2200,2200,1.1000000,159919,1100,20122.7402,26586.8691,3.92341204342,-0.422940160063,0,0,
2201,2201,1.1005000,159919,1100,20121.0566,26589.6348,1.81129777434,4.91511771039,0,0,
2202,2202,1.1010000,159920,1101,20117.8125,26595.0449,-2.95922461626,10.5676373639,0,0,
2203,2203,1.1015000,159920,1101,20118.4121,26598.1699,-2.31535671231,13.684906127,0,0,
2204,2204,1.1020000,159921,1102,20120.4551,26594.6816,-0.312948525446,11.6774398259,0,0,
2205,2205,1.1025000,159921,1102,20120.6973,26592.5215,0.397212528166,9.50060322379,0,0,
2206,2206,1.1030000,159922,1103,20119.9746,26587.4707,-0.201027520227,3.01623024772,0,0,
2207,2207,1.1035000,159922,1103,20124.1816,26585.7891,2.8205880715,1.22351995738,0,0,
2208,2208,1.1040000,159923,1104,20126.9473,26583.625,4.14562621198,1.29618474766,0,0,
2209,2209,1.1045000,159923,1104,20124.4238,26583.7441,0.507948114561,2.76999620255,0,0,
2210,2210,1.1050000,159924,1105,20124.543,26582.6641,-1.41073291052,1.28457485747,0,0,
2211,2211,1.1055000,159924,1105,20123.3418,26585.5469,-2.97978357095,4.44072801591,0,0,
2212,2212,1.1060000,159925,1106,20124.1816,26587.7109,-3.48546130158,3.80516228626,0,0,
2213,2213,1.1065000,159925,1106,20117.3301,26596.8457,-11.6956044379,11.4343218852,0,0,
2214,2214,1.1070000,159926,1107,20112.2832,26602.7363,-14.3612386541,15.9671169229,0,0,
2215,2215,1.1075000,159926,1107,20109.998,26602.9766,-13.5915196072,14.1865009234,0,0,
2216,2216,1.1080000,159927,1108,20112.6426,26599.0098,-10.2628832138,7.8899812671,0,0,
2217,2217,1.1085000,159927,1108,20121.1777,26595.6465,-1.46525981899,3.74931305451,0,0,
2218,2218,1.1090000,159928,1109,20114.5664,26596.3672,-7.53618627921,2.78408455683,0,0,
2219,2219,1.1095000,159928,1109,20111.2012,26594.4434,-8.68486866363,-2.03366503481,0,0,
2220,2220,1.1100000,159929,1110,20112.6426,26596.2441,-7.05136418975,-1.59051658003,0,0,
2221,2221,1.1105000,159929,1110,20113.7246,26595.4043,-6.11950834519,-1.68781173,0,0,
2222,2222,1.1110000,159930,1111,20113.2441,26606.4629,-6.65976942078,6.95338140403,0,0,
2223,2223,1.1115000,159930,1111,20114.9277,26613.1953,-4.87392209212,11.2886197,0,0,
2224,2224,1.1120000,159931,1112,20114.8066,26614.2754,-4.42314125973,10.487170374,0,0,
2225,2225,1.1125000,159931,1112,20112.7637,26612.7129,-4.40882340031,7.07225306478,0,0,
2226,2226,1.1130000,159932,1113,20109.8789,26616.0781,-4.63511321861,8.60039675573,0,0,
2227,2227,1.1135000,159932,1113,20109.8789,26619.084,-1.87278806552,8.79121769042,0,0,
2228,2228,1.1140000,159933,1114,20112.6426,26614.877,2.70256010136,1.00005467592,0,0,
2229,2229,1.1145000,159933,1114,20117.4512,26606.3438,8.5714657979,-9.10851916041,0,0,
2230,2230,1.1150000,159934,1115,20116.3691,26605.9824,7.84526740383,-10.6918934069,0,0,
2231,2231,1.1155000,159934,1115,20113.3652,26604.2988,5.53166770396,-13.0402095602,0,0,
2232,2232,1.1160000,159935,1116,20112.6426,26606.584,5.31643594961,-11.7508331421,0,0,
2233,2233,1.1165000,159935,1116,20111.6816,26613.3145,4.58270139712,-6.61227521457,0,0,
2234,2234,1.1170000,159936,1117,20111.5605,26610.9121,5.6018471736,-8.83995690409,0,0,
2235,2235,1.1175000,159936,1117,20113.4844,26608.0254,7.84957029639,-11.3062511879,0,0,
2236,2236,1.1180000,159937,1118,20117.9316,26608.748,12.2791462642,-12.771855496,0,0,
2237,2237,1.1185000,159937,1118,20118.5332,26603.9395,11.3995929499,-20.0497142556,0,0,
2238,2238,1.1190000,159938,1119,20115.168,26611.9922,9.1069048052,-15.7637378827,0,0,
2239,2239,1.1195000,159938,1119,20109.7578,26621.9688,4.22865845403,-7.54897014405,0,0,
2240,2240,1.1200000,159939,1120,20108.3164,26626.5371,2.88009866528,-3.66764022145,0,0,
2241,2241,1.1205000,159939,1120,20104.2285,26620.166,1.16372392886,-11.3511374164,0,0,
2242,2242,1.1210000,159940,1121,20109.8789,26611.873,6.53878025646,-20.2788984132,0,0,
2243,2243,1.1215000,159940,1121,20107.834,26606.7031,5.0398910062,-24.0945943971,0,0,
2244,2244,1.1220000,159941,1122,20108.0762,26607.1855,5.63717668094,-20.573414425,0,0,
2245,2245,1.1225000,159941,1122,20112.4023,26601.8965,10.0948497546,-23.6773756374,0,0,
2246,2246,1.1230000,159942,1123,20112.6426,26598.0488,10.09903108,-26.1620207702,0,0,
2247,2247,1.1235000,159942,1123,20117.4512,26598.8906,12.4397396936,-24.1090614025,0,0,
2248,2248,1.1240000,159943,1124,20113.2441,26606.4629,7.17500738904,-15.2262656036,0,0,
2249,2249,1.1245000,159943,1124,20113.9648,26609.5879,7.38035103879,-12.3220141999,0,0,
2250,2250,1.1250000,159944,1125,20110.8398,26608.3848,3.00325063067,-14.5952704576,0,0,
2251,2251,1.1255000,159944,1125,20103.2676,26615.8379,-3.11932020249,-9.10668017682,0,0,
2252,2252,1.1260000,159945,1126,20101.2246,26619.9277,-4.59553608617,-9.31918228697,0,0,
2253,2253,1.1265000,159945,1126,20105.1895,26621.248,-0.904484594136,-10.8145028804,0,0,
2254,2254,1.1270000,159946,1127,20107.7148,26623.1719,2.41622794743,-9.96888565015,0,0,
2255,2255,1.1275000,159946,1127,20109.5176,26619.8047,4.29961872448,-13.0030058958,0,0,
2256,2256,1.1280000,159947,1128,20112.5234,26618.9629,4.62149087997,-13.5103045148,0,0,
2257,2257,1.1285000,159947,1128,20113.123,26616.5605,2.75114006249,-14.6048128862,0,0,
2258,2258,1.1290000,159948,1129,20115.5293,26612.2324,4.28815508074,-18.1331439109,0,0,
2259,2259,1.1295000,159948,1129,20116.1289,26607.5449,4.12477331973,-21.9431036743,0,0,
2260,2260,1.1300000,159949,1130,20117.0918,26597.0879,2.11397862528,-28.7726137543,0,0,
2261,2261,1.1305000,159949,1130,20114.9277,26583.2637,-2.3195542751,-34.5662747366,0,0,
2262,2262,1.1310000,159950,1131,20112.041,26579.416,-6.42285834244,-33.0097435505,0,0,
2263,2263,1.1315000,159950,1131,20109.7578,26593.9609,-9.3301542162,-14.543580118,0,0,
2264,2264,1.1320000,159951,1132,20108.1953,26605.1406,-10.4472083925,-0.523747007132,0,0,
2265,2265,1.1325000,159951,1132,20105.9121,26619.9277,-10.6514586904,14.0492719598,0,0,
2266,2266,1.1330000,159952,1133,20109.6387,26628.0996,-5.47832760485,20.0021116987,0,0,
2267,2267,1.1335000,159952,1133,20111.8027,26634.4707,-2.66129728388,22.8383108138,0,0,
2268,2268,1.1340000,159953,1134,20109.1582,26635.9121,-4.74007225283,20.6155915588,0,0,
2269,2269,1.1345000,159953,1134,20104.5898,26629.0605,-7.86171285439,12.4682194212,0,0,
2270,2270,1.1350000,159954,1135,20108.3164,26614.877,-3.1075324515,-1.46607816865,0,0,
2271,2271,1.1355000,159954,1135,20110.8398,26613.1953,-0.0113834720143,-2.23102180424,0,0,
2272,2272,1.1360000,159955,1136,20102.1855,26619.2051,-7.0763182769,2.82837516769,0,0,
2273,2273,1.1365000,159955,1136,20100.1426,26628.0996,-7.56112818497,8.9735691793,0,0,
2274,2274,1.1370000,159956,1137,20099.0605,26633.1484,-6.43731755759,13.1386774139,0,0,
2275,2275,1.1375000,159956,1137,20096.2949,26639.7598,-7.25727055296,17.4946907103,0,0,
2276,2276,1.1380000,159957,1138,20097.9785,26643.9668,-4.06709127016,16.316177541,0,0,
