record_index,sequence,time_s,tick_ms,tick_elapsed_ms,device_id,accel_x_raw,accel_y_raw,accel_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_raw,gyro_y_raw,gyro_z_raw,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_raw,mag_y_raw,mag_z_raw,angle_x_raw,angle_y_raw,angle_z_raw,angle_x_deg,angle_y_deg,angle_z_deg,battery_raw,battery_voltage,sequence_gap_before
10,104530,0.02,288448,20,2,-152,1888,784,-0.07421875,0.921875,0.3828125,-2,-1,15,-0.1220703125,-0.06103515625,0.91552734375,955,2638,-3529,12297,745,82,67.5494384765625,4.0924072265625,0.450439453125,355,3.55,0
11,104531,0.025,288453,25,0,-27,2005,-368,-0.01318359375,0.97900390625,-0.1796875,-15,-20,5,-0.91552734375,-1.220703125,0.30517578125,-4286,2615,-1383,18371,282,-31110,100.9149169921875,1.549072265625,-170.892333984375,349,3.49,0
12,104532,0.026,288454,26,1,45,1977,-462,0.02197265625,0.96533203125,-0.2255859375,-6,1,2,-0.3662109375,0.06103515625,0.1220703125,-213,2456,5189,18763,-104,24205,103.0682373046875,-0.5712890625,132.9620361328125,357,3.57,0
13,104533,0.027,288455,27,2,-151,1883,784,-0.07373046875,0.91943359375,0.3828125,1,-3,13,0.06103515625,-0.18310546875,0.79345703125,951,2666,-3521,12297,745,90,67.5494384765625,4.0924072265625,0.494384765625,355,3.55,0
14,104534,0.032,288460,32,0,-26,2005,-374,-0.0126953125,0.97900390625,-0.1826171875,-18,-15,7,-1.0986328125,-0.91552734375,0.42724609375,-4279,2596,-1325,18371,282,-31110,100.9149169921875,1.549072265625,-170.892333984375,349,3.49,0
15,104535,0.033,288461,33,1,45,1975,-468,0.02197265625,0.96435546875,-0.228515625,-4,-1,1,-0.244140625,-0.06103515625,0.06103515625,-195,2447,5202,18763,-104,24205,103.0682373046875,-0.5712890625,132.9620361328125,357,3.57,0
16,104536,0.034,288462,34,2,-150,1883,784,-0.0732421875,0.91943359375,0.3828125,1,-3,12,0.06103515625,-0.18310546875,0.732421875,972,2642,-3533,12296,745,90,67.5439453125,4.0924072265625,0.494384765625,355,3.55,0
17,104537,0.039,288467,39,0,-28,2006,-377,-0.013671875,0.9794921875,-0.18408203125,-15,-12,7,-0.91552734375,-0.732421875,0.42724609375,-4264,2589,-1288,18370,281,-31109,100.909423828125,1.5435791015625,-170.8868408203125,349,3.49,0
18,104538,0.04,288468,40,1,45,1973,-472,0.02197265625,0.96337890625,-0.23046875,1,-8,7,0.06103515625,-0.48828125,0.42724609375,-185,2419,5136,18763,-105,24206,103.0682373046875,-0.5767822265625,132.967529296875,357,3.57,0
19,104539,0.041,288469,41,2,-149,1883,783,-0.07275390625,0.91943359375,0.38232421875,-1,-2,11,-0.06103515625,-0.1220703125,0.67138671875,955,2653,-3533,12296,745,90,67.5439453125,4.0924072265625,0.494384765625,355,3.55,0
20,104540,0.046,288474,46,0,-30,2009,-378,-0.0146484375,0.98095703125,-0.1845703125,-16,-3,7,-0.9765625,-0.18310546875,0.42724609375,-4249,2587,-1289,18370,281,-31109,100.909423828125,1.5435791015625,-170.8868408203125,349,3.49,0
21,104541,0.047,288475,47,1,44,1969,-475,0.021484375,0.96142578125,-0.23193359375,1,-12,3,0.06103515625,-0.732421875,0.18310546875,-166,2429,5199,18763,-105,24206,103.0682373046875,-0.5767822265625,132.967529296875,357,3.57,0
22,104542,0.048,288476,48,2,-146,1884,780,-0.0712890625,0.919921875,0.380859375,-8,-1,9,-0.48828125,-0.06103515625,0.54931640625,968,2663,-3584,12296,745,97,67.5439453125,4.0924072265625,0.5328369140625,355,3.55,0
23,104543,0.053,288481,53,0,-30,2005,-383,-0.0146484375,0.97900390625,-0.18701171875,-18,1,10,-1.0986328125,0.06103515625,0.6103515625,-4238,2587,-1277,18370,281,-31109,100.909423828125,1.5435791015625,-170.8868408203125,349,3.49,0
24,104544,0.054,288482,54,1,42,1972,-475,0.0205078125,0.962890625,-0.23193359375,3,-17,0,0.18310546875,-1.03759765625,0.0,-131,2439,5188,18763,-106,24206,103.0682373046875,-0.582275390625,132.967529296875,357,3.57,0
25,104545,0.055,288483,55,2,-144,1883,779,-0.0703125,0.91943359375,0.38037109375,-10,1,8,-0.6103515625,0.06103515625,0.48828125,967,2660,-3561,12296,745,97,67.5439453125,4.0924072265625,0.5328369140625,355,3.55,0
26,104546,0.06,288488,60,0,-30,2005,-383,-0.0146484375,0.97900390625,-0.18701171875,-18,1,10,-1.0986328125,0.06103515625,0.6103515625,-4238,2587,-1277,18370,281,-31109,100.909423828125,1.5435791015625,-170.8868408203125,349,3.49,0
27,104547,0.061,288489,61,1,44,1976,-481,0.021484375,0.96484375,-0.23486328125,5,-18,-1,0.30517578125,-1.0986328125,-0.06103515625,-109,2426,5176,18763,-106,24206,103.0682373046875,-0.582275390625,132.967529296875,357,3.57,0
28,104548,0.062,288490,62,2,-141,1881,779,-0.06884765625,0.91845703125,0.38037109375,-10,3,7,-0.6103515625,0.18310546875,0.42724609375,933,2682,-3573,12296,745,104,67.5439453125,4.0924072265625,0.5712890625,355,3.55,0
29,104549,0.073,288501,73,0,-34,1998,-391,-0.0166015625,0.9755859375,-0.19091796875,-16,4,8,-0.9765625,0.244140625,0.48828125,-4228,2613,-1292,18369,280,-31108,100.9039306640625,1.5380859375,-170.88134765625,348,3.48,0
30,104550,0.073,288501,73,1,48,1982,-482,0.0234375,0.9677734375,-0.2353515625,5,-17,1,0.30517578125,-1.03759765625,0.06103515625,-113,2425,5194,18763,-106,24206,103.0682373046875,-0.582275390625,132.967529296875,357,3.57,0
31,104551,0.073,288501,73,2,-140,1881,779,-0.068359375,0.91845703125,0.38037109375,-8,5,6,-0.48828125,0.30517578125,0.3662109375,942,2701,-3539,12296,745,104,67.5439453125,4.0924072265625,0.5712890625,355,3.55,0
32,104552,0.074,288502,74,0,-36,1999,-392,-0.017578125,0.97607421875,-0.19140625,-14,-1,5,-0.8544921875,-0.06103515625,0.30517578125,-4251,2607,-1298,18369,280,-31108,100.9039306640625,1.5380859375,-170.88134765625,348,3.48,0
33,104553,0.075,288503,75,1,48,1988,-476,0.0234375,0.970703125,-0.232421875,-1,-17,-6,-0.06103515625,-1.03759765625,-0.3662109375,-126,2400,5123,18764,-106,24207,103.07373046875,-0.582275390625,132.9730224609375,357,3.57,0
34,104554,0.076,288504,76,2,-141,1882,780,-0.06884765625,0.9189453125,0.380859375,-8,5,6,-0.48828125,0.30517578125,0.3662109375,930,2713,-3533,12295,745,104,67.5384521484375,4.0924072265625,0.5712890625,355,3.55,0
35,104555,0.081,288509,81,0,-37,1997,-392,-0.01806640625,0.97509765625,-0.19140625,-6,-9,7,-0.3662109375,-0.54931640625,0.42724609375,-4219,2595,-1312,18369,280,-31107,100.9039306640625,1.5380859375,-170.8758544921875,349,3.49,0
36,104556,0.082,288510,82,1,49,1983,-475,0.02392578125,0.96826171875,-0.23193359375,-3,-16,-6,-0.18310546875,-0.9765625,-0.3662109375,-127,2424,5113,18764,-106,24207,103.07373046875,-0.582275390625,132.9730224609375,357,3.57,0
37,104557,0.083,288511,83,2,-144,1886,780,-0.0703125,0.9208984375,0.380859375,-8,5,6,-0.48828125,0.30517578125,0.3662109375,943,2702,-3466,12295,745,111,67.5384521484375,4.0924072265625,0.6097412109375,355,3.55,0
38,104558,0.088,288516,88,0,-39,2000,-395,-0.01904296875,0.9765625,-0.19287109375,-4,-12,7,-0.244140625,-0.732421875,0.42724609375,-4252,2610,-1311,18369,280,-31107,100.9039306640625,1.5380859375,-170.8758544921875,349,3.49,0
39,104559,0.089,288517,89,1,50,1982,-470,0.0244140625,0.9677734375,-0.2294921875,-1,-15,-4,-0.06103515625,-0.91552734375,-0.244140625,-153,2438,5108,18764,-106,24207,103.07373046875,-0.582275390625,132.9730224609375,357,3.57,0
40,104560,0.09,288518,90,2,-146,1887,780,-0.0712890625,0.92138671875,0.380859375,-9,4,7,-0.54931640625,0.244140625,0.42724609375,940,2698,-3449,12295,745,111,67.5384521484375,4.0924072265625,0.6097412109375,355,3.55,0
41,104561,0.095,288523,95,0,-36,2004,-389,-0.017578125,0.978515625,-0.18994140625,-1,-14,8,-0.06103515625,-0.8544921875,0.48828125,-4266,2619,-1322,18369,280,-31107,100.9039306640625,1.5380859375,-170.8758544921875,349,3.49,0
42,104562,0.096,288524,96,1,53,1980,-466,0.02587890625,0.966796875,-0.2275390625,1,-7,-7,0.06103515625,-0.42724609375,-0.42724609375,-166,2441,5107,18764,-107,24207,103.07373046875,-0.5877685546875,132.9730224609375,357,3.57,0
43,104563,0.097,288525,97,2,-148,1889,781,-0.072265625,0.92236328125,0.38134765625,-10,1,8,-0.6103515625,0.06103515625,0.48828125,921,2692,-3488,12294,745,111,67.532958984375,4.0924072265625,0.6097412109375,356,3.56,0
44,104564,0.102,288530,102,0,-37,2009,-382,-0.01806640625,0.98095703125,-0.1865234375,1,-21,7,0.06103515625,-1.28173828125,0.42724609375,-4265,2645,-1296,18368,279,-31106,100.8984375,1.5325927734375,-170.870361328125,349,3.49,0
45,104565,0.104,288532,104,2,-149,1892,782,-0.07275390625,0.923828125,0.3818359375,-8,-3,10,-0.48828125,-0.18310546875,0.6103515625,934,2683,-3494,12294,744,119,67.532958984375,4.0869140625,0.6536865234375,356,3.56,0
46,104566,0.109,288537,109,0,-36,2008,-378,-0.017578125,0.98046875,-0.1845703125,-1,-26,7,-0.06103515625,-1.5869140625,0.42724609375,-4275,2670,-1267,18368,279,-31106,100.8984375,1.5325927734375,-170.870361328125,349,3.49,0
47,104567,0.111,288539,111,2,-148,1893,782,-0.072265625,0.92431640625,0.3818359375,-7,-3,11,-0.42724609375,-0.18310546875,0.67138671875,958,2681,-3498,12294,744,119,67.532958984375,4.0869140625,0.6536865234375,356,3.56,0
48,104568,0.116,288544,116,0,-30,2011,-371,-0.0146484375,0.98193359375,-0.18115234375,-4,-28,2,-0.244140625,-1.708984375,0.1220703125,-4275,2684,-1199,18367,278,-31105,100.8929443359375,1.527099609375,-170.8648681640625,349,3.49,0
49,104569,0.118,288546,118,2,-146,1894,781,-0.0712890625,0.9248046875,0.38134765625,-8,-3,11,-0.48828125,-0.18310546875,0.67138671875,995,2685,-3523,12293,744,118,67.5274658203125,4.0869140625,0.648193359375,357,3.57,0
50,104570,0.123,288551,123,0,-30,2008,-368,-0.0146484375,0.98046875,-0.1796875,-5,-28,4,-0.30517578125,-1.708984375,0.244140625,-4275,2690,-1170,18367,278,-31105,100.8929443359375,1.527099609375,-170.8648681640625,349,3.49,0
51,104571,0.124,288552,124,1,52,1987,-476,0.025390625,0.97021484375,-0.232421875,5,-2,2,0.30517578125,-0.1220703125,0.1220703125,-157,2422,5083,18764,-108,24208,103.07373046875,-0.59326171875,132.978515625,356,3.56,0
52,104572,0.125,288553,125,2,-146,1894,781,-0.0712890625,0.9248046875,0.38134765625,-9,-4,11,-0.54931640625,-0.244140625,0.67138671875,989,2676,-3495,12293,744,126,67.5274658203125,4.0869140625,0.692138671875,357,3.57,0
53,104573,0.136,288564,136,0,-26,2007,-367,-0.0126953125,0.97998046875,-0.17919921875,-6,-26,-1,-0.3662109375,-1.5869140625,-0.06103515625,-4276,2688,-1207,18367,278,-31105,100.8929443359375,1.527099609375,-170.8648681640625,349,3.49,0
54,104574,0.136,288564,136,1,48,1985,-477,0.0234375,0.96923828125,-0.23291015625,6,-6,5,0.3662109375,-0.3662109375,0.30517578125,-133,2438,5113,18764,-108,24208,103.07373046875,-0.59326171875,132.978515625,356,3.56,0
55,104575,0.136,288564,136,2,-146,1892,781,-0.0712890625,0.923828125,0.38134765625,-10,-5,11,-0.6103515625,-0.30517578125,0.67138671875,963,2670,-3454,12293,744,126,67.5274658203125,4.0869140625,0.692138671875,357,3.57,0
56,104576,0.137,288565,137,0,-20,2003,-361,-0.009765625,0.97802734375,-0.17626953125,-6,-18,2,-0.3662109375,-1.0986328125,0.1220703125,-4299,2668,-1184,18366,278,-31104,100.887451171875,1.527099609375,-170.859375,349,3.49,0
57,104577,0.139,288567,139,2,-147,1889,782,-0.07177734375,0.92236328125,0.3818359375,-8,-7,12,-0.48828125,-0.42724609375,0.732421875,953,2680,-3434,12292,744,126,67.52197265625,4.0869140625,0.692138671875,357,3.57,0
58,104578,0.144,288572,144,0,-23,1999,-363,-0.01123046875,0.97607421875,-0.17724609375,-5,-12,1,-0.30517578125,-0.732421875,0.06103515625,-4299,2667,-1174,18366,278,-31104,100.887451171875,1.527099609375,-170.859375,349,3.49,0
59,104579,0.145,288573,145,1,41,1987,-474,0.02001953125,0.97021484375,-0.2314453125,4,-14,8,0.244140625,-0.8544921875,0.48828125,-137,2430,5129,18765,-109,24208,103.0792236328125,-0.5987548828125,132.978515625,356,3.56,0
60,104580,0.146,288574,146,2,-148,1889,782,-0.072265625,0.92236328125,0.3818359375,-5,-8,13,-0.30517578125,-0.48828125,0.79345703125,959,2712,-3453,12292,744,133,67.52197265625,4.0869140625,0.7305908203125,357,3.57,0
61,104581,0.151,288579,151,0,-23,1999,-363,-0.01123046875,0.97607421875,-0.17724609375,-5,-12,1,-0.30517578125,-0.732421875,0.06103515625,-4299,2667,-1174,18366,278,-31104,100.887451171875,1.527099609375,-170.859375,349,3.49,0
62,104582,0.153,288581,153,2,-149,1890,780,-0.07275390625,0.9228515625,0.380859375,-9,-7,15,-0.54931640625,-0.42724609375,0.91552734375,978,2679,-3402,12292,744,133,67.52197265625,4.0869140625,0.7305908203125,357,3.57,0
63,104583,0.158,288586,158,0,-23,2002,-368,-0.01123046875,0.9775390625,-0.1796875,-8,0,8,-0.48828125,0.0,0.48828125,-4303,2641,-1221,18366,277,-31103,100.887451171875,1.5216064453125,-170.8538818359375,349,3.49,0
64,104584,0.168,288596,168,1,32,1980,-468,0.015625,0.966796875,-0.228515625,-3,-11,3,-0.18310546875,-0.67138671875,0.18310546875,-141,2440,5092,18765,-109,24208,103.0792236328125,-0.5987548828125,132.978515625,356,3.56,0
65,104585,0.168,288596,168,2,-150,1890,779,-0.0732421875,0.9228515625,0.38037109375,-12,-5,16,-0.732421875,-0.30517578125,0.9765625,1006,2702,-3410,12292,744,141,67.52197265625,4.0869140625,0.7745361328125,358,3.58,0
66,104586,0.172,288600,172,0,-26,2008,-378,-0.0126953125,0.98046875,-0.1845703125,-8,9,13,-0.48828125,0.54931640625,0.79345703125,-4263,2640,-1246,18366,277,-31103,100.887451171875,1.5216064453125,-170.8538818359375,349,3.49,0
67,104587,0.173,288601,173,1,26,1976,-469,0.0126953125,0.96484375,-0.22900390625,-4,-13,-1,-0.244140625,-0.79345703125,-0.06103515625,-155,2459,5109,18765,-109,24208,103.0792236328125,-0.5987548828125,132.978515625,356,3.56,0
68,104588,0.174,288602,174,2,-151,1890,782,-0.07373046875,0.9228515625,0.3818359375,-4,-6,15,-0.244140625,-0.3662109375,0.91552734375,987,2687,-3400,12291,744,141,67.5164794921875,4.0869140625,0.7745361328125,358,3.58,0
69,104589,0.179,288607,179,0,-29,2011,-380,-0.01416015625,0.98193359375,-0.185546875,-7,7,14,-0.42724609375,0.42724609375,0.8544921875,-4260,2637,-1247,18365,276,-31102,100.8819580078125,1.51611328125,-170.848388671875,349,3.49,0
70,104590,0.181,288609,181,2,-150,1891,781,-0.0732421875,0.92333984375,0.38134765625,-2,-6,15,-0.1220703125,-0.3662109375,0.91552734375,994,2674,-3453,12291,744,141,67.5164794921875,4.0869140625,0.7745361328125,358,3.58,0
71,104591,0.186,288614,186,0,-29,2011,-380,-0.01416015625,0.98193359375,-0.185546875,-7,7,14,-0.42724609375,0.42724609375,0.8544921875,-4260,2637,-1247,18365,276,-31102,100.8819580078125,1.51611328125,-170.848388671875,349,3.49,0
72,104592,0.188,288616,188,2,-148,1892,778,-0.072265625,0.923828125,0.3798828125,-10,-8,15,-0.6103515625,-0.48828125,0.91552734375,986,2688,-3535,12291,744,148,67.5164794921875,4.0869140625,0.81298828125,358,3.58,0
73,104593,0.193,288621,193,0,-40,2017,-394,-0.01953125,0.98486328125,-0.1923828125,-5,1,14,-0.30517578125,0.06103515625,0.8544921875,-4242,2658,-1240,18365,276,-31102,100.8819580078125,1.51611328125,-170.848388671875,348,3.48,0
74,104594,0.194,288622,194,1,35,1982,-468,0.01708984375,0.9677734375,-0.228515625,5,-10,-7,0.30517578125,-0.6103515625,-0.42724609375,-143,2440,5173,18766,-110,24209,103.084716796875,-0.604248046875,132.9840087890625,355,3.55,0
75,104595,0.195,288623,195,2,-148,1892,777,-0.072265625,0.923828125,0.37939453125,-14,-9,15,-0.8544921875,-0.54931640625,0.91552734375,985,2678,-3509,12290,744,148,67.510986328125,4.0869140625,0.81298828125,358,3.58,0
76,104596,0.2,288628,200,0,-40,2015,-393,-0.01953125,0.98388671875,-0.19189453125,-6,-4,13,-0.3662109375,-0.244140625,0.79345703125,-4263,2658,-1201,18364,275,-31101,100.87646484375,1.5106201171875,-170.8428955078125,348,3.48,0
77,104597,0.202,288630,202,2,-147,1891,778,-0.07177734375,0.92333984375,0.3798828125,-14,-10,14,-0.8544921875,-0.6103515625,0.8544921875,1011,2667,-3503,12290,744,148,67.510986328125,4.0869140625,0.81298828125,358,3.58,0
78,104598,0.207,288635,207,0,-43,2014,-388,-0.02099609375,0.9833984375,-0.189453125,-5,-20,8,-0.30517578125,-1.220703125,0.48828125,-4269,2669,-1215,18364,275,-31101,100.87646484375,1.5106201171875,-170.8428955078125,348,3.48,0
79,104599,0.209,288637,209,2,-141,1888,783,-0.06884765625,0.921875,0.38232421875,-9,-10,12,-0.54931640625,-0.6103515625,0.732421875,996,2659,-3497,12290,744,156,67.510986328125,4.0869140625,0.85693359375,357,3.57,0
80,104600,0.214,288642,214,0,-45,2011,-388,-0.02197265625,0.98193359375,-0.189453125,-5,-24,7,-0.30517578125,-1.46484375,0.42724609375,-4280,2676,-1208,18364,275,-31101,100.87646484375,1.5106201171875,-170.8428955078125,348,3.48,0
81,104601,0.215,288643,215,1,54,1990,-465,0.0263671875,0.9716796875,-0.22705078125,2,0,-6,0.1220703125,0.0,-0.3662109375,-160,2461,5155,18766,-110,24209,103.084716796875,-0.604248046875,132.9840087890625,355,3.55,0
82,104602,0.216,288644,216,2,-139,1887,785,-0.06787109375,0.92138671875,0.38330078125,-5,-9,10,-0.30517578125,-0.54931640625,0.6103515625,998,2639,-3502,12290,744,156,67.510986328125,4.0869140625,0.85693359375,357,3.57,0
83,104603,0.221,288649,221,0,-45,2011,-388,-0.02197265625,0.98193359375,-0.189453125,-5,-24,7,-0.30517578125,-1.46484375,0.42724609375,-4280,2676,-1208,18364,275,-31101,100.87646484375,1.5106201171875,-170.8428955078125,348,3.48,0
84,104604,0.229,288657,229,1,59,1990,-472,0.02880859375,0.9716796875,-0.23046875,4,-2,1,0.244140625,-0.1220703125,0.06103515625,-128,2486,5149,18766,-111,24210,103.084716796875,-0.6097412109375,132.989501953125,355,3.55,0
85,104605,0.229,288657,229,2,-138,1885,786,-0.0673828125,0.92041015625,0.3837890625,-1,-9,9,-0.06103515625,-0.54931640625,0.54931640625,985,2625,-3476,12290,743,163,67.510986328125,4.0814208984375,0.8953857421875,357,3.57,0
86,104606,0.229,288657,229,0,-45,2008,-366,-0.02197265625,0.98046875,-0.1787109375,-2,-40,6,-0.1220703125,-2.44140625,0.3662109375,-4263,2649,-1236,18363,275,-31100,100.8709716796875,1.5106201171875,-170.83740234375,348,3.48,0
87,104607,0.229,288657,229,1,58,1990,-470,0.0283203125,0.9716796875,-0.2294921875,4,-3,4,0.244140625,-0.18310546875,0.244140625,-143,2475,5140,18766,-111,24210,103.084716796875,-0.6097412109375,132.989501953125,355,3.55,0
88,104608,0.23,288658,230,2,-139,1884,785,-0.06787109375,0.919921875,0.38330078125,-4,-10,8,-0.244140625,-0.6103515625,0.48828125,999,2628,-3477,12290,743,163,67.510986328125,4.0814208984375,0.8953857421875,357,3.57,0
89,104609,0.235,288663,235,0,-44,2006,-366,-0.021484375,0.9794921875,-0.1787109375,-5,-39,4,-0.30517578125,-2.38037109375,0.244140625,-4278,2654,-1255,18363,275,-31100,100.8709716796875,1.5106201171875,-170.83740234375,348,3.48,0
90,104610,0.237,288665,237,2,-141,1884,786,-0.06884765625,0.919921875,0.3837890625,-4,-11,9,-0.244140625,-0.67138671875,0.54931640625,1000,2617,-3522,12289,743,163,67.5054931640625,4.0814208984375,0.8953857421875,357,3.57,0
91,104611,0.242,288670,242,0,-47,2006,-359,-0.02294921875,0.9794921875,-0.17529296875,-4,-34,4,-0.244140625,-2.0751953125,0.244140625,-4267,2633,-1211,18362,274,-31100,100.865478515625,1.505126953125,-170.83740234375,347,3.47,0
92,104612,0.244,288672,244,2,-143,1885,786,-0.06982421875,0.92041015625,0.3837890625,0,-12,10,0.0,-0.732421875,0.6103515625,991,2590,-3449,12289,743,170,67.5054931640625,4.0814208984375,0.933837890625,357,3.57,0
93,104613,0.249,288677,249,0,-45,2009,-362,-0.02197265625,0.98095703125,-0.1767578125,-6,-33,4,-0.3662109375,-2.01416015625,0.244140625,-4272,2639,-1225,18362,274,-31100,100.865478515625,1.505126953125,-170.83740234375,347,3.47,0
94,104614,0.251,288679,251,2,-144,1885,786,-0.0703125,0.92041015625,0.3837890625,1,-13,11,0.06103515625,-0.79345703125,0.67138671875,1004,2582,-3461,12289,743,170,67.5054931640625,4.0814208984375,0.933837890625,357,3.57,0
95,104615,0.256,288684,256,0,-42,2007,-362,-0.0205078125,0.97998046875,-0.1767578125,-6,-28,6,-0.3662109375,-1.708984375,0.3662109375,-4267,2638,-1244,18362,274,-31100,100.865478515625,1.505126953125,-170.83740234375,347,3.47,0
96,104616,0.258,288686,258,2,-145,1885,785,-0.07080078125,0.92041015625,0.38330078125,1,-14,11,0.06103515625,-0.8544921875,0.67138671875,1009,2595,-3457,12288,743,170,67.5,4.0814208984375,0.933837890625,357,3.57,0
97,104617,0.263,288691,263,0,-42,2014,-367,-0.0205078125,0.9833984375,-0.17919921875,-8,-21,6,-0.48828125,-1.28173828125,0.3662109375,-4245,2645,-1247,18361,274,-31099,100.8599853515625,1.505126953125,-170.8319091796875,347,3.47,0
98,104618,0.265,288693,265,2,-149,1887,783,-0.07275390625,0.92138671875,0.38232421875,-4,-16,11,-0.244140625,-0.9765625,0.67138671875,1032,2612,-3441,12288,743,178,67.5,4.0814208984375,0.977783203125,357,3.57,0
99,104619,0.27,288698,270,0,-34,2014,-369,-0.0166015625,0.9833984375,-0.18017578125,-10,-16,4,-0.6103515625,-0.9765625,0.244140625,-4234,2625,-1292,18361,274,-31099,100.8599853515625,1.505126953125,-170.8319091796875,347,3.47,0
100,104620,0.272,288700,272,2,-150,1888,783,-0.0732421875,0.921875,0.38232421875,-7,-16,12,-0.42724609375,-0.9765625,0.732421875,1027,2628,-3465,12288,743,178,67.5,4.0814208984375,0.977783203125,357,3.57,0
101,104621,0.277,288705,277,0,-34,2014,-369,-0.0166015625,0.9833984375,-0.18017578125,-10,-16,4,-0.6103515625,-0.9765625,0.244140625,-4234,2625,-1292,18361,274,-31099,100.8599853515625,1.505126953125,-170.8319091796875,347,3.47,0
102,104622,0.279,288707,279,2,-151,1890,784,-0.07373046875,0.9228515625,0.3828125,-4,-14,12,-0.244140625,-0.8544921875,0.732421875,1032,2653,-3479,12287,743,178,67.4945068359375,4.0814208984375,0.977783203125,357,3.57,0
103,104623,0.284,288712,284,0,-29,2012,-375,-0.01416015625,0.982421875,-0.18310546875,-13,-9,8,-0.79345703125,-0.54931640625,0.48828125,-4238,2643,-1351,18360,274,-31098,100.8544921875,1.505126953125,-170.826416015625,347,3.47,0
104,104624,0.293,288721,293,2,-150,1891,784,-0.0732421875,0.92333984375,0.3828125,-2,-14,12,-0.1220703125,-0.8544921875,0.732421875,1017,2672,-3484,12287,743,186,67.4945068359375,4.0814208984375,1.021728515625,357,3.57,0
105,104625,0.293,288721,293,0,-28,2012,-374,-0.013671875,0.982421875,-0.1826171875,-14,-6,6,-0.8544921875,-0.3662109375,0.3662109375,-4261,2658,-1358,18360,274,-31098,100.8544921875,1.505126953125,-170.826416015625,347,3.47,0
106,104626,0.293,288721,293,1,32,1975,-463,0.015625,0.96435546875,-0.22607421875,-1,-19,2,-0.06103515625,-1.15966796875,0.1220703125,-175,2405,5101,18767,-113,24210,103.0902099609375,-0.6207275390625,132.989501953125,354,3.54,0
107,104627,0.293,288721,293,2,-148,1892,784,-0.072265625,0.923828125,0.3828125,-3,-13,11,-0.18310546875,-0.79345703125,0.67138671875,1016,2686,-3501,12287,743,186,67.4945068359375,4.0814208984375,1.021728515625,357,3.57,0
108,104628,0.298,288726,298,0,-26,2010,-374,-0.0126953125,0.9814453125,-0.1826171875,-11,-8,8,-0.67138671875,-0.48828125,0.48828125,-4253,2663,-1315,18359,273,-31098,100.8489990234375,1.4996337890625,-170.826416015625,346,3.46,0
