record_index,sequence,time_s,tick_ms,tick_elapsed_ms,device_id,accel_x_raw,accel_y_raw,accel_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_raw,gyro_y_raw,gyro_z_raw,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_raw,mag_y_raw,mag_z_raw,angle_x_raw,angle_y_raw,angle_z_raw,angle_x_deg,angle_y_deg,angle_z_deg,battery_raw,battery_voltage,sequence_gap_before
18,91271,0.039,251162,39,0,-26,2007,-363,-0.0126953125,0.97998046875,-0.17724609375,-13,-32,8,-0.79345703125,-1.953125,0.48828125,-2679,-2295,-1697,18254,233,-9501,100.272216796875,1.2799072265625,-52.1905517578125,350,3.5,0
19,91272,0.04,251163,40,1,-41,1987,-422,-0.02001953125,0.97021484375,-0.2060546875,5,-22,9,0.30517578125,-1.3427734375,0.54931640625,470,-1939,4825,18651,199,31857,102.4530029296875,1.0931396484375,174.9957275390625,355,3.55,0
20,91273,0.041,251164,41,2,-93,1922,727,-0.04541015625,0.9384765625,0.35498046875,-5,-11,9,-0.30517578125,-0.67138671875,0.54931640625,313,-1078,-4057,12390,557,646,68.060302734375,3.0596923828125,3.548583984375,357,3.57,0
21,91274,0.046,251169,46,0,-27,2006,-365,-0.01318359375,0.9794921875,-0.17822265625,-18,-27,9,-1.0986328125,-1.64794921875,0.54931640625,-2701,-2286,-1675,18254,233,-9502,100.272216796875,1.2799072265625,-52.196044921875,350,3.5,0
22,91275,0.048,251171,48,1,-40,1990,-424,-0.01953125,0.9716796875,-0.20703125,4,-20,6,0.244140625,-1.220703125,0.3662109375,443,-1914,4815,18651,199,31856,102.4530029296875,1.0931396484375,174.990234375,355,3.55,0
23,91276,0.049,251172,49,2,-90,1920,727,-0.0439453125,0.9375,0.35498046875,-3,-10,10,-0.18310546875,-0.6103515625,0.6103515625,308,-1043,-4058,12390,556,645,68.060302734375,3.05419921875,3.5430908203125,357,3.57,0
24,91277,0.053,251176,53,0,-26,1991,-374,-0.0126953125,0.97216796875,-0.1826171875,-17,-17,11,-1.03759765625,-1.03759765625,0.67138671875,-2658,-2280,-1714,18254,233,-9502,100.272216796875,1.2799072265625,-52.196044921875,350,3.5,0
25,91278,0.054,251177,54,1,-42,1996,-421,-0.0205078125,0.974609375,-0.20556640625,6,-15,5,0.3662109375,-0.91552734375,0.30517578125,422,-1916,4819,18651,199,31856,102.4530029296875,1.0931396484375,174.990234375,355,3.55,0
26,91279,0.055,251178,55,2,-86,1914,727,-0.0419921875,0.9345703125,0.35498046875,-1,-9,11,-0.06103515625,-0.54931640625,0.67138671875,300,-1052,-4012,12390,556,644,68.060302734375,3.05419921875,3.53759765625,357,3.57,0
27,91280,0.061,251184,61,0,-25,1993,-379,-0.01220703125,0.97314453125,-0.18505859375,-16,-13,15,-0.9765625,-0.79345703125,0.91552734375,-2661,-2277,-1711,18254,233,-9502,100.272216796875,1.2799072265625,-52.196044921875,351,3.51,0
28,91281,0.062,251185,62,1,-45,1998,-420,-0.02197265625,0.9755859375,-0.205078125,8,-13,2,0.48828125,-0.79345703125,0.1220703125,438,-1927,4776,18651,199,31856,102.4530029296875,1.0931396484375,174.990234375,355,3.55,0
29,91282,0.062,251185,62,2,-84,1912,728,-0.041015625,0.93359375,0.35546875,-2,-8,11,-0.1220703125,-0.48828125,0.67138671875,302,-1051,-4021,12390,556,644,68.060302734375,3.05419921875,3.53759765625,357,3.57,0
30,91283,0.073,251196,73,0,-25,1986,-379,-0.01220703125,0.9697265625,-0.18505859375,-11,-7,15,-0.67138671875,-0.42724609375,0.91552734375,-2663,-2274,-1708,18254,233,-9501,100.272216796875,1.2799072265625,-52.1905517578125,351,3.51,0
31,91284,0.073,251196,73,1,-47,2004,-422,-0.02294921875,0.978515625,-0.2060546875,6,-14,1,0.3662109375,-0.8544921875,0.06103515625,445,-1957,4759,18651,199,31855,102.4530029296875,1.0931396484375,174.9847412109375,355,3.55,0
32,91285,0.074,251197,74,2,-84,1911,728,-0.041015625,0.93310546875,0.35546875,-3,-7,11,-0.18310546875,-0.42724609375,0.67138671875,318,-1060,-4017,12390,556,644,68.060302734375,3.05419921875,3.53759765625,357,3.57,0
33,91286,0.075,251198,75,0,-22,1991,-392,-0.0107421875,0.97216796875,-0.19140625,-3,3,19,-0.18310546875,0.18310546875,1.15966796875,-2628,-2284,-1689,18254,232,-9501,100.272216796875,1.2744140625,-52.1905517578125,351,3.51,0
34,91287,0.076,251199,76,1,-44,1999,-418,-0.021484375,0.97607421875,-0.2041015625,4,-13,-1,0.244140625,-0.79345703125,-0.06103515625,453,-1958,4770,18646,198,31854,102.425537109375,1.087646484375,174.979248046875,355,3.55,0
35,91288,0.076,251199,76,2,-85,1909,729,-0.04150390625,0.93212890625,0.35595703125,-3,-6,14,-0.18310546875,-0.3662109375,0.8544921875,288,-1058,-4046,12390,555,644,68.060302734375,3.0487060546875,3.53759765625,357,3.57,0
36,91289,0.082,251205,82,0,-22,1993,-392,-0.0107421875,0.97314453125,-0.19140625,4,12,18,0.244140625,0.732421875,1.0986328125,-2657,-2291,-1694,18254,232,-9501,100.272216796875,1.2744140625,-52.1905517578125,350,3.5,0
37,91290,0.082,251205,82,1,-40,1992,-421,-0.01953125,0.97265625,-0.20556640625,0,-1,4,0.0,-0.06103515625,0.244140625,466,-1935,4777,18646,198,31853,102.425537109375,1.087646484375,174.9737548828125,355,3.55,0
38,91291,0.083,251206,83,2,-87,1908,729,-0.04248046875,0.931640625,0.35595703125,-1,-6,16,-0.06103515625,-0.3662109375,0.9765625,280,-1057,-4067,12390,555,644,68.060302734375,3.0487060546875,3.53759765625,357,3.57,0
39,91292,0.09,251213,90,1,-41,1996,-428,-0.02001953125,0.974609375,-0.208984375,-1,2,3,-0.06103515625,0.1220703125,0.18310546875,439,-1947,4793,18646,198,31853,102.425537109375,1.087646484375,174.9737548828125,355,3.55,0
40,91293,0.091,251214,91,2,-89,1909,726,-0.04345703125,0.93212890625,0.3544921875,0,-7,19,0.0,-0.42724609375,1.15966796875,244,-1073,-4097,12391,554,644,68.0657958984375,3.043212890625,3.53759765625,357,3.57,0
41,91294,0.095,251218,95,0,-21,2010,-393,-0.01025390625,0.9814453125,-0.19189453125,3,21,23,0.18310546875,1.28173828125,1.40380859375,-2670,-2317,-1712,18254,232,-9501,100.272216796875,1.2744140625,-52.1905517578125,350,3.5,0
42,91295,0.096,251219,96,1,-44,1994,-429,-0.021484375,0.9736328125,-0.20947265625,0,4,3,0.0,0.244140625,0.18310546875,437,-1937,4789,18644,198,31853,102.41455078125,1.087646484375,174.9737548828125,355,3.55,0
43,91296,0.097,251220,97,2,-90,1911,724,-0.0439453125,0.93310546875,0.353515625,-5,-8,20,-0.30517578125,-0.48828125,1.220703125,228,-1080,-4110,12391,554,644,68.0657958984375,3.043212890625,3.53759765625,357,3.57,0
44,91297,0.103,251226,103,0,-27,2014,-394,-0.01318359375,0.9833984375,-0.1923828125,2,21,24,0.1220703125,1.28173828125,1.46484375,-2651,-2309,-1705,18254,232,-9501,100.272216796875,1.2744140625,-52.1905517578125,350,3.5,0
45,91298,0.103,251226,103,1,-43,1989,-427,-0.02099609375,0.97119140625,-0.20849609375,-4,1,6,-0.244140625,0.06103515625,0.3662109375,421,-1959,4766,18644,198,31853,102.41455078125,1.087646484375,174.9737548828125,355,3.55,0
46,91299,0.104,251227,104,2,-90,1913,723,-0.0439453125,0.93408203125,0.35302734375,-9,-10,20,-0.54931640625,-0.6103515625,1.220703125,240,-1077,-4139,12391,554,640,68.0657958984375,3.043212890625,3.515625,357,3.57,0
47,91300,0.109,251232,109,0,-32,2017,-386,-0.015625,0.98486328125,-0.1884765625,-5,18,22,-0.30517578125,1.0986328125,1.3427734375,-2653,-2323,-1685,18254,232,-9500,100.272216796875,1.2744140625,-52.18505859375,350,3.5,0
48,91301,0.11,251233,110,1,-41,1980,-426,-0.02001953125,0.966796875,-0.2080078125,-5,-2,8,-0.30517578125,-0.1220703125,0.48828125,424,-1958,4768,18644,198,31853,102.41455078125,1.087646484375,174.9737548828125,355,3.55,0
49,91302,0.112,251235,112,2,-92,1913,725,-0.044921875,0.93408203125,0.35400390625,-10,-9,20,-0.6103515625,-0.54931640625,1.220703125,278,-1077,-4125,12394,551,642,68.082275390625,3.0267333984375,3.526611328125,357,3.57,0
50,91303,0.117,251240,117,0,-38,2015,-383,-0.0185546875,0.98388671875,-0.18701171875,-9,17,20,-0.54931640625,1.03759765625,1.220703125,-2647,-2312,-1679,18254,231,-9500,100.272216796875,1.2689208984375,-52.18505859375,350,3.5,0
51,91304,0.117,251240,117,1,-44,1979,-428,-0.021484375,0.96630859375,-0.208984375,2,-6,11,0.1220703125,-0.3662109375,0.67138671875,438,-1955,4724,18643,198,31853,102.4090576171875,1.087646484375,174.9737548828125,355,3.55,0
52,91305,0.118,251241,118,2,-92,1913,726,-0.044921875,0.93408203125,0.3544921875,-7,-9,21,-0.42724609375,-0.54931640625,1.28173828125,294,-1083,-4093,12394,551,642,68.082275390625,3.0267333984375,3.526611328125,357,3.57,0
53,91306,0.123,251246,123,0,-38,2015,-383,-0.0185546875,0.98388671875,-0.18701171875,-9,17,20,-0.54931640625,1.03759765625,1.220703125,-2647,-2312,-1679,18254,231,-9500,100.272216796875,1.2689208984375,-52.18505859375,350,3.5,0
54,91307,0.124,251247,124,1,-47,1978,-426,-0.02294921875,0.9658203125,-0.2080078125,7,-4,7,0.42724609375,-0.244140625,0.42724609375,440,-1981,4733,18643,198,31853,102.4090576171875,1.087646484375,174.9737548828125,354,3.54,0
55,91308,0.125,251248,125,2,-93,1912,725,-0.04541015625,0.93359375,0.35400390625,-6,-11,18,-0.3662109375,-0.67138671875,1.0986328125,293,-1053,-4040,12394,551,641,68.082275390625,3.0267333984375,3.5211181640625,357,3.57,0
56,91309,0.136,251259,136,0,-56,2008,-381,-0.02734375,0.98046875,-0.18603515625,-11,4,22,-0.67138671875,0.244140625,1.3427734375,-2663,-2310,-1608,18254,231,-9502,100.272216796875,1.2689208984375,-52.196044921875,350,3.5,0
57,91310,0.136,251259,136,1,-46,1985,-426,-0.0224609375,0.96923828125,-0.2080078125,8,-7,7,0.48828125,-0.42724609375,0.42724609375,456,-1989,4737,18643,198,31853,102.4090576171875,1.087646484375,174.9737548828125,354,3.54,0
58,91311,0.136,251259,136,2,-91,1912,724,-0.04443359375,0.93359375,0.353515625,-8,-10,18,-0.48828125,-0.6103515625,1.0986328125,300,-1051,-4046,12395,550,641,68.0877685546875,3.021240234375,3.5211181640625,357,3.57,0
59,91312,0.138,251261,138,0,-63,2007,-382,-0.03076171875,0.97998046875,-0.1865234375,-12,-4,19,-0.732421875,-0.244140625,1.15966796875,-2638,-2320,-1656,18254,231,-9502,100.272216796875,1.2689208984375,-52.196044921875,350,3.5,0
60,91313,0.138,251261,138,1,-50,1994,-425,-0.0244140625,0.9736328125,-0.20751953125,5,-6,6,0.30517578125,-0.3662109375,0.3662109375,439,-1965,4728,18643,198,31853,102.4090576171875,1.087646484375,174.9737548828125,354,3.54,0
61,91314,0.14,251263,140,2,-88,1913,723,-0.04296875,0.93408203125,0.35302734375,-11,-9,15,-0.67138671875,-0.54931640625,0.91552734375,310,-1055,-4034,12395,550,641,68.0877685546875,3.021240234375,3.5211181640625,357,3.57,0
62,91315,0.144,251267,144,0,-65,2003,-386,-0.03173828125,0.97802734375,-0.1884765625,-11,-17,19,-0.67138671875,-1.03759765625,1.15966796875,-2646,-2334,-1650,18254,231,-9503,100.272216796875,1.2689208984375,-52.2015380859375,350,3.5,0
63,91316,0.146,251269,146,1,-52,1997,-428,-0.025390625,0.97509765625,-0.208984375,10,-8,5,0.6103515625,-0.48828125,0.30517578125,426,-1959,4743,18643,198,31853,102.4090576171875,1.087646484375,174.9737548828125,354,3.54,0
64,91317,0.155,251278,155,2,-88,1916,725,-0.04296875,0.935546875,0.35400390625,-17,-8,13,-1.03759765625,-0.48828125,0.79345703125,298,-1039,-4026,12395,550,641,68.0877685546875,3.021240234375,3.5211181640625,357,3.57,0
65,91318,0.158,251281,158,0,-69,2000,-388,-0.03369140625,0.9765625,-0.189453125,-11,-21,15,-0.67138671875,-1.28173828125,0.91552734375,-2647,-2347,-1652,18254,231,-9503,100.272216796875,1.2689208984375,-52.2015380859375,350,3.5,0
66,91319,0.16,251283,160,1,-52,2002,-430,-0.025390625,0.9775390625,-0.2099609375,7,-7,5,0.42724609375,-0.42724609375,0.30517578125,398,-1926,4717,18642,198,31853,102.403564453125,1.087646484375,174.9737548828125,354,3.54,0
67,91320,0.16,251283,160,2,-89,1916,731,-0.04345703125,0.935546875,0.35693359375,-16,-3,13,-0.9765625,-0.18310546875,0.79345703125,306,-1040,-4046,12396,550,640,68.09326171875,3.021240234375,3.515625,357,3.57,0
68,91321,0.166,251289,166,0,-56,2008,-388,-0.02734375,0.98046875,-0.189453125,-5,-8,19,-0.30517578125,-0.48828125,1.15966796875,-2691,-2357,-1701,18254,231,-9503,100.272216796875,1.2689208984375,-52.2015380859375,350,3.5,0
69,91322,0.166,251289,166,1,-49,2002,-430,-0.02392578125,0.9775390625,-0.2099609375,8,-7,6,0.48828125,-0.42724609375,0.3662109375,379,-1916,4733,18642,198,31854,102.403564453125,1.087646484375,174.979248046875,354,3.54,0
70,91323,0.172,251295,172,0,-55,2014,-388,-0.02685546875,0.9833984375,-0.189453125,-3,-6,20,-0.18310546875,-0.3662109375,1.220703125,-2687,-2337,-1690,18254,231,-9503,100.272216796875,1.2689208984375,-52.2015380859375,349,3.49,0
71,91324,0.174,251297,174,1,-44,2002,-426,-0.021484375,0.9775390625,-0.2080078125,6,-3,5,0.3662109375,-0.18310546875,0.30517578125,381,-1924,4691,18641,199,31854,102.3980712890625,1.0931396484375,174.979248046875,354,3.54,0
72,91325,0.175,251298,175,2,-87,1918,734,-0.04248046875,0.9365234375,0.3583984375,-7,-7,14,-0.42724609375,-0.42724609375,0.8544921875,315,-1033,-4035,12396,549,641,68.09326171875,3.0157470703125,3.5211181640625,357,3.57,0
73,91326,0.18,251303,180,0,-53,2020,-385,-0.02587890625,0.986328125,-0.18798828125,-5,-1,24,-0.30517578125,-0.06103515625,1.46484375,-2686,-2345,-1670,18254,231,-9503,100.272216796875,1.2689208984375,-52.2015380859375,349,3.49,0
74,91327,0.18,251303,180,1,-44,2003,-429,-0.021484375,0.97802734375,-0.20947265625,5,-3,5,0.30517578125,-0.18310546875,0.30517578125,377,-1934,4697,18641,199,31854,102.3980712890625,1.0931396484375,174.979248046875,354,3.54,0
75,91328,0.181,251304,181,2,-82,1922,731,-0.0400390625,0.9384765625,0.35693359375,-7,-9,16,-0.42724609375,-0.54931640625,0.9765625,338,-1066,-4040,12396,549,640,68.09326171875,3.0157470703125,3.515625,357,3.57,0
76,91329,0.187,251310,187,0,-51,2019,-379,-0.02490234375,0.98583984375,-0.18505859375,-11,-1,23,-0.67138671875,-0.06103515625,1.40380859375,-2655,-2344,-1648,18254,231,-9504,100.272216796875,1.2689208984375,-52.20703125,349,3.49,0
77,91330,0.188,251311,188,1,-44,2010,-433,-0.021484375,0.9814453125,-0.21142578125,7,-2,9,0.42724609375,-0.1220703125,0.54931640625,387,-1938,4724,18641,199,31855,102.3980712890625,1.0931396484375,174.9847412109375,354,3.54,0
78,91331,0.188,251311,188,2,-81,1922,730,-0.03955078125,0.9384765625,0.3564453125,-11,-9,18,-0.67138671875,-0.54931640625,1.0986328125,348,-1064,-4044,12396,549,640,68.09326171875,3.0157470703125,3.515625,357,3.57,0
79,91332,0.194,251317,194,0,-50,2015,-375,-0.0244140625,0.98388671875,-0.18310546875,-18,-3,23,-1.0986328125,-0.18310546875,1.40380859375,-2646,-2347,-1621,18254,231,-9504,100.272216796875,1.2689208984375,-52.20703125,349,3.49,0
80,91333,0.194,251317,194,1,-42,2009,-430,-0.0205078125,0.98095703125,-0.2099609375,0,-5,12,0.0,-0.30517578125,0.732421875,414,-1905,4729,18641,199,31855,102.3980712890625,1.0931396484375,174.9847412109375,354,3.54,0
81,91334,0.196,251319,196,2,-80,1921,732,-0.0390625,0.93798828125,0.357421875,-12,-11,19,-0.732421875,-0.67138671875,1.15966796875,357,-1052,-4050,12397,548,641,68.0987548828125,3.01025390625,3.5211181640625,357,3.57,0
82,91335,0.201,251324,201,0,-46,2009,-368,-0.0224609375,0.98095703125,-0.1796875,-30,-10,22,-1.8310546875,-0.6103515625,1.3427734375,-2629,-2354,-1601,18254,232,-9504,100.272216796875,1.2744140625,-52.20703125,348,3.48,0
83,91336,0.202,251325,202,1,-44,2003,-428,-0.021484375,0.97802734375,-0.208984375,-6,-7,16,-0.3662109375,-0.42724609375,0.9765625,408,-1923,4750,18641,199,31855,102.3980712890625,1.0931396484375,174.9847412109375,354,3.54,0
84,91337,0.203,251326,203,2,-82,1918,734,-0.0400390625,0.9365234375,0.3583984375,-9,-16,19,-0.54931640625,-0.9765625,1.15966796875,374,-1061,-4013,12397,548,641,68.0987548828125,3.01025390625,3.5211181640625,357,3.57,0
85,91338,0.208,251331,208,0,-51,2007,-362,-0.02490234375,0.97998046875,-0.1767578125,-34,-13,25,-2.0751953125,-0.79345703125,1.52587890625,-2641,-2340,-1610,18254,232,-9506,100.272216796875,1.2744140625,-52.218017578125,348,3.48,0
86,91339,0.208,251331,208,1,-44,1997,-430,-0.021484375,0.97509765625,-0.2099609375,-3,-9,19,-0.18310546875,-0.54931640625,1.15966796875,412,-1928,4728,18641,199,31856,102.3980712890625,1.0931396484375,174.990234375,354,3.54,0
87,91340,0.216,251339,216,2,-84,1915,736,-0.041015625,0.93505859375,0.359375,-5,-17,19,-0.30517578125,-1.03759765625,1.15966796875,347,-1067,-4005,12397,548,641,68.0987548828125,3.01025390625,3.5211181640625,357,3.57,0
88,91341,0.216,251339,216,0,-58,2003,-359,-0.0283203125,0.97802734375,-0.17529296875,-32,-12,25,-1.953125,-0.732421875,1.52587890625,-2649,-2351,-1636,18254,232,-9506,100.272216796875,1.2744140625,-52.218017578125,348,3.48,0
89,91342,0.216,251339,216,1,-48,1994,-428,-0.0234375,0.9736328125,-0.208984375,-3,-11,20,-0.18310546875,-0.67138671875,1.220703125,414,-1941,4682,18640,199,31856,102.392578125,1.0931396484375,174.990234375,355,3.55,0
90,91343,0.217,251340,217,2,-90,1910,735,-0.0439453125,0.9326171875,0.35888671875,-8,-23,20,-0.48828125,-1.40380859375,1.220703125,354,-1070,-4056,12397,548,642,68.0987548828125,3.01025390625,3.526611328125,357,3.57,0
91,91344,0.222,251345,222,0,-56,2002,-359,-0.02734375,0.9775390625,-0.17529296875,-32,-14,27,-1.953125,-0.8544921875,1.64794921875,-2650,-2333,-1619,18254,232,-9506,100.272216796875,1.2744140625,-52.218017578125,348,3.48,0
92,91345,0.223,251346,223,1,-48,1999,-428,-0.0234375,0.97607421875,-0.208984375,0,-9,21,0.0,-0.54931640625,1.28173828125,436,-1955,4658,18640,199,31856,102.392578125,1.0931396484375,174.990234375,355,3.55,0
93,91346,0.224,251347,224,2,-92,1909,735,-0.044921875,0.93212890625,0.35888671875,-12,-27,21,-0.732421875,-1.64794921875,1.28173828125,346,-1054,-4057,12397,548,642,68.0987548828125,3.01025390625,3.526611328125,357,3.57,0
94,91347,0.228,251351,228,0,-61,2001,-362,-0.02978515625,0.97705078125,-0.1767578125,-25,-10,28,-1.52587890625,-0.6103515625,1.708984375,-2640,-2318,-1598,18254,232,-9508,100.272216796875,1.2744140625,-52.22900390625,348,3.48,0
95,91348,0.23,251353,230,1,-61,1999,-424,-0.02978515625,0.97607421875,-0.20703125,-1,-9,22,-0.06103515625,-0.54931640625,1.3427734375,455,-1957,4645,18640,199,31856,102.392578125,1.0931396484375,174.990234375,355,3.55,0
96,91349,0.231,251354,231,2,-93,1908,736,-0.04541015625,0.931640625,0.359375,-14,-29,21,-0.8544921875,-1.77001953125,1.28173828125,325,-1082,-4081,12397,548,642,68.0987548828125,3.01025390625,3.526611328125,357,3.57,0
97,91350,0.236,251359,236,0,-64,2014,-375,-0.03125,0.9833984375,-0.18310546875,-13,-13,32,-0.79345703125,-0.79345703125,1.953125,-2663,-2303,-1599,18253,232,-9508,100.2667236328125,1.2744140625,-52.22900390625,348,3.48,0
98,91351,0.237,251360,237,1,-60,1998,-425,-0.029296875,0.9755859375,-0.20751953125,-6,-13,22,-0.3662109375,-0.79345703125,1.3427734375,457,-1949,4668,18640,200,31856,102.392578125,1.0986328125,174.990234375,355,3.55,0
99,91352,0.238,251361,238,2,-90,1907,739,-0.0439453125,0.93115234375,0.36083984375,-10,-32,21,-0.6103515625,-1.953125,1.28173828125,312,-1087,-4122,12398,547,642,68.104248046875,3.0047607421875,3.526611328125,357,3.57,0
100,91353,0.243,251366,243,0,-59,2023,-380,-0.02880859375,0.98779296875,-0.185546875,-11,-16,34,-0.67138671875,-0.9765625,2.0751953125,-2684,-2297,-1572,18253,232,-9508,100.2667236328125,1.2744140625,-52.22900390625,347,3.47,0
101,91354,0.243,251366,243,1,-64,1997,-422,-0.03125,0.97509765625,-0.2060546875,-6,-16,23,-0.3662109375,-0.9765625,1.40380859375,472,-1936,4702,18640,200,31855,102.392578125,1.0986328125,174.9847412109375,355,3.55,0
102,91355,0.245,251368,245,2,-87,1908,741,-0.04248046875,0.931640625,0.36181640625,-7,-32,20,-0.42724609375,-1.953125,1.220703125,318,-1105,-4114,12398,547,642,68.104248046875,3.0047607421875,3.526611328125,357,3.57,0
103,91356,0.249,251372,249,0,-59,2023,-380,-0.02880859375,0.98779296875,-0.185546875,-11,-16,34,-0.67138671875,-0.9765625,2.0751953125,-2684,-2297,-1572,18253,232,-9508,100.2667236328125,1.2744140625,-52.22900390625,347,3.47,0
104,91357,0.251,251374,251,1,-70,1997,-422,-0.0341796875,0.97509765625,-0.2060546875,-5,-15,22,-0.30517578125,-0.91552734375,1.3427734375,435,-1910,4712,18640,200,31855,102.392578125,1.0986328125,174.9847412109375,355,3.55,0
105,91358,0.252,251375,252,2,-78,1912,740,-0.0380859375,0.93359375,0.361328125,-6,-33,18,-0.3662109375,-2.01416015625,1.0986328125,320,-1089,-4029,12398,546,642,68.104248046875,2.999267578125,3.526611328125,357,3.57,0
106,91359,0.257,251380,257,0,-50,2035,-379,-0.0244140625,0.99365234375,-0.18505859375,-16,-23,32,-0.9765625,-1.40380859375,1.953125,-2736,-2298,-1585,18253,233,-9512,100.2667236328125,1.2799072265625,-52.2509765625,347,3.47,0
107,91360,0.258,251381,258,1,-71,1999,-421,-0.03466796875,0.97607421875,-0.20556640625,-2,-16,23,-0.1220703125,-0.9765625,1.40380859375,460,-1917,4691,18639,201,31855,102.3870849609375,1.1041259765625,174.9847412109375,355,3.55,0
