record_index,sequence,time_s,tick_ms,tick_elapsed_ms,ch1_raw_uV,ch2_raw_uV,ch1_filtered_uV,ch2_filtered_uV,sequence_gap_before,byte_offset_adjustment,imputed_fields
2022,2022,1.0110000,4463,1011,10000.2471,19195.8574,1.81341583368,10.5355467618,0,0,
2023,2023,1.0115000,4464,1012,10006.6182,19193.4551,6.74508608493,6.18101388237,0,0,
2024,2024,1.0120000,4464,1012,10008.4209,19187.084,5.6858952364,1.59356828688,0,0,
2025,2025,1.0125000,4465,1013,10007.9404,19182.5156,4.02425524962,-2.13728326296,0,0,
2026,2026,1.0130000,4465,1013,10004.8154,19182.5156,0.48257128588,-2.82702252455,0,0,
2027,2027,1.0135000,4466,1014,10009.2627,19181.4355,5.05869109198,-3.56466500517,0,0,
2028,2028,1.0140000,4466,1014,10009.3828,19177.709,4.98761123364,-5.76573829269,0,0,
2029,2029,1.0145000,4467,1015,10010.7041,19173.0215,4.35764777162,-7.56278545529,0,0,
2030,2030,1.0150000,4467,1015,10007.9404,19173.7402,1.7273212452,-3.04068289267,0,0,
2031,2031,1.0155000,4468,1016,10005.6562,19183.1172,-0.313847997435,8.05371827516,0,0,
2032,2032,1.0160000,4468,1016,10004.334,19190.0879,-1.92224012943,13.8923174442,0,0,
2033,2033,1.0165000,4469,1017,9997.3623,19198.502,-5.7585498541,19.6248539339,0,0,
2034,2034,1.0170000,4469,1017,9997.00195,19200.4258,-3.51334033144,18.0871236416,0,0,
2035,2035,1.0175000,4470,1018,9996.6416,19196.7012,-3.00712877991,11.4829336442,0,0,
2036,2036,1.0180000,4470,1018,10004.5742,19192.4941,6.2620363945,4.71960715111,0,0,
2037,2037,1.0185000,4471,1019,10003.1318,19191.6504,6.21127194212,3.61375929837,0,0,
2038,2038,1.0190000,4471,1019,10003.4932,19190.8105,8.45768613161,4.58322579412,0,0,
2039,2039,1.0195000,4472,1020,10002.29,19188.0449,8.37697192857,3.02648832018,0,0,
2040,2040,1.0200000,4472,1020,10005.6562,19188.2871,12.5688135321,4.47923394615,0,0,
2041,2041,1.0205000,4473,1021,10005.5361,19185.6426,12.8538441297,4.30374232639,0,0,
2042,2042,1.0210000,4473,1021,10005.5361,19181.3145,11.9444341445,3.83562156375,0,0,
2043,2043,1.0215000,4474,1022,10007.2188,19179.2715,13.1576227993,6.52513220255,0,0,
2044,2044,1.0220000,4474,1022,10006.1377,19179.752,11.8371298901,9.1139080609,0,0,
2045,2045,1.0225000,4475,1023,10002.5312,19181.1934,8.11321950513,8.501809078,0,0,
2046,2046,1.0230000,4475,1023,9997.24219,19183.7188,4.59456857504,7.24316672114,0,0,
2047,2047,1.0235000,4476,1024,9998.56445,19185.041,7.3587539387,4.24397985681,0,0,
2048,2048,1.0240000,4476,1024,9998.32324,19183.4785,7.30565458742,3.35759774289,0,0,
2049,2049,1.0245000,4477,1025,10002.1709,19179.3906,10.4732918126,-1.46490131517,0,0,
2050,2050,1.0250000,4477,1025,10004.8154,19174.8223,13.3438120168,-3.39405984577,0,0,
2051,2051,1.0255000,4478,1026,10007.2188,19171.457,12.3591141261,-6.03215025877,0,0,
2052,2052,1.0260000,4478,1026,10005.2959,19170.0156,9.74815954868,-3.41882002026,0,0,
2053,2053,1.0265000,4479,1027,10002.0498,19172.9004,5.98530538331,-0.418753632889,0,0,
2054,2054,1.0270000,4479,1027,10001.4492,19170.9766,5.07160498539,-2.08083546909,0,0,
2055,2055,1.0275000,4480,1028,9998.9248,19169.5332,3.54558081936,-2.94612497098,0,0,
2056,2056,1.0280000,4480,1028,10004.0938,19163.4043,8.56192196664,-8.27940365737,0,0,
2057,2057,1.0285000,4481,1029,10006.1377,19163.5254,11.1646751902,-7.58263129431,0,0,
2058,2058,1.0290000,4481,1029,10002.8916,19164.3652,8.2343718797,-5.90519036923,0,0,
2059,2059,1.0295000,4482,1030,10002.5312,19164.8457,6.06261041781,-2.59726894396,0,0,
2060,2060,1.0300000,4482,1030,10006.8584,19162.6816,11.0078447307,-1.73560516984,0,0,
2061,2061,1.0305000,4483,1031,10004.6943,19162.4434,8.03828583036,0.657263290567,0,0,
2062,2062,1.0310000,4483,1031,10001.6895,19158.5957,4.97286416453,-3.37684286992,0,0,
2063,2063,1.0315000,4484,1032,10004.6943,19161.1191,6.77094815487,0.669520730742,0,0,
2064,2064,1.0320000,4484,1032,10006.4971,19158.3555,6.904144648,2.17751471302,0,0,
2065,2065,1.0325000,4485,1033,10003.3721,19157.5137,4.1831382839,3.52735519554,0,0,
2066,2066,1.0330000,4485,1033,10006.6182,19159.1973,7.46404188339,4.78699795239,0,0,
2067,2067,1.0335000,4486,1034,10004.9346,19163.5254,5.76661824233,8.58770256557,0,0,
2068,2068,1.0340000,4486,1034,10003.6123,19173.7402,5.1156708253,17.0610422201,0,0,
2069,2069,1.0345000,4487,1035,10003.4932,19180.3535,4.06297375884,21.3097432942,0,0,
2070,2070,1.0350000,4487,1035,10004.5742,19178.791,5.7073525312,17.9668598068,0,0,
2071,2071,1.0355000,4488,1036,10001.6895,19176.2656,3.34196193622,13.0098509414,0,0,
2072,2072,1.0360000,4488,1036,10007.3389,19171.9395,7.39491925215,6.8727226561,0,0,
2073,2073,1.0365000,4489,1037,10009.3828,19165.0879,9.97237404984,-0.39375042701,0,0,
2074,2074,1.0370000,4489,1037,10007.5791,19163.7637,7.4141656551,-1.15391184536,0,0,
2075,2075,1.0375000,4490,1038,10002.7715,19167.7324,1.51764104698,3.07601263072,0,0,
2076,2076,1.0380000,4490,1038,10003.0117,19169.4141,0.939400206991,3.97943239845,0,0,
2077,2077,1.0385000,4491,1039,10000.3672,19163.2832,-0.393355239062,-0.863787802273,0,0,
2078,2078,1.0390000,4491,1039,10000.127,19160.7598,0.734364918498,-0.311731169253,0,0,
2079,2079,1.0395000,4492,1040,9998.2041,19161.8418,-0.0530407776368,2.79788003728,0,0,
2080,2080,1.0400000,4492,1040,9998.08301,19162.6816,0.385092629888,4.81126963346,0,0,
2081,2081,1.0405000,4493,1041,10003.252,19165.0879,5.31744730623,8.90084078164,0,0,
2082,2082,1.0410000,4493,1041,9998.56445,19165.0879,0.209108863535,11.202035127,0,0,
2083,2083,1.0415000,4494,1042,9998.08301,19160.3984,-0.365576670933,9.66168301808,0,0,
2084,2084,1.0420000,4494,1042,10000.6074,19162.5625,1.97489695963,12.0985074692,0,0,
2085,2085,1.0425000,4495,1043,10000.4873,19162.9238,1.55149642541,9.51867576703,0,0,
2086,2086,1.0430000,4495,1043,10003.4932,19166.0488,4.51295642774,8.04947457534,0,0,
2087,2087,1.0435000,4496,1044,10002.7715,19172.6602,2.73417681378,8.92393846484,0,0,
2088,2088,1.0440000,4496,1044,9998.08301,19179.6309,-2.65588411278,13.2305335994,0,0,
2089,2089,1.0445000,4497,1045,9995.43848,19180.3535,-6.18829865341,10.0774558195,0,0,
2090,2090,1.0450000,4497,1045,9997.24219,19181.0742,-4.19834240746,9.09116316458,0,0,
2091,2091,1.0455000,4498,1046,9995.43848,19172.6602,-7.89409940754,-1.3131244802,0,0,
2092,2092,1.0460000,4498,1046,9998.2041,19171.5781,-5.04660721435,-1.82364297379,0,0,
2093,2093,1.0465000,4499,1047,9993.27539,19166.6504,-9.20286791679,-8.32332640587,0,0,
2094,2094,1.0470000,4499,1047,9994.59766,19168.5723,-7.92270875512,-7.44747534228,0,0,
2095,2095,1.0475000,4500,1048,9997.3623,19169.5332,-4.81236167431,-7.620871541,0,0,
2096,2096,1.0480000,4500,1048,9999.04492,19164.2441,-4.49763570159,-12.8157428702,0,0,
2097,2097,1.0485000,4501,1049,9999.7666,19159.1973,-3.64858109036,-17.9494981078,0,0,
2098,2098,1.0490000,4501,1049,9995.07812,19147.1777,-7.03623780653,-27.3412184004,0,0,
2099,2099,1.0495000,4502,1050,9990.87109,19147.7773,-11.4948170027,-22.6017767488,0,0,
2100,2100,1.0500000,4502,1050,9994.2373,19156.6738,-7.30780664686,-11.1567558424,0,0,
2101,2101,1.0505000,4503,1051,9993.51562,19162.3223,-7.40179384454,-4.7277652925,0,0,
2102,2102,1.0510000,4503,1051,9996.16016,19160.6387,-4.53449342131,-7.34928479318,0,0,
2103,2103,1.0515000,4504,1052,9994.2373,19162.2012,-7.36166101657,-6.23616760252,0,0,
2104,2104,1.0520000,4504,1052,9993.03516,19158.3555,-9.0397758269,-6.84513748057,0,0,
2105,2105,1.0525000,4505,1053,9991.23145,19156.6738,-9.0148985219,-7.00522259856,0,0,
2106,2106,1.0530000,4505,1053,9990.99121,19155.3496,-8.40526486393,-8.68188925403,0,0,
2107,2107,1.0535000,4506,1054,9992.43457,19158.5957,-5.87521494409,-6.13476093808,0,0,
2108,2108,1.0540000,4506,1054,9989.06836,19163.8848,-7.33995106038,-2.72039287051,0,0,
2109,2109,1.0545000,4507,1055,9987.86621,19164.3652,-8.03574368299,-2.74843293013,0,0,
2110,2110,1.0550000,4507,1055,9990.51074,19164.6055,-4.34282173556,-1.4269804584,0,0,
2111,2111,1.0555000,4508,1056,9989.66895,19163.2832,-3.82100185057,-2.38200427362,0,0,
2112,2112,1.0560000,4508,1056,9986.06348,19164.3652,-7.69769557801,-1.25026155665,0,0,
2113,2113,1.0565000,4509,1057,9984.01953,19168.2129,-6.96905329969,2.17379702169,0,0,
2114,2114,1.0570000,4509,1057,9987.62598,19169.0527,-2.14636210738,2.01639215971,0,0,
2115,2115,1.0575000,4510,1058,9990.87109,19165.207,0.947666538435,-2.38518791154,0,0,
2116,2116,1.0580000,4510,1058,9987.74609,19161.7207,-2.4574229279,-5.70616071288,0,0,
2117,2117,1.0585000,4511,1059,9987.74609,19164.7266,-0.991493523078,-1.12294942453,0,0,
2118,2118,1.0590000,4511,1059,9988.46777,19162.4434,0.589019933092,-1.06732075781,0,0,
2119,2119,1.0595000,4512,1060,9989.42871,19163.1641,2.05401689015,0.621135568679,0,0,
2120,2120,1.0600000,4512,1060,9986.18359,19154.5098,-0.800254663915,-5.7335071878,0,0,
2121,2121,1.0605000,4513,1061,9989.90918,19150.0605,1.92618032234,-6.54367810675,0,0,
2122,2122,1.0610000,4513,1061,9986.18359,19150.543,-1.11161389778,-1.75966228314,0,0,
2123,2123,1.0615000,4514,1062,9986.90527,19154.75,-0.510759088298,6.4313243137,0,0,
2124,2124,1.0620000,4514,1062,9988.10645,19150.4219,0.189259657488,3.63330357302,0,0,
2125,2125,1.0625000,4515,1063,9986.66406,19153.4277,-1.03022494564,5.32045117353,0,0,
2126,2126,1.0630000,4515,1063,9987.02441,19154.2676,-0.371210262202,3.31263006873,0,0,
2127,2127,1.0635000,4516,1064,9988.58691,19160.3984,0.93974383333,4.93769918577,0,0,
2128,2128,1.0640000,4516,1064,9986.42383,19154.8691,-0.890706725222,-0.423368940759,0,0,
2129,2129,1.0645000,4517,1065,9986.78418,19152.5859,-1.31344198112,-2.00894052975,0,0,
2130,2130,1.0650000,4517,1065,9985.82324,19152.4668,-2.47756790832,0.0388515080077,0,0,
2131,2131,1.0655000,4518,1066,9989.06836,19153.0664,-1.29891998369,2.27450622307,0,0,
2132,2132,1.0660000,4518,1066,9985.58301,19154.6289,-4.86610967454,5.28507375649,0,0,
2133,2133,1.0665000,4519,1067,9986.18359,19155.3496,-3.29956003964,5.29767839019,0,0,
2134,2134,1.0670000,4519,1067,9983.29883,19154.1484,-6.22206596923,3.00516812483,0,0,
2135,2135,1.0675000,4520,1068,9985.58301,19158.4746,-3.84852207256,5.6478017679,0,0,
2136,2136,1.0680000,4520,1068,9987.38574,19156.6738,-3.12138379295,3.74095707775,0,0,
2137,2137,1.0685000,4521,1069,9986.78418,19154.9902,-3.15355541978,1.17825231682,0,0,
2138,2138,1.0690000,4521,1069,9986.42383,19158.2363,-1.77640855316,4.29406702819,0,0,
2139,2139,1.0695000,4522,1070,9988.70801,19157.875,-0.299959178738,3.04706707506,0,0,
2140,2140,1.0700000,4522,1070,9987.26465,19155.8301,-2.12674727547,-0.303898537902,0,0,
2141,2141,1.0705000,4523,1071,9988.22656,19152.4668,-1.11312213668,-3.79145501554,0,0,
2142,2142,1.0710000,4523,1071,9991.83301,19146.6953,1.44725920002,-8.79275631378,0,0,
2143,2143,1.0715000,4524,1072,9993.75684,19141.4082,1.72182739798,-12.3704989107,0,0,
2144,2144,1.0720000,4524,1072,9996.52051,19145.373,2.43233573338,-4.4339378587,0,0,
2145,2145,1.0725000,4525,1073,9995.19824,19147.6582,1.1624210858,-0.852502431486,0,0,
2146,2146,1.0730000,4525,1073,9993.99707,19149.4609,-0.65925688381,0.071587511216,0,0,
2147,2147,1.0735000,4526,1074,9993.03516,19148.2598,-1.72762390334,-2.28456437091,0,0,
2148,2148,1.0740000,4526,1074,9996.40039,19150.0605,1.98404364964,-2.33074203929,0,0,
2149,2149,1.0745000,4527,1075,9997.84277,19149.8223,1.95243169087,-2.29769851355,0,0,
2150,2150,1.0750000,4527,1075,9999.40527,19142.0078,2.18442867166,-7.05898298437,0,0,
2151,2151,1.0755000,4528,1076,10001.5693,19142.4883,3.64018645256,-4.37740073427,0,0,
2152,2152,1.0760000,4528,1076,10004.9346,19139.8438,4.48094293873,-5.04810524847,0,0,
2153,2153,1.0765000,4529,1077,10002.7715,19143.0898,2.31346514806,-0.916212275961,0,0,
2154,2154,1.0770000,4529,1077,10002.4111,19145.9746,0.69878863507,2.35209573109,0,0,
2155,2155,1.0775000,4530,1078,9999.16504,19147.2969,-3.28849688384,4.15497105932,0,0,
2156,2156,1.0780000,4530,1078,9995.31934,19149.3398,-6.42983180335,6.01568432387,0,0,
2157,2157,1.0785000,4531,1079,9999.64551,19153.1855,-1.42270745366,9.34991906285,0,0,
2158,2158,1.0790000,4531,1079,10001.0889,19150.543,0.0701514537392,8.01339642357,0,0,
2159,2159,1.0795000,4532,1080,10002.5312,19144.7715,1.28052273055,3.16359049703,0,0,
2160,2160,1.0800000,4532,1080,10001.9297,19141.6465,0.837542502634,2.78388641166,0,0,
2161,2161,1.0805000,4533,1081,10003.3721,19136.2383,0.526465796702,0.546530756932,0,0,
2162,2162,1.0810000,4533,1081,10003.1318,19136.8398,0.830964984287,3.83696451369,0,0,
2163,2163,1.0815000,4534,1082,10002.0498,19139.002,-0.743657806302,8.09641694927,0,0,
2164,2164,1.0820000,4534,1082,9999.52637,19144.291,-3.31876540309,13.3822566001,0,0,
2165,2165,1.0825000,4535,1083,10000.2471,19139.123,-1.92948204861,6.21013596069,0,0,
2166,2166,1.0830000,4535,1083,10006.1377,19128.9062,3.29661034022,-4.61129638552,0,0,
2167,2167,1.0835000,4536,1084,10005.6562,19128.3047,2.01833416459,-7.11059187013,0,0,
2168,2168,1.0840000,4536,1084,10000.0068,19127.7051,-2.41802285951,-4.80389641236,0,0,
2169,2169,1.0845000,4537,1085,9999.7666,19133.834,-2.71086546775,2.12343505491,0,0,
2170,2170,1.0850000,4537,1085,10001.5693,19137.4395,-0.772540106163,6.48927226909,0,0,
2171,2171,1.0855000,4538,1086,9999.40527,19136.959,-4.04562651837,6.46095400673,0,0,
2172,2172,1.0860000,4538,1086,10000.4873,19136.1191,-2.07634065011,6.22999514444,0,0,
2173,2173,1.0865000,4539,1087,10002.29,19139.8438,0.390160229186,8.42081535065,0,0,
2174,2174,1.0870000,4539,1087,10001.3291,19134.5566,-0.334085935563,2.52930335547,0,0,
2175,2175,1.0875000,4540,1088,10004.0938,19131.6699,1.68480033649,-1.18488543065,0,0,
2176,2176,1.0880000,4540,1088,10006.2568,19130.8301,2.27131366578,-0.702565667106,0,0,
2177,2177,1.0885000,4541,1089,10006.8584,19126.0215,2.92774583519,-4.36601535336,0,0,
2178,2178,1.0890000,4541,1089,10006.6182,19123.498,3.67942272232,-5.22328146338,0,0,
2179,2179,1.0895000,4542,1090,10004.0938,19125.1797,0.593347554243,-2.43082679517,0,0,
2180,2180,1.0900000,4542,1090,10002.6514,19124.3379,-0.33977242931,-2.62571940222,0,0,
2181,2181,1.0905000,4543,1091,10004.334,19124.2168,1.52913749049,-1.71551226536,0,0,
2182,2182,1.0910000,4543,1091,10003.3721,19125.541,0.205692786304,0.347529162822,0,0,
2183,2183,1.0915000,4544,1092,10004.0938,19124.8184,0.549915235916,0.162112989829,0,0,
2184,2184,1.0920000,4544,1092,10005.1748,19127.4629,0.949189201805,3.65125722787,0,0,
2185,2185,1.0925000,4545,1093,10002.7715,19132.9922,0.417656492889,7.72115635074,0,0,
2186,2186,1.0930000,4545,1093,10000.3672,19136.1191,-0.62218166067,7.66888817906,0,0,
2187,2187,1.0935000,4546,1094,10001.209,19141.2871,1.39604076725,9.00110464611,0,0,
2188,2188,1.0940000,4546,1094,9998.56445,19141.2871,0.424849917519,4.65877241138,0,0,
2189,2189,1.0945000,4547,1095,9999.88672,19142.4883,2.13239225539,3.60090226434,0,0,
2190,2190,1.0950000,4547,1095,9999.64551,19137.0801,2.4679525349,-0.503720014295,0,0,
2191,2191,1.0955000,4548,1096,10000.2471,19134.0742,4.05530040981,-3.59628014609,0,0,
2192,2192,1.0960000,4548,1096,10000.7275,19136.959,4.11166430006,-1.2006994265,0,0,
2193,2193,1.0965000,4549,1097,10004.6943,19135.998,9.27363324887,-3.59406148231,0,0,
2194,2194,1.0970000,4549,1097,10000.3672,19136.4785,5.36979100403,-4.19161892596,0,0,
2195,2195,1.0975000,4550,1098,10000.2471,19137.8008,5.82534717836,-3.40699732275,0,0,
2196,2196,1.0980000,4550,1098,10000.4873,19137.4395,6.95424418802,-4.38198596558,0,0,
2197,2197,1.0985000,4551,1099,10000.4873,19135.1562,6.93316835919,-6.64015375139,0,0,
2198,2198,1.0990000,4551,1099,9998.08301,19139.6035,5.2093385982,-0.833524359807,0,0,
2199,2199,1.0995000,4552,1100,10001.4492,19142.0078,8.45423436466,1.7436676395,0,0,
2200,2200,1.1000000,4552,1100,10001.9297,19142.4883,9.17688892295,2.83977405292,0,0,
2201,2201,1.1005000,4553,1101,9997.24219,19140.9258,3.87268033907,2.24620829483,0,0,
2202,2202,1.1010000,4553,1101,9998.2041,19139.8438,5.93642430716,1.20531866707,0,0,
2203,2203,1.1015000,4554,1102,9998.44434,19146.8164,6.1815075978,6.79240513377,0,0,
2204,2204,1.1020000,4554,1102,9997.12207,19151.3848,5.13427878983,8.17273828837,0,0,
2205,2205,1.1025000,4555,1103,9994.47754,19161.2402,3.23079046253,12.7847513908,0,0,
2206,2206,1.1030000,4555,1103,9996.52051,19156.0723,4.49711708906,4.12522280807,0,0,
2207,2207,1.1035000,4556,1104,9999.52637,19140.6855,7.02820458471,-14.1969247931,0,0,
2208,2208,1.1040000,4556,1104,10001.9297,19132.6328,9.90871715403,-19.5715272905,0,0,
2209,2209,1.1045000,4557,1105,10004.4541,19135.6367,10.3016341595,-16.1881735882,0,0,
2210,2210,1.1050000,4557,1105,10004.0938,19135.0371,8.0747520564,-15.0470671584,0,0,
2211,2211,1.1055000,4558,1106,10002.29,19137.4395,4.22562894185,-10.9173001139,0,0,
2212,2212,1.1060000,4558,1106,10001.6895,19140.4453,2.90979694297,-6.73136923565,0,0,
2213,2213,1.1065000,4559,1107,10000.2471,19138.8828,1.10528702759,-8.64449824196,0,0,
2214,2214,1.1070000,4559,1107,9999.16504,19142.9707,-0.107674810741,-4.18840203944,0,0,
2215,2215,1.1075000,4560,1108,10001.8096,19142.8496,0.869162245977,-5.01352478797,0,0,
2216,2216,1.1080000,4560,1108,10002.5312,19142.248,-0.347323040377,-4.88753361735,0,0,
2217,2217,1.1085000,4561,1109,10003.0117,19143.4512,-0.199254784494,-3.2851784279,0,0,
2218,2218,1.1090000,4561,1109,10000.6074,19146.334,-1.62805004002,-0.838463808662,0,0,
2219,2219,1.1095000,4562,1110,10003.252,19143.9316,0.147832155359,-3.82306983461,0,0,
2220,2220,1.1100000,4562,1110,10002.4111,19146.6953,-1.00825762264,-1.94321397542,0,0,
2221,2221,1.1105000,4563,1111,10005.0557,19140.5645,0.298943241936,-7.33343317389,0,0,
2222,2222,1.1110000,4563,1111,10005.0557,19137.4395,-1.04092248982,-9.22266730513,0,0,
2223,2223,1.1115000,4564,1112,10006.1377,19138.041,-1.62577125579,-7.34371654937,0,0,
2224,2224,1.1120000,4564,1112,10005.416,19137.8008,-3.8725975569,-6.13696232418,0,0,
2225,2225,1.1125000,4565,1113,10004.2139,19137.2012,-4.02208280926,-6.53176542021,0,0,
2226,2226,1.1130000,4565,1113,10005.6562,19136.5996,-2.59288599687,-7.22299876854,0,0,
2227,2227,1.1135000,4566,1114,10007.7002,19139.3633,-1.44820259561,-5.24157836616,0,0,
2228,2228,1.1140000,4566,1114,10006.1377,19137.3203,-2.83164747933,-7.2817988472,0,0,
2229,2229,1.1145000,4567,1115,10006.7383,19136.959,-3.55165920121,-6.22042510502,0,0,
2230,2230,1.1150000,4567,1115,10007.9404,19137.3203,-3.30835701492,-1.69295423166,0,0,
2231,2231,1.1155000,4568,1116,10009.2627,19135.5176,-2.74369477789,-1.35274521753,0,0,
2232,2232,1.1160000,4568,1116,10009.1416,19139.3633,-4.40915934601,2.77308275442,0,0,
2233,2233,1.1165000,4569,1117,10003.9736,19139.123,-8.59270689813,2.58150878974,0,0,
2234,2234,1.1170000,4569,1117,10006.2568,19137.2012,-5.55128400569,1.058542764,0,0,
2235,2235,1.1175000,4570,1118,10006.4971,19140.3262,-5.26250457031,4.3414949985,0,0,
2236,2236,1.1180000,4570,1118,10009.3828,19135.5176,-2.56022013379,0.732319066271,0,0,
2237,2237,1.1185000,4571,1119,10010.4639,19138.5215,-2.39593131634,4.61760199992,0,0,
2238,2238,1.1190000,4571,1119,10005.8965,19137.2012,-6.2425902646,4.90870289054,0,0,
2239,2239,1.1195000,4572,1120,10006.6182,19136.1191,-5.98675973545,5.40967110257,0,0,
2240,2240,1.1200000,4572,1120,10009.1416,19136.4785,-3.39746536441,7.87483802113,0,0,
2241,2241,1.1205000,4573,1121,10005.2959,19135.3965,-6.88727310828,9.2654627937,0,0,
2242,2242,1.1210000,4573,1121,10007.5791,19135.998,-4.19811506448,10.9616332422,0,0,
2243,2243,1.1215000,4574,1122,10010.4639,19134.916,-2.03615093899,9.59905209355,0,0,
2244,2244,1.1220000,4574,1122,10011.667,19133.2324,-1.3586416297,7.60478978683,0,0,
2245,2245,1.1225000,4575,1123,10011.5459,19133.1133,-1.6615786174,5.98880800022,0,0,
2246,2246,1.1230000,4575,1123,10010.3447,19131.6699,-4.34559164055,6.19773563707,0,0,
2247,2247,1.1235000,4576,1124,10012.1475,19137.9199,-3.59347991259,11.9217514326,0,0,
2248,2248,1.1240000,4576,1124,10009.1416,19138.2812,-5.60180345264,13.0544091502,0,0,
2249,2249,1.1245000,4577,1125,10011.1855,19132.873,-4.5715243218,6.1389289297,0,0,
2250,2250,1.1250000,4577,1125,10006.8584,19130.4688,-8.36326057745,4.4097195139,0,0,
2251,2251,1.1255000,4578,1126,10004.5742,19134.4355,-9.96947452738,8.09011597255,0,0,
2252,2252,1.1260000,4578,1126,10003.9736,19141.4082,-9.19453287601,13.4446900856,0,0,
2253,2253,1.1265000,4579,1127,10002.6514,19143.8105,-8.82334244374,13.2537689928,0,0,
2254,2254,1.1270000,4579,1127,10004.6943,19139.9648,-5.69116281793,7.94348857262,0,0,
2255,2255,1.1275000,4580,1128,10004.334,19134.5566,-6.40118476855,2.11783208408,0,0,
2256,2256,1.1280000,4580,1128,10009.2627,19136.8398,-2.55973874155,4.55774294983,0,0,
2257,2257,1.1285000,4581,1129,10005.6562,19142.7285,-5.14384847037,9.01721095954,0,0,
2258,2258,1.1290000,4581,1129,10003.1318,19151.9844,-5.08149078845,14.6517247829,0,0,
2259,2259,1.1295000,4582,1130,10004.4541,19150.543,-3.50718214566,10.55247912,0,0,
2260,2260,1.1300000,4582,1130,10003.9736,19151.7441,-2.76947145155,8.311846337,0,0,
2261,2261,1.1305000,4583,1131,10006.7383,19157.6348,-0.440711142895,11.6923579235,0,0,
2262,2262,1.1310000,4583,1131,10006.8584,19158.7168,-0.339587609871,9.61125997746,0,0,
2263,2263,1.1315000,4584,1132,10011.5459,19148.3789,3.05356394239,-2.02191249247,0,0,
2264,2264,1.1320000,4584,1132,10009.3828,19136.5996,0.341180512137,-12.3099265084,0,0,
2265,2265,1.1325000,4585,1133,10009.7432,19136.4785,1.95638026666,-11.9704205014,0,0,
2266,2266,1.1330000,4585,1133,10009.3828,19136.5996,1.80257260526,-11.7903701514,0,0,
2267,2267,1.1335000,4586,1134,10009.5029,19137.0801,1.6315648451,-12.0529973343,0,0,
2268,2268,1.1340000,4586,1134,10011.5459,19138.041,4.19171139341,-10.8643382212,0,0,
2269,2269,1.1345000,4587,1135,10007.9404,19135.877,0.276121673883,-11.653007173,0,0,
2270,2270,1.1350000,4587,1135,10005.7764,19149.9414,-1.46516246548,3.12956183579,0,0,
2271,2271,1.1355000,4588,1136,10008.3008,19151.5039,1.22848405569,3.82924295484,0,0,
2272,2272,1.1360000,4588,1136,10004.5742,19151.623,-2.08385679165,1.48894614258,0,0,
2273,2273,1.1365000,4589,1137,10004.6943,19149.2207,0.275371824092,-2.07523867104,0,0,
2274,2274,1.1370000,4589,1137,10009.623,19145.1328,5.14695737381,-6.11650111737,0,0,
2275,2275,1.1375000,4590,1138,10010.1035,19140.4453,5.36105439165,-10.3479297665,0,0,
2276,2276,1.1380000,4590,1138,10005.2959,19137.4395,1.05704220973,-10.8525792677,0,0,
