record_index,byte_offset,sample_seq,time_s,device_id,accel_x_raw,accel_x_g,accel_y_raw,accel_y_g,accel_z_raw,accel_z_g,gyro_x_raw,gyro_x_dps,gyro_y_raw,gyro_y_dps,gyro_z_raw,gyro_z_dps,mag_x_raw,mag_y_raw,mag_z_raw,angle_x_raw,angle_x_deg,angle_y_raw,angle_y_deg,angle_z_raw,angle_z_deg,battery_raw,battery_voltage
1903,68793,2347130,0.786,1,-10,-0.0048828125,-14,-0.0068359375,2058,1.0048828125,-1,-0.06103515625,-14,-0.8544921875,-2,-0.1220703125,-1284,-5210,-4307,-564,-3.09814453125,-673,-3.6968994140625,-6629,-36.4141845703125,408,4.08
1904,68825,2347131,0.7865,2,5,0.00244140625,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2832,4974,13253,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,409,4.09
1917,69301,2347142,0.792,0,-1,-0.00048828125,-21,-0.01025390625,2102,1.0263671875,-6,-0.3662109375,-15,-0.91552734375,4,0.244140625,-8340,-3901,137,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,407,4.07
1918,69333,2347142,0.792,1,-9,-0.00439453125,-17,-0.00830078125,2060,1.005859375,0,0.0,-15,-0.91552734375,-1,-0.06103515625,-1322,-5220,-4307,-562,-3.087158203125,-669,-3.6749267578125,-6630,-36.419677734375,408,4.08
1921,69439,2347144,0.793,2,5,0.00244140625,-20,-0.009765625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2832,4987,13232,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,409,4.09
1932,69841,2347154,0.798,0,0,0.0,-22,-0.0107421875,2099,1.02490234375,-6,-0.3662109375,-13,-0.79345703125,4,0.244140625,-8330,-3907,126,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,407,4.07
1935,69947,2347156,0.799,1,-10,-0.0048828125,-17,-0.00830078125,2057,1.00439453125,-3,-0.18310546875,-15,-0.91552734375,-3,-0.18310546875,-1337,-5223,-4316,-562,-3.087158203125,-669,-3.6749267578125,-6630,-36.419677734375,408,4.08
1938,70053,2347158,0.8,2,5,0.00244140625,-21,-0.01025390625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2880,4995,13290,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,409,4.09
1949,70455,2347168,0.805,0,-1,-0.00048828125,-20,-0.009765625,2101,1.02587890625,-3,-0.18310546875,-14,-0.8544921875,3,0.18310546875,-8336,-3881,128,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,407,4.07
1952,70561,2347170,0.806,1,-10,-0.0048828125,-19,-0.00927734375,2060,1.005859375,1,0.06103515625,-12,-0.732421875,-2,-0.1220703125,-1346,-5241,-4320,-562,-3.087158203125,-669,-3.6749267578125,-6630,-36.419677734375,408,4.08
1955,70667,2347172,0.807,2,4,0.001953125,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2856,5010,13290,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,409,4.09
1966,71069,2347182,0.812,0,1,0.00048828125,-19,-0.00927734375,2102,1.0263671875,-7,-0.42724609375,-14,-0.8544921875,7,0.42724609375,-8317,-3900,118,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,407,4.07
1969,71175,2347184,0.813,1,-10,-0.0048828125,-21,-0.01025390625,2060,1.005859375,-1,-0.06103515625,-14,-0.8544921875,-2,-0.1220703125,-1362,-5218,-4298,-559,-3.0706787109375,-665,-3.6529541015625,-6630,-36.419677734375,408,4.08
1974,71355,2347188,0.815,2,5,0.00244140625,-22,-0.0107421875,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2875,4995,13286,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,409,4.09
1983,71683,2347196,0.819,0,1,0.00048828125,-19,-0.00927734375,2102,1.0263671875,-7,-0.42724609375,-14,-0.8544921875,7,0.42724609375,-8317,-3900,118,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,407,4.07
1988,71863,2347200,0.821,1,-10,-0.0048828125,-18,-0.0087890625,2057,1.00439453125,-2,-0.1220703125,-15,-0.91552734375,-1,-0.06103515625,-1392,-5235,-4266,-559,-3.0706787109375,-665,-3.6529541015625,-6630,-36.419677734375,408,4.08
1989,71895,2347200,0.821,2,5,0.00244140625,-22,-0.0107421875,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2886,4997,13269,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,410,4.1
2003,72408,2347213,0.8275,0,1,0.00048828125,-20,-0.009765625,2102,1.0263671875,-6,-0.3662109375,-14,-0.8544921875,7,0.42724609375,-8302,-3887,127,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,407,4.07
2004,72440,2347213,0.8275,1,-9,-0.00439453125,-18,-0.0087890625,2057,1.00439453125,-5,-0.30517578125,-13,-0.79345703125,-2,-0.1220703125,-1388,-5243,-4247,-559,-3.0706787109375,-665,-3.6529541015625,-6630,-36.419677734375,408,4.08
2006,72509,2347214,0.828,2,6,0.0029296875,-21,-0.01025390625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2861,5001,13271,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,410,4.1
2017,72911,2347224,0.833,0,0,0.0,-18,-0.0087890625,2099,1.02490234375,-5,-0.30517578125,-14,-0.8544921875,3,0.18310546875,-8304,-3897,123,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,407,4.07
2020,73017,2347226,0.834,1,-11,-0.00537109375,-17,-0.00830078125,2059,1.00537109375,-1,-0.06103515625,-14,-0.8544921875,-2,-0.1220703125,-1404,-5259,-4248,-557,-3.0596923828125,-661,-3.6309814453125,-6630,-36.419677734375,408,4.08
2023,73123,2347228,0.835,2,5,0.00244140625,-21,-0.01025390625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2833,5019,13302,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,410,4.1
2034,73525,2347238,0.84,0,-1,-0.00048828125,-22,-0.0107421875,2097,1.02392578125,-4,-0.244140625,-14,-0.8544921875,4,0.244140625,-8292,-3909,141,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,406,4.06
2037,73631,2347240,0.841,1,-10,-0.0048828125,-23,-0.01123046875,2059,1.00537109375,-5,-0.30517578125,-13,-0.79345703125,1,0.06103515625,-1430,-5258,-4212,-557,-3.0596923828125,-661,-3.6309814453125,-6630,-36.419677734375,408,4.08
2040,73737,2347242,0.842,2,5,0.00244140625,-21,-0.01025390625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2837,5024,13300,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,410,4.1
2051,74139,2347252,0.847,0,0,0.0,-20,-0.009765625,2097,1.02392578125,-7,-0.42724609375,-14,-0.8544921875,5,0.30517578125,-8266,-3895,140,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,406,4.06
2054,74245,2347254,0.848,1,-10,-0.0048828125,-17,-0.00830078125,2061,1.00634765625,-6,-0.3662109375,-16,-0.9765625,-3,-0.18310546875,-1444,-5228,-4210,-557,-3.0596923828125,-661,-3.6309814453125,-6630,-36.419677734375,408,4.08
2059,74425,2347258,0.85,2,5,0.00244140625,-21,-0.01025390625,2075,1.01318359375,-2,-0.1220703125,-4,-0.244140625,9,0.54931640625,-2821,4999,13289,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,410,4.1
2068,74753,2347266,0.854,0,-1,-0.00048828125,-20,-0.009765625,2103,1.02685546875,-6,-0.3662109375,-14,-0.8544921875,5,0.30517578125,-8269,-3883,112,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,406,4.06
2073,74933,2347270,0.856,1,-10,-0.0048828125,-17,-0.00830078125,2055,1.00341796875,-2,-0.1220703125,-13,-0.79345703125,-2,-0.1220703125,-1434,-5243,-4212,-554,-3.043212890625,-657,-3.6090087890625,-6630,-36.419677734375,408,4.08
2075,75002,2347271,0.8565,2,6,0.0029296875,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2806,4997,13266,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,410,4.1
2088,75478,2347283,0.8625,0,0,0.0,-21,-0.01025390625,2104,1.02734375,-7,-0.42724609375,-13,-0.79345703125,5,0.30517578125,-8299,-3856,108,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,406,4.06
2089,75510,2347283,0.8625,1,-9,-0.00439453125,-17,-0.00830078125,2060,1.005859375,0,0.0,-12,-0.732421875,0,0.0,-1405,-5247,-4236,-554,-3.043212890625,-657,-3.6090087890625,-6630,-36.419677734375,407,4.07
2091,75579,2347284,0.863,2,5,0.00244140625,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2804,5016,13253,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,410,4.1
2102,75981,2347294,0.868,0,0,0.0,-21,-0.01025390625,2096,1.0234375,-4,-0.244140625,-16,-0.9765625,4,0.244140625,-8305,-3868,99,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,406,4.06
2105,76087,2347296,0.869,1,-9,-0.00439453125,-16,-0.0078125,2055,1.00341796875,-5,-0.30517578125,-15,-0.91552734375,-3,-0.18310546875,-1390,-5261,-4210,-554,-3.043212890625,-657,-3.6090087890625,-6630,-36.419677734375,408,4.08
2108,76193,2347298,0.87,2,5,0.00244140625,-20,-0.009765625,2076,1.013671875,-3,-0.18310546875,-3,-0.18310546875,9,0.54931640625,-2795,5033,13240,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,410,4.1
2119,76595,2347308,0.875,0,-2,-0.0009765625,-22,-0.0107421875,2098,1.0244140625,-4,-0.244140625,-14,-0.8544921875,6,0.3662109375,-8300,-3876,159,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,406,4.06
2122,76701,2347310,0.876,1,-9,-0.00439453125,-16,-0.0078125,2064,1.0078125,-1,-0.06103515625,-13,-0.79345703125,1,0.06103515625,-1371,-5246,-4189,-551,-3.0267333984375,-653,-3.5870361328125,-6630,-36.419677734375,408,4.08
2125,76807,2347312,0.877,2,5,0.00244140625,-20,-0.009765625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2811,5041,13245,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,410,4.1
2136,77209,2347322,0.882,0,-2,-0.0009765625,-18,-0.0087890625,2102,1.0263671875,-5,-0.30517578125,-12,-0.732421875,7,0.42724609375,-8310,-3898,137,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,406,4.06
2139,77315,2347324,0.883,1,-11,-0.00537109375,-16,-0.0078125,2062,1.0068359375,-2,-0.1220703125,-13,-0.79345703125,-2,-0.1220703125,-1376,-5238,-4194,-551,-3.0267333984375,-653,-3.5870361328125,-6630,-36.419677734375,408,4.08
2144,77495,2347328,0.885,2,5,0.00244140625,-20,-0.009765625,2076,1.013671875,-2,-0.1220703125,-4,-0.244140625,10,0.6103515625,-2814,5036,13231,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,410,4.1
2153,77823,2347336,0.889,0,-1,-0.00048828125,-22,-0.0107421875,2105,1.02783203125,-6,-0.3662109375,-16,-0.9765625,3,0.18310546875,-8309,-3895,155,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,406,4.06
2159,78040,2347341,0.8915,1,-10,-0.0048828125,-23,-0.01123046875,2062,1.0068359375,-4,-0.244140625,-14,-0.8544921875,0,0.0,-1380,-5264,-4225,-551,-3.0267333984375,-653,-3.5870361328125,-6630,-36.419677734375,408,4.08
2160,78072,2347341,0.8915,2,5,0.00244140625,-21,-0.01025390625,2076,1.013671875,-2,-0.1220703125,-4,-0.244140625,10,0.6103515625,-2846,5028,13253,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,410,4.1
2173,78548,2347353,0.8975,0,1,0.00048828125,-20,-0.009765625,2101,1.02587890625,-5,-0.30517578125,-13,-0.79345703125,6,0.3662109375,-8301,-3889,132,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,406,4.06
2174,78580,2347353,0.8975,1,-10,-0.0048828125,-16,-0.0078125,2058,1.0048828125,-1,-0.06103515625,-15,-0.91552734375,-1,-0.06103515625,-1392,-5262,-4248,-549,-3.0157470703125,-649,-3.5650634765625,-6630,-36.419677734375,408,4.08
2176,78649,2347354,0.898,2,5,0.00244140625,-20,-0.009765625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2867,4989,13232,-236,-1.29638671875,-18,-0.098876953125,25256,138.7353515625,410,4.1
2187,79051,2347364,0.903,0,-2,-0.0009765625,-18,-0.0087890625,2096,1.0234375,-7,-0.42724609375,-15,-0.91552734375,5,0.30517578125,-8321,-3882,126,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,406,4.06
2190,79157,2347366,0.904,1,-8,-0.00390625,-16,-0.0078125,2056,1.00390625,-1,-0.06103515625,-14,-0.8544921875,-2,-0.1220703125,-1379,-5244,-4285,-549,-3.0157470703125,-649,-3.5650634765625,-6630,-36.419677734375,408,4.08
2193,79263,2347368,0.905,2,5,0.00244140625,-21,-0.01025390625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2863,4977,13239,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2204,79665,2347378,0.91,0,-2,-0.0009765625,-18,-0.0087890625,2096,1.0234375,-7,-0.42724609375,-15,-0.91552734375,5,0.30517578125,-8321,-3882,126,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,406,4.06
2207,79771,2347380,0.911,1,-8,-0.00390625,-18,-0.0087890625,2063,1.00732421875,0,0.0,-14,-0.8544921875,-2,-0.1220703125,-1391,-5242,-4314,-549,-3.0157470703125,-649,-3.5650634765625,-6630,-36.419677734375,408,4.08
2210,79877,2347382,0.912,2,5,0.00244140625,-21,-0.01025390625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2859,4961,13264,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2221,80279,2347392,0.917,0,-6,-0.0029296875,-19,-0.00927734375,2100,1.025390625,-5,-0.30517578125,-17,-1.03759765625,5,0.30517578125,-8317,-3880,134,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,406,4.06
2224,80385,2347394,0.918,1,-7,-0.00341796875,-16,-0.0078125,2058,1.0048828125,-1,-0.06103515625,-14,-0.8544921875,-1,-0.06103515625,-1383,-5252,-4317,-546,-2.999267578125,-645,-3.5430908203125,-6630,-36.419677734375,408,4.08
2229,80565,2347398,0.92,2,4,0.001953125,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2858,4957,13260,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2238,80893,2347406,0.924,0,-2,-0.0009765625,-20,-0.009765625,2104,1.02734375,-6,-0.3662109375,-14,-0.8544921875,5,0.30517578125,-8320,-3904,169,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,406,4.06
2244,81110,2347411,0.9265,1,-8,-0.00390625,-21,-0.01025390625,2061,1.00634765625,0,0.0,-15,-0.91552734375,-2,-0.1220703125,-1390,-5265,-4293,-546,-2.999267578125,-645,-3.5430908203125,-6630,-36.419677734375,408,4.08
2245,81142,2347411,0.9265,2,5,0.00244140625,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2866,4976,13307,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2258,81618,2347423,0.9325,0,2,0.0009765625,-23,-0.01123046875,2101,1.02587890625,-6,-0.3662109375,-15,-0.91552734375,5,0.30517578125,-8330,-3932,149,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,405,4.05
2259,81650,2347423,0.9325,1,-10,-0.0048828125,-13,-0.00634765625,2057,1.00439453125,-1,-0.06103515625,-14,-0.8544921875,-1,-0.06103515625,-1410,-5279,-4292,-546,-2.999267578125,-645,-3.5430908203125,-6630,-36.419677734375,408,4.08
2261,81719,2347424,0.933,2,6,0.0029296875,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2872,4951,13298,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2272,82121,2347434,0.938,0,1,0.00048828125,-20,-0.009765625,2096,1.0234375,-6,-0.3662109375,-13,-0.79345703125,5,0.30517578125,-8330,-3915,135,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,405,4.05
2275,82227,2347436,0.939,1,-6,-0.0029296875,-18,-0.0087890625,2056,1.00390625,0,0.0,-16,-0.9765625,0,0.0,-1403,-5261,-4312,-544,-2.98828125,-641,-3.5211181640625,-6630,-36.419677734375,408,4.08
2278,82333,2347438,0.94,2,6,0.0029296875,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2875,4945,13340,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2289,82735,2347448,0.945,0,1,0.00048828125,-20,-0.009765625,2096,1.0234375,-6,-0.3662109375,-13,-0.79345703125,5,0.30517578125,-8330,-3915,135,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,405,4.05
2292,82841,2347450,0.946,1,-6,-0.0029296875,-16,-0.0078125,2059,1.00537109375,1,0.06103515625,-14,-0.8544921875,-1,-0.06103515625,-1414,-5264,-4297,-544,-2.98828125,-641,-3.5211181640625,-6630,-36.419677734375,408,4.08
2295,82947,2347452,0.947,2,6,0.0029296875,-20,-0.009765625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2865,4962,13326,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2306,83349,2347462,0.952,0,-2,-0.0009765625,-20,-0.009765625,2099,1.02490234375,-4,-0.244140625,-16,-0.9765625,5,0.30517578125,-8341,-3922,140,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,405,4.05
2309,83455,2347464,0.953,1,-8,-0.00390625,-15,-0.00732421875,2059,1.00537109375,-2,-0.1220703125,-14,-0.8544921875,-5,-0.30517578125,-1404,-5276,-4276,-541,-2.9718017578125,-637,-3.4991455078125,-6631,-36.4251708984375,409,4.09
2315,83672,2347469,0.9555,2,6,0.0029296875,-20,-0.009765625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2870,4968,13331,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2323,83963,2347476,0.959,0,-2,-0.0009765625,-21,-0.01025390625,2103,1.02685546875,-7,-0.42724609375,-13,-0.79345703125,4,0.244140625,-8336,-3921,188,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,405,4.05
2329,84180,2347481,0.9615,1,-9,-0.00439453125,-17,-0.00830078125,2058,1.0048828125,-3,-0.18310546875,-13,-0.79345703125,1,0.06103515625,-1414,-5279,-4313,-541,-2.9718017578125,-637,-3.4991455078125,-6631,-36.4251708984375,409,4.09
2330,84212,2347481,0.9615,2,6,0.0029296875,-21,-0.01025390625,2077,1.01416015625,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2876,4974,13311,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2351,84984,2347501,0.9715,0,-1,-0.00048828125,-19,-0.00927734375,2096,1.0234375,-8,-0.48828125,-17,-1.03759765625,3,0.18310546875,-8332,-3923,158,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,405,4.05
2352,85016,2347501,0.9715,1,-10,-0.0048828125,-16,-0.0078125,2059,1.00537109375,-1,-0.06103515625,-15,-0.91552734375,-2,-0.1220703125,-1421,-5284,-4292,-541,-2.9718017578125,-637,-3.4991455078125,-6631,-36.4251708984375,409,4.09
2360,85307,2347508,0.975,2,5,0.00244140625,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2872,4963,13311,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2372,85746,2347519,0.9805,0,0,0.0,-17,-0.00830078125,2098,1.0244140625,-5,-0.30517578125,-13,-0.79345703125,7,0.42724609375,-8339,-3933,63,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,405,4.05
2374,85815,2347520,0.981,1,-7,-0.00341796875,-17,-0.00830078125,2060,1.005859375,2,0.1220703125,-14,-0.8544921875,-2,-0.1220703125,-1352,-5304,-4270,-539,-2.9608154296875,-634,-3.482666015625,-6631,-36.4251708984375,409,4.09
2377,85921,2347522,0.982,2,5,0.00244140625,-21,-0.01025390625,2075,1.01318359375,-3,-0.18310546875,-3,-0.18310546875,9,0.54931640625,-2871,4960,13299,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2388,86323,2347532,0.987,0,-2,-0.0009765625,-19,-0.00927734375,2095,1.02294921875,-7,-0.42724609375,-14,-0.8544921875,4,0.244140625,-8328,-3941,0,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,405,4.05
2391,86429,2347534,0.988,1,-9,-0.00439453125,-17,-0.00830078125,2060,1.005859375,-2,-0.1220703125,-14,-0.8544921875,-1,-0.06103515625,-1368,-5322,-4248,-539,-2.9608154296875,-634,-3.482666015625,-6631,-36.4251708984375,409,4.09
2394,86535,2347536,0.989,2,5,0.00244140625,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-3,-0.18310546875,10,0.6103515625,-2871,4954,13294,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2405,86937,2347546,0.994,0,-6,-0.0029296875,-18,-0.0087890625,2101,1.02587890625,-5,-0.30517578125,-15,-0.91552734375,4,0.244140625,-8335,-3952,32,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,405,4.05
2408,87043,2347548,0.995,1,-9,-0.00439453125,-20,-0.009765625,2066,1.0087890625,2,0.1220703125,-16,-0.9765625,-3,-0.18310546875,-1372,-5335,-4246,-536,-2.9443359375,-630,-3.460693359375,-6631,-36.4251708984375,409,4.09
2413,87223,2347552,0.997,2,5,0.00244140625,-20,-0.009765625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2852,4983,13314,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2422,87551,2347560,1.001,0,-1,-0.00048828125,-19,-0.00927734375,2099,1.02490234375,-5,-0.30517578125,-13,-0.79345703125,5,0.30517578125,-8334,-3927,95,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,405,4.05
2428,87768,2347565,1.0035,1,-9,-0.00439453125,-17,-0.00830078125,2058,1.0048828125,0,0.0,-15,-0.91552734375,-2,-0.1220703125,-1376,-5346,-4245,-536,-2.9443359375,-630,-3.460693359375,-6631,-36.4251708984375,409,4.09
2429,87800,2347565,1.0035,2,5,0.00244140625,-20,-0.009765625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2878,4962,13323,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2442,88276,2347577,1.0095,0,-1,-0.00048828125,-18,-0.0087890625,2102,1.0263671875,-6,-0.3662109375,-14,-0.8544921875,5,0.30517578125,-8327,-3921,66,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,405,4.05
2443,88308,2347577,1.0095,1,-9,-0.00439453125,-15,-0.00732421875,2061,1.00634765625,-4,-0.244140625,-13,-0.79345703125,2,0.1220703125,-1361,-5337,-4222,-536,-2.9443359375,-630,-3.460693359375,-6631,-36.4251708984375,409,4.09
2445,88377,2347578,1.01,2,5,0.00244140625,-21,-0.01025390625,2074,1.0126953125,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2857,4955,13355,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2456,88779,2347588,1.015,0,2,0.0009765625,-23,-0.01123046875,2100,1.025390625,-7,-0.42724609375,-13,-0.79345703125,6,0.3662109375,-8331,-3934,62,-190,-1.043701171875,6,0.032958984375,-20938,-115.015869140625,405,4.05
2459,88885,2347590,1.016,1,-9,-0.00439453125,-16,-0.0078125,2059,1.00537109375,2,0.1220703125,-14,-0.8544921875,-2,-0.1220703125,-1352,-5321,-4223,-533,-2.9278564453125,-626,-3.438720703125,-6631,-36.4251708984375,409,4.09
2462,88991,2347592,1.017,2,6,0.0029296875,-21,-0.01025390625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2845,4938,13352,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2473,89393,2347602,1.022,0,0,0.0,-20,-0.009765625,2098,1.0244140625,-4,-0.244140625,-15,-0.91552734375,6,0.3662109375,-8306,-3944,63,-190,-1.043701171875,6,0.032958984375,-20939,-115.0213623046875,404,4.04
2476,89499,2347604,1.023,1,-11,-0.00537109375,-21,-0.01025390625,2059,1.00537109375,1,0.06103515625,-15,-0.91552734375,-2,-0.1220703125,-1358,-5292,-4211,-533,-2.9278564453125,-626,-3.438720703125,-6631,-36.4251708984375,409,4.09
2479,89605,2347606,1.024,2,5,0.00244140625,-21,-0.01025390625,2075,1.01318359375,-2,-0.1220703125,-5,-0.30517578125,9,0.54931640625,-2868,4945,13349,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2490,90007,2347616,1.029,0,0,0.0,-18,-0.0087890625,2095,1.02294921875,-6,-0.3662109375,-14,-0.8544921875,5,0.30517578125,-8308,-3963,95,-190,-1.043701171875,6,0.032958984375,-20939,-115.0213623046875,404,4.04
2493,90113,2347618,1.03,1,-9,-0.00439453125,-18,-0.0087890625,2057,1.00439453125,1,0.06103515625,-15,-0.91552734375,-3,-0.18310546875,-1330,-5282,-4223,-533,-2.9278564453125,-626,-3.438720703125,-6631,-36.4251708984375,409,4.09
2498,90293,2347622,1.032,2,5,0.00244140625,-20,-0.009765625,2074,1.0126953125,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2868,4934,13330,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2507,90621,2347630,1.036,0,0,0.0,-18,-0.0087890625,2095,1.02294921875,-6,-0.3662109375,-14,-0.8544921875,5,0.30517578125,-8308,-3963,95,-190,-1.043701171875,6,0.032958984375,-20939,-115.0213623046875,404,4.04
2513,90838,2347635,1.0385,1,-9,-0.00439453125,-17,-0.00830078125,2058,1.0048828125,0,0.0,-12,-0.732421875,-2,-0.1220703125,-1344,-5286,-4235,-531,-2.9168701171875,-622,-3.416748046875,-6631,-36.4251708984375,409,4.09
2514,90870,2347635,1.0385,2,5,0.00244140625,-20,-0.009765625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2843,4931,13326,-235,-1.2908935546875,-18,-0.098876953125,25256,138.7353515625,409,4.09
2527,91346,2347647,1.0445,0,-1,-0.00048828125,-20,-0.009765625,2102,1.0263671875,-4,-0.244140625,-13,-0.79345703125,4,0.244140625,-8293,-3970,113,-190,-1.043701171875,6,0.032958984375,-20939,-115.0213623046875,404,4.04
